ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module	module_TFs	module_activated_targets
GO:0033036	macromolecule localization	48/267	253/1129	0.189723320158103	0.802238308833326	-1.98658395003691	0.982230127931711	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/SYTL5/SMPD3/GORASP1/ILDR1/AGR2/LLGL2/ERBB2/TJP3/RAB17/VPS37B/CRB3/PLS1/KPNA7/DLG3/AP1G2/PTP4A3/CDK5RAP3/TRIM46/C1QTNF3/MRNIP/MTERF4/RAB40A/WDR19/SLC10A5/CDK20/RANBP17/CCDC66/AKTIP/GAS8/OCLN/TMED6/GET1/FAM47E/CACNB2/PNPLA2/MLPH/TTC21A/STX19/SNX22/CC2D2B/MIR27B/CAPN3/GHRL/CACNB4/MIR145/TVP23A	48	3	9	914
GO:0043412	macromolecule modification	47/267	230/1129	0.204347826086957	0.864077511805895	-1.28508524112171	0.916435412052231	0.999996965225017	0.999996965225017	ST6GALNAC1/GPRC5A/FUT3/PTPRH/SMPD3/GORASP1/CLDN3/ERBB2/B3GNT7/GCNT3/FUT6/CCNO/ABO/P4HTM/FUT2/DLG3/ADGRB1/OSGEP/STK36/MAP3K12/CDK5RAP3/DCAF8/CLK4/MRNIP/RAB40A/CDK20/HEMK1/SEPSECS/ANAPC4/AKTIP/OCLN/PGAP3/SRCIN1/ETFBKMT/FBXO38/OGA/HRC/PARP15/GALNT16/MIR27B/CAPN3/KLHDC1/B3GAT1/APOBEC2/WSB1/XIAP/C1GALT1C1	47	3	9	914
GO:0022607	cellular component assembly	46/267	194/1129	0.237113402061856	1.00262558399938	0.0223551467018885	0.523818039486254	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/ADGRF1/ILDR1/RHPN1/CLDN4/GRB7/CLDN7/CLDN3/CCNO/RAB17/VPS37B/CRB3/PLS1/CLINT1/BAIAP2L1/EPS8L1/ADGRB1/STK36/PHLDB1/INPPL1/ARMC12/CALY/BECN2/KCTD7/LRCH4/MTERF4/WDR19/TAPT1/ALPK1/CCDC66/ENKD1/GAS8/OCLN/ARHGEF9/TMEM175/CC2D2B/MIR27B/CAPN3/CARD8/GHRL/STARD9/MSTN/MIR145/WSB1/OPHN1	46	3	9	914
GO:0044085	cellular component biogenesis	46/267	210/1129	0.219047619047619	0.926235063313715	-0.659110777738893	0.771837857849812	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/ADGRF1/ILDR1/RHPN1/CLDN4/GRB7/CLDN7/CLDN3/CCNO/RAB17/VPS37B/CRB3/PLS1/CLINT1/BAIAP2L1/EPS8L1/ADGRB1/STK36/PHLDB1/INPPL1/ARMC12/CALY/BECN2/KCTD7/LRCH4/MTERF4/WDR19/TAPT1/ALPK1/CCDC66/ENKD1/GAS8/OCLN/ARHGEF9/TMEM175/CC2D2B/MIR27B/CAPN3/CARD8/GHRL/STARD9/MSTN/MIR145/WSB1/OPHN1	46	3	9	914
GO:0036211	protein modification process	43/267	221/1129	0.194570135746606	0.822732896097073	-1.63469942422835	0.959483118854471	0.999996965225017	0.999996965225017	ST6GALNAC1/GPRC5A/FUT3/PTPRH/SMPD3/GORASP1/CLDN3/ERBB2/B3GNT7/GCNT3/FUT6/CCNO/ABO/P4HTM/FUT2/DLG3/ADGRB1/STK36/MAP3K12/CDK5RAP3/DCAF8/CLK4/MRNIP/RAB40A/CDK20/ANAPC4/AKTIP/OCLN/PGAP3/SRCIN1/ETFBKMT/FBXO38/OGA/HRC/PARP15/GALNT16/MIR27B/CAPN3/KLHDC1/B3GAT1/WSB1/XIAP/C1GALT1C1	43	3	9	914
GO:0008104	protein localization	43/267	224/1129	0.191964285714286	0.811714151952916	-1.75095081179651	0.968893913920416	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/SYTL5/GORASP1/ILDR1/AGR2/LLGL2/ERBB2/TJP3/RAB17/VPS37B/CRB3/PLS1/KPNA7/DLG3/AP1G2/PTP4A3/CDK5RAP3/TRIM46/C1QTNF3/MRNIP/MTERF4/RAB40A/WDR19/CDK20/RANBP17/CCDC66/AKTIP/GAS8/OCLN/TMED6/GET1/FAM47E/CACNB2/MLPH/TTC21A/STX19/SNX22/CC2D2B/CAPN3/GHRL/CACNB4/TVP23A	43	3	9	914
GO:0070727	cellular macromolecule localization	43/267	224/1129	0.191964285714286	0.811714151952916	-1.75095081179651	0.968893913920416	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/SYTL5/GORASP1/ILDR1/AGR2/LLGL2/ERBB2/TJP3/RAB17/VPS37B/CRB3/PLS1/KPNA7/DLG3/AP1G2/PTP4A3/CDK5RAP3/TRIM46/C1QTNF3/MRNIP/MTERF4/RAB40A/WDR19/CDK20/RANBP17/CCDC66/AKTIP/GAS8/OCLN/TMED6/GET1/FAM47E/CACNB2/MLPH/TTC21A/STX19/SNX22/CC2D2B/CAPN3/GHRL/CACNB4/TVP23A	43	3	9	914
GO:0090304	nucleic acid metabolic process	42/267	180/1129	0.233333333333333	0.986641697877653	-0.108745415136868	0.576648380647589	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/ILDR1/USP43/ERBB2/OSGEP/STK36/DNASE1/PTP4A3/MAP3K12/RBPMS2/CDK5RAP3/NYNRIN/SNORA51/ZC3H6/GTF2IRD2/CLK4/MRNIP/RNPC3/ZNF862/GTF2IRD2B/SNORD114-6/SREK1/MTERF4/HEMK1/SEPSECS/RAD17/ZRANB2/FAM47E/NAT14/SNRNP35/SIGIRR/PARP15/SLFN14/GDF7/ZNF781/MIR27B/CAPN3/CARD8/MSTN/MIR145/APOBEC2	42	3	9	914
GO:0065008	regulation of biological quality	42/267	199/1129	0.21105527638191	0.892439726723505	-0.930022613341061	0.846842584869851	0.999996965225017	0.999996965225017	RAB11FIP1/SMPD3/ILDR1/AGR2/CLDN3/ERBB2/TJP3/RAB17/SCNN1A/GPR37L1/PLS1/BAIAP2L1/DLG3/ADGRB1/PTP4A3/CALY/TRIM46/C1QTNF3/CYP21A2/KCTD7/CYP3A7/TMEM161B/SLC26A7/GRID2IP/OCLN/SLC9C2/SRCIN1/GET1/CA7/CACNB2/PNPLA2/TMEM175/HRC/PLEKHH2/SCN11A/MIR27B/CAPN3/GHRL/CACNB4/MIR145/OPHN1/C1GALT1C1	42	3	9	914
GO:0007166	cell surface receptor signaling pathway	42/267	211/1129	0.199052132701422	0.841684860748709	-1.418727156702	0.936164501705312	0.999996965225017	0.999996965225017	GPRC5A/MUC20/SMPD3/ADGRF1/GRB7/ERBB3/AGR2/LLGL2/ERBB2/GDF15/GPR37L1/SAMD12/ADGRB1/STK36/PTP4A3/TBKBP1/LMBR1L/INPPL1/RBPMS2/IL10RB/ANKS1B/WDR19/CDK20/PBLD/GAS8/SIGIRR/EPOR/SORBS2/MS4A10/CMAHP/GRM6/GDF7/COL4A3/MIR27B/CARD8/GHRL/CACNB4/MSTN/ITGA10/MIR145/GNG7/XIAP	42	3	9	914
GO:0009966	regulation of signal transduction	42/267	248/1129	0.169354838709677	0.716110909749909	-2.81541964653497	0.998540342733779	0.999996965225017	0.999996965225017	GPRC5A/CXCL17/ERBB3/AGR2/LLGL2/ERBB2/GDF15/GPR37L1/EPS8L1/STK36/PTP4A3/LMBR1L/INPPL1/MAP3K12/RBPMS2/CDK5RAP3/BECN2/C1QTNF3/IL10RB/LRCH4/CDK20/ALPK1/ARHGAP12/CCDC125/NEK8/PBLD/GAS8/ARHGEF9/SIGIRR/CYTH2/CMAHP/GDF7/MIR27B/CAPN3/CARD8/GPRASP1/GHRL/MSTN/MIR145/GNG7/OPHN1/XIAP	42	3	9	914
GO:0042221	response to chemical	41/267	250/1129	0.164	0.693468164794008	-3.05567879028763	0.999384245695551	0.999996965225017	0.999996965225017	CXCL17/SMPD3/ANXA11/ILDR1/CLDN4/AGR2/CLDN7/CLDN3/CCNO/SCNN1A/GDF15/SLC11A2/GPR37L1/PTP4A3/TBKBP1/INPPL1/CDK5RAP3/CALY/IL10RB/CYP3A7/OR4E1/FCSK/ACSM1/SIGIRR/CACNB1/EPOR/TXNRD2/SLFN14/SCN11A/OR52N4/COL4A3/MIR27B/CAPN3/CARD8/GHRL/CACNB4/MSTN/PTGDS/MIR145/XIAP/OR52K1	41	3	9	914
GO:0048513	animal organ development	40/267	169/1129	0.236686390532544	1.00081998094098	0.00643084499083286	0.531736591603613	0.999996965225017	0.999996965225017	SMPD3/CLDN4/ERBB3/AGR2/ERBB2/GCNT3/GPR37L1/SLC44A4/TTC9/PLS1/ADGRB1/STK36/PHLDB1/INPPL1/RBPMS2/CDK5RAP3/THBS3/MYO15A/CHAD/MTERF4/WDR19/CDK20/TAPT1/DZANK1/NEK8/GAS8/LRRC27/EPOR/SORBS2/GRM6/SCN11A/GDF7/COL4A3/CAPN3/GHRL/CACNB4/MEGF11/MSTN/MIR145/OPHN1	40	3	9	914
GO:0009653	anatomical structure morphogenesis	40/267	177/1129	0.225988700564972	0.955585179542521	-0.357974933795084	0.671834866725413	0.999996965225017	0.999996965225017	UNC93B1/CXCL17/SMPD3/GORASP1/CLDN4/AGR2/CLDN3/ERBB2/GCNT3/GDF15/SLC11A2/SYNE4/SLC44A4/PLS1/DLG3/ADGRB1/PLXDC1/PHLDB1/INPPL1/RBPMS2/THBS3/TRIM46/MYO15A/CHAD/WDR19/CDK20/DZANK1/ARHGAP12/NEK8/SRCIN1/SCN11A/GDF7/COL4A3/MIR27B/CAPN3/GHRL/MEGF11/MIR145/OPHN1/C1GALT1C1	40	3	9	914
GO:0006793	phosphorus metabolic process	39/267	199/1129	0.195979899497487	0.82869403195754	-1.48120136948912	0.944216819795078	0.999996965225017	0.999996965225017	GPRC5A/PTPRH/SMPD3/ERBB3/CLDN3/ERBB2/CCNO/SLC44A3/SLC44A4/DLG3/STK36/PTP4A3/INPPL1/MAP3K12/CDK5RAP3/CLK4/MRNIP/MTHFD2L/CDK20/RAD17/ALPK1/ACOT6/PLCH1/NEK8/AKTIP/NUDT13/FCSK/OCLN/PGAP3/IDNK/SRCIN1/NUDT7/ACSM1/AK9/HRC/CMAHP/CKMT2/MIR27B/CACNB4	39	3	9	914
GO:0006796	phosphate-containing compound metabolic process	38/267	197/1129	0.192893401015228	0.815642882944543	-1.58431528649478	0.955343333259904	0.999996965225017	0.999996965225017	GPRC5A/PTPRH/SMPD3/ERBB3/CLDN3/ERBB2/CCNO/SLC44A3/SLC44A4/DLG3/STK36/PTP4A3/INPPL1/MAP3K12/CDK5RAP3/CLK4/MRNIP/MTHFD2L/CDK20/RAD17/ALPK1/ACOT6/PLCH1/NEK8/AKTIP/NUDT13/FCSK/OCLN/PGAP3/IDNK/SRCIN1/NUDT7/ACSM1/AK9/HRC/CKMT2/MIR27B/CACNB4	38	3	9	914
GO:0006950	response to stress	38/267	256/1129	0.1484375	0.627662687265918	-3.76882496805265	0.999968046792067	0.999996965225017	0.999996965225017	UNC93B1/CXCL17/SMPD3/CLDN4/ERBB3/AGR2/USP43/CLDN3/ERBB2/GPR37L1/ADGRB1/DNASE1/TBKBP1/CDK5RAP3/NYNRIN/BECN2/C1QTNF3/MRNIP/IL10RB/LRCH4/RAD17/ALPK1/MORN4/SFTA3/OCLN/FBXL20/YPEL3/SIGIRR/TXNRD2/SCN11A/CAPN3/CARD8/GHRL/MSTN/MIR145/GNG7/XIAP/C1GALT1C1	38	3	9	914
GO:0003008	system process	37/267	138/1129	0.268115942028986	1.13371872116376	0.932720405411033	0.203060411415141	0.999996965225017	0.999996965225017	RAB11FIP1/ADGRF1/CLDN4/GCNT3/TJP3/SCNN1A/SLC11A2/GPR37L1/PLS1/PTP4A3/MYO15A/C1QTNF3/WDR19/TMEM161B/CCDC66/SLC26A7/OR4E1/PBLD/OCLN/BTBD9/PPP1R12B/CACNB2/CACNB1/SORBS2/HRC/GRM6/SCN11A/OR52N4/CKMT2/COL4A3/MIR27B/GHRL/CACNB4/MSTN/MIR145/B3GAT1/OR52K1	37	3	9	914
GO:0016192	vesicle-mediated transport	37/267	141/1129	0.262411347517731	1.10959704624538	0.773902912787807	0.249549568512896	0.999996965225017	0.999996965225017	RAB11FIP1/SYTL5/SMPD3/ANXA11/ILDR1/LLGL2/RAB17/VPS37B/CLINT1/ADGRB1/SNPH/SGSM2/AP1G2/LMBR1L/INPPL1/ATP6V1G2/CALY/MYO15A/BECN2/TMEM50B/ARHGAP12/AKTIP/BTBD9/TMED6/SRCIN1/FBXL20/CACFD1/TMEM175/CYTH2/STX19/SCN11A/MIR27B/GPRASP1/CACNB4/PTGDS/TVP23A/OPHN1	37	3	9	914
GO:0051649	establishment of localization in cell	37/267	167/1129	0.221556886227545	0.93684541030299	-0.491849421711196	0.719886917308326	0.999996965225017	0.999996965225017	UNC93B1/SYTL5/SMPD3/ILDR1/LLGL2/BICDL2/RAB17/VPS37B/SLC11A2/KPNA7/SNPH/SGSM2/AP1G2/ATP6V1G2/CALY/TRIM46/BECN2/WDR19/RANBP17/TMEM50B/AKTIP/ENKD1/LCA5L/GAS8/BTBD9/TMED6/FBXL20/MLPH/TTC21A/STX19/SCN11A/MIR27B/GPRASP1/GHRL/CACNB4/PTGDS/OPHN1	37	3	9	914
GO:0048468	cell development	37/267	168/1129	0.220238095238095	0.931268949527377	-0.537158529508017	0.735102736602042	0.999996965225017	0.999996965225017	SMPD3/ADGRF1/GORASP1/ERBB3/CLDN3/ERBB2/TJP3/FUT6/RAB17/SLC11A2/GPR37L1/SLC44A4/PLS1/P4HTM/ADGRB1/LMBR1L/ARMC12/CDK5RAP3/TRIM46/TAPT1/DZANK1/LRRC27/PPP1R9A/SRCIN1/FBXO38/EPOR/SORBS2/TTC21A/SLFN14/SCN11A/GDF7/TMEM178A/CAPN3/GHRL/CACNB4/MIR145/OPHN1	37	3	9	914
GO:0009893	positive regulation of metabolic process	37/267	209/1129	0.177033492822967	0.748579825457413	-2.23993749977067	0.9914214153608	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/CLDN4/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/PRSS22/KPNA7/DLG3/ADGRB1/MAP3K12/CDK5RAP3/C1QTNF3/MRNIP/SLC25A37/FTX/IL10RB/PMEL/AKTIP/OCLN/SRCIN1/FAM47E/NAT14/PNPLA2/YPEL3/GDF7/COL4A3/MIR27B/CAPN3/CARD8/GHRL/MSTN/MIR145/XIAP	37	3	9	914
GO:0032879	regulation of localization	36/267	152/1129	0.236842105263158	1.00147841513897	0.0109000241655624	0.531287371737168	0.999996965225017	0.999996965225017	RAB11FIP1/SMPD3/ILDR1/ERBB3/AGR2/LLGL2/CLDN3/PRSS8/ERBB2/RAB17/PLS1/PTP4A3/CDK5RAP3/CALY/TRIM46/C1QTNF3/KCTD7/CCDC66/PLCH1/GAS8/OCLN/BTBD9/FBXL20/CA7/CACNB2/PNPLA2/CACNB1/CRACR2B/HRC/GRM6/MIR27B/CAPN3/GHRL/CACNB4/MIR145/OPHN1	36	3	9	914
GO:0016070	RNA metabolic process	35/267	149/1129	0.23489932885906	0.993263454239248	-0.0490991425930654	0.555412349955896	0.999996965225017	0.999996965225017	MCIDAS/ILDR1/ERBB2/OSGEP/STK36/PTP4A3/MAP3K12/RBPMS2/CDK5RAP3/SNORA51/ZC3H6/GTF2IRD2/CLK4/RNPC3/ZNF862/GTF2IRD2B/SNORD114-6/SREK1/MTERF4/SEPSECS/ZRANB2/FAM47E/NAT14/SNRNP35/SIGIRR/PARP15/SLFN14/GDF7/ZNF781/MIR27B/CAPN3/CARD8/MSTN/MIR145/APOBEC2	35	3	9	914
GO:0071702	organic substance transport	35/267	188/1129	0.186170212765957	0.787214120647063	-1.77780230501453	0.971574146902111	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/TCN1/SYTL5/SMPD3/GORASP1/ILDR1/SLC25A29/LLGL2/RAB17/SLC37A1/VPS37B/SLC44A3/SLC44A4/PLS1/KPNA7/AP1G2/SLC38A8/C1QTNF3/SLC10A5/RANBP17/SLC26A7/AKTIP/OCLN/TMED6/SFXN2/MLPH/STX19/SNX22/MIR27B/GHRL/CACNB4/MIR145/TVP23A/SLC25A53	35	3	9	914
GO:0035556	intracellular signal transduction	35/267	223/1129	0.15695067264574	0.663660334895282	-3.1190545311625	0.999545143555091	0.999996965225017	0.999996965225017	CXCL17/SMPD3/ERBB3/ERBB2/GDF15/GPR37L1/RGL3/EPS8L1/PTP4A3/MAP3K12/CDK5RAP3/C1QTNF3/MRNIP/RAB40A/RAD17/ALPK1/PLCH1/ARHGAP12/CCDC125/NEK8/PPP1R9A/ARHGEF9/CYTH2/HRC/SCN11A/GDF7/MIR27B/CAPN3/CARD8/GHRL/MSTN/MIR145/WSB1/OPHN1/XIAP	35	3	9	914
GO:0044271	cellular nitrogen compound biosynthetic process	34/267	188/1129	0.180851063829787	0.764722288628576	-1.96571905460365	0.982239931980099	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/GRB7/USP43/ERBB2/SLC11A2/STK36/PTP4A3/MAP3K12/GTPBP2/CDK5RAP3/MIR298/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/MTHFD2L/SEPSECS/HAGH/FCSK/FAM47E/AK9/NAT14/SIGIRR/MRPS25/PARP15/GDF7/ZNF781/MIR27B/CAPN3/CARD8/MSTN/MIR145	34	3	9	914
GO:0051239	regulation of multicellular organismal process	34/267	188/1129	0.180851063829787	0.764722288628576	-1.96571905460365	0.982239931980099	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/CXCL17/SMPD3/GORASP1/ERBB3/LGALS9C/ERBB2/GDF15/GPR37L1/PLS1/P4HTM/ADGRB1/PHLDB1/TRIM46/C1QTNF3/TMEM161B/TAPT1/INSL5/PPP1R12B/CACNB2/SIGIRR/CACNB1/HRC/TMEM178A/COL4A3/MIR27B/CAPN3/CARD8/GHRL/MSTN/PTGDS/MIR145/XIAP	34	3	9	914
GO:0042592	homeostatic process	33/267	127/1129	0.259842519685039	1.09873484915509	0.657044848056447	0.288801510425797	0.999996965225017	0.999996965225017	ST6GALNAC1/ILDR1/CLDN3/TJP3/SCNN1A/GDF15/SLC11A2/P4HTM/ATP6V1G2/CDK5RAP3/C1QTNF3/KCTD7/CCDC66/PLCH1/PBLD/GRID2IP/OCLN/SLC9C2/BTBD9/CA7/ACSM1/CACNB2/PNPLA2/TMEM175/TXNRD2/HRC/TMEM178A/MIR27B/CAPN3/GHRL/CACNB4/MSTN/XIAP	33	3	9	914
GO:0007399	nervous system development	33/267	137/1129	0.240875912408759	1.01853522512917	0.128753445694707	0.4856892817653	0.999996965225017	0.999996965225017	MAL2/ADGRF1/GORASP1/ERBB3/CLDN3/ERBB2/BCAS1/RAB17/SLC11A2/GPR37L1/SLC44A4/PLS1/ADGRB1/STK36/SNPH/PLXDC1/GDPD5/CDK5RAP3/TRIM46/LRCH4/WDR19/CDK20/DZANK1/GAS8/PPP1R9A/SRCIN1/FBXO38/ARHGEF9/EPOR/SCN11A/GDF7/GHRL/OPHN1	33	3	9	914
GO:0051128	regulation of cellular component organization	33/267	155/1129	0.212903225806452	0.900253715114172	-0.743771695875691	0.800132147539043	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/GORASP1/RHPN1/CLDN7/CLDN3/ERBB2/RAB17/GDF15/CRB3/SLC44A4/PLS1/BAIAP2L1/EPS8L1/ADGRB1/PHLDB1/ARMC12/CALY/TRIM46/TAPT1/ANAPC4/OCLN/BTBD9/SRCIN1/FBXO38/ARHGEF9/PLEKHH2/MIR27B/CARD8/GHRL/MSTN/MIR145/OPHN1	33	3	9	914
GO:0031325	positive regulation of cellular metabolic process	33/267	178/1129	0.185393258426966	0.783928796869082	-1.74732294729085	0.969692496099302	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/KPNA7/DLG3/ADGRB1/MAP3K12/CDK5RAP3/C1QTNF3/MRNIP/SLC25A37/FTX/IL10RB/PMEL/AKTIP/OCLN/SRCIN1/FAM47E/NAT14/PNPLA2/YPEL3/GDF7/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	33	3	9	914
GO:0120036	plasma membrane bounded cell projection organization	32/267	105/1129	0.304761904761905	1.28867487069734	1.72786655643436	0.0565130853100097	0.999996965225017	0.999996965225017	MCIDAS/ADGRF1/GORASP1/ERBB2/CCNO/RAB17/SLC11A2/PLS1/EPS8L1/ADGRB1/STK36/INPPL1/ARMC12/TRIM46/WDR19/TAPT1/ALPK1/CCDC66/ENKD1/LCA5L/GAS8/OCLN/PPP1R9A/SRCIN1/FBXO38/TTC21A/SCN11A/CC2D2B/GDF7/GHRL/MSTN/OPHN1	32	3	9	914
GO:0030030	cell projection organization	32/267	108/1129	0.296296296296296	1.25287834651131	1.53733033693898	0.0801223255875041	0.999996965225017	0.999996965225017	MCIDAS/ADGRF1/GORASP1/ERBB2/CCNO/RAB17/SLC11A2/PLS1/EPS8L1/ADGRB1/STK36/INPPL1/ARMC12/TRIM46/WDR19/TAPT1/ALPK1/CCDC66/ENKD1/LCA5L/GAS8/OCLN/PPP1R9A/SRCIN1/FBXO38/TTC21A/SCN11A/CC2D2B/GDF7/GHRL/MSTN/OPHN1	32	3	9	914
GO:0009892	negative regulation of metabolic process	32/267	150/1129	0.213333333333333	0.90207240948814	-0.716499513965149	0.792612014186687	0.999996965225017	0.999996965225017	GPRC5A/MCIDAS/SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/ADGRB1/MIR34AHG/INPPL1/CDK5RAP3/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/RAD17/OCLN/SRCIN1/ETFBKMT/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/OPHN1/XIAP	32	3	9	914
GO:0010605	negative regulation of macromolecule metabolic process	31/267	131/1129	0.236641221374046	1.00062898476141	0.00425958264183318	0.53598739704554	0.999996965225017	0.999996965225017	GPRC5A/MCIDAS/SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/ADGRB1/MIR34AHG/INPPL1/CDK5RAP3/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/RAD17/OCLN/SRCIN1/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/OPHN1/XIAP	31	3	9	914
GO:0065009	regulation of molecular function	31/267	156/1129	0.198717948717949	0.840271775665034	-1.19548488730769	0.904482963893559	0.999996965225017	0.999996965225017	GPRC5A/CLDN4/ERBB3/CLDN3/ERBB2/CCNO/RGL3/PRSS22/DLG3/STK36/SGSM2/MAP3K12/CDK5RAP3/MRNIP/KCTD7/ARHGAP12/CCDC125/AKTIP/GAS8/SRCIN1/ETFBKMT/CACNB2/SIGIRR/CACNB1/HRC/COL4A3/MIR27B/CAPN3/CARD8/CACNB4/XIAP	31	3	9	914
GO:0010604	positive regulation of macromolecule metabolic process	31/267	177/1129	0.175141242937853	0.740578514145454	-2.09088741702131	0.987464418054586	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/CLDN4/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/PRSS22/KPNA7/DLG3/MAP3K12/CDK5RAP3/C1QTNF3/MRNIP/SLC25A37/FTX/AKTIP/OCLN/SRCIN1/FAM47E/NAT14/GDF7/COL4A3/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	31	3	9	914
GO:0009056	catabolic process	31/267	192/1129	0.161458333333333	0.68272081772784	-2.684596032701	0.997937186548806	0.999996965225017	0.999996965225017	SMPD3/FUT6/VPS37B/FUT2/ADGRB1/DNASE1/ATP6V1G2/CDK5RAP3/BECN2/ECHDC2/ANAPC4/PLCH1/HAGH/NUDT13/IDNK/ETFBKMT/FBXO38/FBXL20/NUDT7/UBQLN3/FAAH2/OGA/PNPLA2/SLFN14/MIR27B/CAPN3/KLHDC1/GPRASP1/MIR145/APOBEC2/OPHN1	31	3	9	914
GO:0031324	negative regulation of cellular metabolic process	30/267	136/1129	0.220588235294118	0.9327495042961	-0.465207671032002	0.713291695866124	0.999996965225017	0.999996965225017	GPRC5A/MCIDAS/SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/MIR34AHG/INPPL1/CDK5RAP3/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/RAD17/OCLN/SRCIN1/ETFBKMT/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/XIAP	30	3	9	914
GO:0050793	regulation of developmental process	30/267	145/1129	0.206896551724138	0.874854707477722	-0.897961087598454	0.842155376298561	0.999996965225017	0.999996965225017	CEACAM5/SMPD3/GORASP1/CLDN4/ERBB3/AGR2/CLDN3/ERBB2/RAB17/GDF15/GPR37L1/PLS1/P4HTM/ADGRB1/GDPD5/PHLDB1/RBPMS2/CDK5RAP3/TRIM46/CHAD/TAPT1/SRCIN1/GDF7/TMEM178A/COL4A3/MIR27B/CAPN3/GHRL/MSTN/MIR145	30	3	9	914
GO:1901575	organic substance catabolic process	30/267	153/1129	0.196078431372549	0.829110670485423	-1.26471392399476	0.916297108915524	0.999996965225017	0.999996965225017	SMPD3/FUT6/VPS37B/FUT2/ADGRB1/DNASE1/CDK5RAP3/BECN2/ECHDC2/ANAPC4/PLCH1/HAGH/NUDT13/IDNK/ETFBKMT/FBXO38/FBXL20/NUDT7/UBQLN3/FAAH2/OGA/PNPLA2/SLFN14/MIR27B/CAPN3/KLHDC1/GPRASP1/MIR145/APOBEC2/OPHN1	30	3	9	914
GO:0051246	regulation of protein metabolic process	30/267	168/1129	0.178571428571429	0.755082932049224	-1.91411729003408	0.980155565238277	0.999996965225017	0.999996965225017	GPRC5A/SMPD3/CLDN4/GRB7/CLDN3/ERBB2/CCNO/PRSS22/DLG3/ADGRB1/MAP3K12/CDK5RAP3/MIR298/MRNIP/SLC25A37/CDK20/SEPSECS/AKTIP/OCLN/SRCIN1/FBXL20/UBQLN3/HRC/COL4A3/MIR27B/CAPN3/CARD8/MIR145/OPHN1/XIAP	30	3	9	914
GO:0055085	transmembrane transport	29/267	108/1129	0.268518518518519	1.13542100152587	0.823268645878594	0.237935611150776	0.999996965225017	0.999996965225017	TCN1/TMEM63A/SLC25A29/CLDN4/TMC4/SCNN1A/SLC37A1/SLC11A2/SLC44A3/SLC44A4/ATP6V1G2/SLC38A8/SLC25A37/SLC10A5/SLC26A7/PLCH1/OCLN/SLC9C2/PKD1L2/CACNB2/SFXN2/TMEM175/CACNB1/HRC/GRM6/SCN11A/CAPN3/CACNB4/SLC25A53	29	3	9	914
GO:1901566	organonitrogen compound biosynthetic process	29/267	128/1129	0.2265625	0.958011470037453	-0.28065653800517	0.647348165079845	0.999996965225017	0.999996965225017	ST6GALNAC1/FUT3/SMPD3/GORASP1/GRB7/ERBB2/B3GNT7/GCNT3/FUT6/SLC11A2/SLC44A3/SLC44A4/ABO/FUT2/GTPBP2/MIR298/SLC25A37/MTHFD2L/SEPSECS/HAGH/PGAP3/OGA/MRPS25/GALNT16/CKMT2/MIR27B/MIR145/B3GAT1/C1GALT1C1	29	3	9	914
