root_key	atom_id	source	bytes_observed	sha256_observed	bytes_expected	sha256_expected	identity_status	commit_evidence	hash_manifest	receipt_paths	receipt_sha256s	detail
fig3	SupplementaryFigure4D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_CellLines_MKi67_Correlation_HC-TR.pdf	19453	74e0aa177fe4b092834e77c0a1bc88383b2e066e000c5f62f7632e53976c1054	19453	74e0aa177fe4b092834e77c0a1bc88383b2e066e000c5f62f7632e53976c1054	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	SupplementaryFigure4D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_GSE41271_MKi67_Correlation_HC-TR.pdf	20114	9e6e7db5d3a593c589e4c7e6e09a35bec5c1cc6947813647c07e0b8fb1071f22	20114	9e6e7db5d3a593c589e4c7e6e09a35bec5c1cc6947813647c07e0b8fb1071f22	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	SupplementaryFigure4D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_PDX_MKi67_Correlation_HC-TR.pdf	19664	fb6fa1cad5d778ca6bec26990a4267459e35951411eb6982a1de7c7af1fa3e27	19664	fb6fa1cad5d778ca6bec26990a4267459e35951411eb6982a1de7c7af1fa3e27	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	SupplementaryFigure4D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_TCGA_MKi67_Correlation_HC-TR.pdf	20564	80a0f652adf3e015ecac1cf54cce9cae527892c204aa0466b13ebcc370e86497	20564	80a0f652adf3e015ecac1cf54cce9cae527892c204aa0466b13ebcc370e86497	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3A	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3A_RegulonInteractions_TCGA_VIPER.pdf	21242	0e8ce288d1abbc2571526e379923a3a757992ada196cffce4e1349c97f476330	21242	0e8ce288d1abbc2571526e379923a3a757992ada196cffce4e1349c97f476330	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3B	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3B_Target_Network_Shared_TFs.pdf	19688	a141ab160b2944ed755fcd256e473e4f366b0819498bf6f4a8f35f83bce3416f	19688	a141ab160b2944ed755fcd256e473e4f366b0819498bf6f4a8f35f83bce3416f	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3C	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3C_TCGA_PearsonCorrelation_TR_Activity.pdf	32088	a0e47f8b22f17102a21b63db2e793ff3bf3685f5813946684f23135894b635d9	32088	a0e47f8b22f17102a21b63db2e793ff3bf3685f5813946684f23135894b635d9	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3C	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3C_Top_Bottom_TF_PearsonCorrelation.pdf	14768	14e5c409c1eea20f21f41d92615626aeb2a91edec9b4e7a73982b5c184366e4c	14768	14e5c409c1eea20f21f41d92615626aeb2a91edec9b4e7a73982b5c184366e4c	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3D_TR_Network_Shared_ActivatingTargetGenes.pdf	90609	59fe8fa832ca504e89e5cbf38e6df41c31ee2ff2ddb413637a63b3b7828cb5a3	90609	59fe8fa832ca504e89e5cbf38e6df41c31ee2ff2ddb413637a63b3b7828cb5a3	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3E	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3E_Scatter_RegulonSize_vs_Partners.pdf	13290	4176c0cd11d9ad27a001cfb905dbdea77042f285a3058460836c968ee9376655	13290	4176c0cd11d9ad27a001cfb905dbdea77042f285a3058460836c968ee9376655	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3F	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3F_Skewness_TCGA.pdf	14130	f7a2e37c73f9a3a4b93e4ef2ce1abad9faf9eda942a786c7b4a53a978d58223e	14130	f7a2e37c73f9a3a4b93e4ef2ce1abad9faf9eda942a786c7b4a53a978d58223e	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3G	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_CRY2_TR_Activity_Distribution.pdf	21962	07bf28e72d40770e7a79dd0f0b34870f4f6382689ceb94a3f038baeb216d1c75	21962	07bf28e72d40770e7a79dd0f0b34870f4f6382689ceb94a3f038baeb216d1c75	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3G	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_MAGED2_TR_Activity_Distribution.pdf	22656	c0ffb1ed1ff46c6ee09149ee5d758605e1baa2d2f34cb27b1318ef1f3c0125c1	22656	c0ffb1ed1ff46c6ee09149ee5d758605e1baa2d2f34cb27b1318ef1f3c0125c1	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3G	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_NR3C2_TR_Activity_Distribution.pdf	23141	f5119ba641c9e8f3d8ad385d6eb343b7cfd4ec9b4c1fd3ac59c021d0247488ad	23141	f5119ba641c9e8f3d8ad385d6eb343b7cfd4ec9b4c1fd3ac59c021d0247488ad	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
fig3	Figure3G	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_ZNF19_TR_Activity_Distribution.pdf	23310	bca8d676b69f1ce3f5cefd65d59fbe13ebcf98bd341bc1e57b434428d4db16dd	23310	bca8d676b69f1ce3f5cefd65d59fbe13ebcf98bd341bc1e57b434428d4db16dd	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
