TF	NES	p_value	FDR	regulon_size	logFC	AveExpr	t	P.Value	adj.P.Val	B	category
HMX2	-0.278733768559988	0.780449145559103	0.932957342766803	64	-0.252789071038251	3.18390494296578	-2.29263487715592	0.022654293659524	0.0738999553694064	-4.38917697647362	Non-Significant
HMX3	0.371347695376466	0.71037857772782	0.899845433777605	47	0.0332983606557377	2.77496958174905	0.590787911067451	0.555166984811863	0.74406722940031	-6.80533759769569	Non-Significant
HNF4A	-1.29222327213646	0.19627983455519	0.44790409386022	22	0.115046926229508	2.9089391634981	1.65252160505484	0.0996147124669483	0.235780176202269	-5.62700937795927	Non-Significant
HNF4G	2.93021285711294	0.00338729887653756	0.0243132786027029	49	0.515848019125683	3.94462357414449	3.44046478665215	0.000674652592532781	0.00375289347599325	-1.21771295447701	LUAD
HOXA1	-0.614299815041692	0.53901722474991	0.809026782501026	40	-0.0494058060109291	3.42446007604563	-0.512007111174585	0.609073238695185	0.782223870406075	-6.84852037231465	Non-Significant
HOXA10	-3.20289166380992	0.00136055152770768	0.0163113345274704	93	-1.53703954918033	4.24116349809886	-8.20555292332426	1.01140676989402e-14	6.24536910229138e-13	22.8399701966255	LUSC
HOXA11	-1.92575491400334	0.0541349835105691	0.180636360267705	20	-0.244833948087432	2.73392775665399	-3.14289919721093	0.00186326368475912	0.00896398065717163	-2.15379064379457	LogFC Significant
HOXA13	-3.43387509632061	0.000595018309790051	0.0134125166064609	45	-0.413525068306011	2.92487452471483	-3.75111785256198	0.000216333387575299	0.00139233461094298	-0.158315988064836	LUSC
HOXA2	0.339019066389554	0.734595366925706	0.90899279949406	73	-0.0621314890710385	4.59520532319392	-0.488005847730284	0.625949963467061	0.792801329121385	-6.86045274453522	Non-Significant
HOXA3	-0.94055400408302	0.346933462383685	0.647742822831966	77	-0.202989480874317	3.47928136882129	-1.46879245516684	0.14307732097851	0.308083025984745	-5.90975000987269	Non-Significant
HOXA4	-3.36601082944248	0.000762637142490582	0.0134575871901758	70	-1.13511229508197	4.55901901140685	-7.02645051593806	1.794865634443e-11	6.09056141054784e-10	15.5296484653668	LUSC
HOXA5	2.1243743646587	0.0336388518566955	0.125756355899452	53	0.249955259562842	8.62523574144487	1.8002447678874	0.0729612466411416	0.186632754089297	-5.37605174090335	VIPER Significant
HOXA6	-2.74824467522731	0.00599152794045654	0.035444386900503	76	-0.391620491803279	4.6343536121673	-2.80180775423409	0.0054572445495894	0.0223892376872259	-3.12982644650627	LUSC
HOXA7	-0.699311746929292	0.484357227424387	0.76663421006108	30	-0.106667896174863	2.7563536121673	-1.72752890341274	0.0852399557008374	0.209553861130503	-5.50220744324035	Non-Significant
HOXA9	-3.18758113352466	0.00143468201622993	0.0169028701923986	56	-0.612641666666667	3.52968821292776	-4.10950510022561	5.29329917607611e-05	0.000404980408967942	1.16541266606527	LUSC
HOXB1	-1.83420579120839	0.0666234521124484	0.209740497391041	51	-0.230662021857924	3.82155133079848	-2.26855871414721	0.0241013405084793	0.0776867051824362	-4.44276125277034	Non-Significant
HOXB13	-0.808242902224903	0.418950764711834	0.715984640221811	34	-0.106955259562842	2.60426615969582	-1.57073201300354	0.117440307246994	0.266070288512174	-5.75690991714553	Non-Significant
HOXB2	-0.113897376756079	0.909319145081149	0.975138086781005	128	0.150597950819672	6.21781368821293	0.744369468714461	0.457313756378068	0.663541829831166	-6.70347246540825	Non-Significant
HOXB3	-1.43999985694205	0.149867439542603	0.372271415224822	53	-0.0642300546448089	3.60200760456274	-0.401319810837902	0.688508697726415	0.833054225526734	-6.89878643752995	Non-Significant
HOXB4	2.53665156435861	0.0111918284814793	0.0583058161212548	115	0.0125478142076502	4.30498098859316	0.0884741407820033	0.929566782997295	0.967224660355891	-6.97501273923146	VIPER Significant
HOXB5	2.09207586516941	0.0364317297436946	0.13341778579607	87	0.637146584699454	7.67556273764259	3.91354500831299	0.000115740594984452	0.000806966105065447	0.428321991302221	LUAD
HOXB6	1.53533969187028	0.12470040918276	0.330691561297468	67	0.350575614754098	6.04557414448669	2.60050364927219	0.00983228110655723	0.036858220095258	-3.65632665819344	LogFC Significant
HOXB7	-3.11611014081253	0.00183253813187103	0.0187443060120688	131	-0.833298428961749	7.685463878327	-3.58096900080633	0.000407246826671625	0.00242288982834411	-0.748836962611975	LUSC
HOXB8	-2.46235831413763	0.0138026696137548	0.0679613153238231	55	-0.162713797814208	4.19515589353612	-0.587145462346216	0.557606835429052	0.745980383685903	-6.80746986298393	VIPER Significant
HOXB9	-0.541876857242714	0.587903340555255	0.830677073487958	41	0.0331310109289616	2.99622813688213	0.557788312248779	0.577460700998111	0.760728822711242	-6.82417510089564	Non-Significant
HOXC10	-1.68068938833285	0.0928232628582716	0.263925298443853	53	-0.00455225409836066	3.37326996197719	-0.0339912371452133	0.97290977405105	0.986691465515402	-6.97833296186453	Non-Significant
HOXC11	0.0506643134779095	0.959593013829357	0.985214696334655	75	0.144712636612022	4.91880608365019	1.29784333141772	0.195471772482768	0.383635278510231	-6.14339196229745	Non-Significant
HOXC13	-3.49788066415991	0.000468970923743885	0.0128904693837697	88	-0.669813456284153	4.06796958174905	-3.9962430861306	8.3502432614815e-05	0.000608108259982275	0.735500274717936	LUSC
HOXC4	-1.45342010672564	0.14610714719053	0.365267867976325	61	-0.378756420765027	5.53142965779468	-1.97565143542869	0.0492335441363018	0.136860960053401	-5.05089555018955	Non-Significant
HOXC5	-0.692385514531436	0.488695260156162	0.768493520109251	36	-0.127967964480874	2.93592015209125	-1.59040914535521	0.112937033092183	0.258805124251278	-5.72624870780148	Non-Significant
HOXC6	-2.47091370999513	0.0134768333481193	0.0665598955878064	71	-1.02495901639344	7.17631558935361	-4.56498883052435	7.65837156644047e-06	7.32299366939996e-05	2.99960575432185	LUSC
HOXC8	-3.36470079584942	0.000766267051465902	0.0134575871901758	87	-1.6684206284153	5.06090874524715	-6.87667825852321	4.40461559063255e-11	1.35694193759414e-09	14.6548795156197	LUSC
HOXC9	-2.58564809576226	0.00971961079168449	0.0530309845559812	47	-0.525350614754098	3.76958935361217	-2.67168439468407	0.0080154638490558	0.031040839431297	-3.47440117732591	LUSC
HOXD1	3.20344348151714	0.0013579469116784	0.0163113345274704	137	1.6757006147541	6.62949429657795	5.96906086657891	7.64488048913396e-09	1.52873550363359e-07	9.64528194073015	LUAD
HOXD10	-3.41876739376567	0.000629054764180296	0.0134125166064609	50	-1.34839139344262	3.19714068441065	-8.07077208812264	2.46290472100651e-14	1.4066783458225e-12	21.968776928423	LUSC
HOXD11	-3.66145508739263	0.000250786829748362	0.0117818426196165	80	-1.44315095628415	3.93420532319392	-9.06922583873032	2.79280866231901e-17	2.69893631032319e-15	28.6149313221819	LUSC
HOXD13	-2.80866968627538	0.00497466585462086	0.0300104232936463	122	-0.477132103825137	5.92622813688213	-4.85677392700666	2.04451097251139e-06	2.26814888159535e-05	4.26076134328538	LUSC
HOXD3	-0.914229233807111	0.360596406103765	0.664750549595613	100	-0.0434659153005465	4.95959315589354	-0.349575936874766	0.726935124889457	0.85670885348189	-6.9181108013028	Non-Significant
HOXD4	-3.35545406225631	0.000792348148094767	0.0135217255428355	36	-0.239989480874317	3.550536121673	-2.15470670428264	0.0320876599297169	0.0977748429173582	-4.6887718602843	VIPER Significant
HOXD8	-2.61760723194778	0.00885486616369225	0.0491429857538247	71	-0.193216734972678	3.11019391634981	-2.41147009765961	0.0165701035009313	0.0569885995371676	-4.11674937167373	VIPER Significant
HOXD9	-3.3972974483866	0.000680549488470685	0.0134125166064609	56	-0.332897472677596	2.89602661596958	-3.54402988113309	0.000465762947093714	0.00272447205140019	-0.873759760507037	LUSC
HR	-3.92958408298075	8.50929181049469e-05	0.0117818426196165	111	-0.665036338797814	3.02680608365019	-6.97054206847319	2.51310314665278e-11	8.18884994555475e-10	15.2015910041422	LUSC
HSF1	-1.86158948803319	0.0626609761368708	0.19960054528806	79	-0.65710443989071	4.16856273764259	-4.38484164704125	1.67661172531439e-05	0.000145934121954077	2.25425691450648	LogFC Significant
HSF2	-1.6840141536283	0.0921789334412285	0.262555515886392	130	-0.306892691256831	6.30299619771863	-2.84863790659022	0.00473571153874485	0.0198618555228942	-3.00203971149379	LogFC Significant
HSF4	0.0101219781798286	0.991923967789996	0.995022480393481	170	0.119588592896175	4.71922433460076	0.678742073272677	0.497894710796636	0.697892967020685	-6.74985834948842	Non-Significant
HSF5	0.116376610106875	0.907354071853403	0.975138086781005	31	-0.00459610655737705	2.5764144486692	-0.0927184345576449	0.926197436140019	0.965579267443577	-6.97463006139714	Non-Significant
HSFY2	1.46280006400534	0.143522095578792	0.359919540931287	33	0.155693032786885	2.67455893536122	1.89082268635852	0.059740816551361	0.15969973194089	-5.21181584930376	Non-Significant
ID1	-0.452035543595688	0.651243376903955	0.872086896303065	101	-0.226743237704918	5.65331558935361	-1.02399349603177	0.30677390287411	0.519382195273673	-6.45815852213617	Non-Significant
ID2	1.56044229600679	0.118655396243936	0.317791815810872	211	0.423208469945355	8.31042585551331	2.66821724014947	0.00809642132863026	0.031278103737417	-3.48337048079962	LogFC Significant
ID3	1.39500879735982	0.16301318669398	0.392306948011526	105	0.265794603825136	9.48005703422053	1.93827131816535	0.0536540675890836	0.146568334248081	-5.12265138332755	Non-Significant
ID4	0.611025633314322	0.541182610552029	0.810240908021267	62	0.0671266393442623	2.68848288973384	0.810506993857844	0.418377454017575	0.629870949609685	-6.65241685943065	Non-Significant
IGF2	-1.09640275519871	0.272902558767852	0.561295544572145	34	-0.139434426229508	3.56347908745247	-0.869680608108971	0.385263459043322	0.599733942245671	-6.60307466767735	Non-Significant
IKBKB	0.630447376442896	0.528401922310798	0.803879068718322	106	-0.000753278688524772	7.99842585551331	-0.00692095391372106	0.994483138597647	0.997242288576249	-6.97888408115559	Non-Significant
IKZF3	1.92457918153101	0.0542820259627432	0.180753550370784	145	0.364197609289617	3.22627756653992	2.83484856964474	0.00493858619079028	0.0205904046301059	-3.03987403720698	LogFC Significant
IL4	0.607220119353821	0.543704841951786	0.81059042563472	28	0.0585428278688524	2.53237262357414	1.08485786129188	0.278972377026113	0.487176166998467	-6.39455641853933	Non-Significant
ILF2	-1.60716699419794	0.108017740252088	0.294676774505273	328	-0.183961953551912	11.0782585551331	-2.02409705530127	0.0439652342363505	0.12520116452113	-4.95591951580107	Non-Significant
ING1	-0.84297820389628	0.399240633899257	0.699320633131562	71	-0.05079337431694	6.42596958174905	-0.471127943880409	0.637937684710185	0.80080131350788	-6.86850130117194	Non-Significant
ING2	-0.166159647279478	0.868031314745917	0.968142661128906	97	-0.0324241803278691	7.13181368821293	-0.245408551801077	0.806330403136322	0.901534995869821	-6.94894179126013	Non-Significant
ING3	0.0849586656190222	0.932294251907328	0.97922011091909	117	0.0646962431693987	5.38112927756654	0.468008897038323	0.640163610046768	0.802129674272759	-6.86995772203872	Non-Significant
ING4	0.245501721008317	0.806067975769626	0.940606778083775	41	0.0968343579234972	3.46156653992395	1.15142282989407	0.250598024316103	0.453775960816334	-6.32083291475287	Non-Significant
ING5	0.415166440948754	0.678020063917785	0.890698739912507	86	0.2445125	4.26962357414449	1.96204461457983	0.0508057279511038	0.140447942310774	-5.07716962762307	Non-Significant
INSM1	-0.51938066699035	0.603495310417001	0.842800971049452	60	-0.231403893442623	4.41237262357414	-1.3246612226024	0.186426830604297	0.371625437383437	-6.10862203377412	Non-Significant
INSM2	1.19266473664218	0.23300070137417	0.502398041013731	44	0.168334426229508	2.85773003802281	1.91186888707493	0.0569733656141452	0.15398075929914	-5.17253146835736	Non-Significant
IRF1	1.04145334791532	0.29766519419615	0.587688616903157	127	0.253713319672131	9.82277566539924	2.07363576944227	0.0390809607217075	0.114026139100324	-4.85649541188124	Non-Significant
IRF2	-0.177128472159323	0.859407477967024	0.964077448423947	72	0.0366124316939888	4.91995057034221	0.366553021595309	0.714245488105027	0.849037151006846	-6.91206375824262	Non-Significant
IRF2BP1	-1.87093722821036	0.0613537821460129	0.197235948680685	76	-0.359678142076503	6.39342965779468	-2.82916064991465	0.00502454822556697	0.0209076486085478	-3.05542989870283	LogFC Significant
IRF2BP2	1.87298729933133	0.0610701388377157	0.196862822800221	86	0.305345833333333	8.21945247148289	2.83049964602089	0.00500419030434443	0.020836582695809	-3.05177053025643	LogFC Significant
IRF3	-0.0398013429093796	0.968251505594427	0.988291844401872	190	-0.0366001366120222	8.14430798479087	-0.386050426543153	0.699769646954674	0.839411838965748	-6.90476566307948	Non-Significant
IRF4	1.03966848633421	0.298493946476318	0.588286000563285	112	0.146110450819672	3.75117870722433	1.1432355808238	0.253974425628367	0.457717040013002	-6.33013505292572	Non-Significant
IRF5	0.567540689214817	0.570346890242	0.823154805845245	66	0.212713387978142	5.69315969581749	1.01976115993529	0.308773526399698	0.521482354108229	-6.46244582617051	Non-Significant
IRF6	-3.84034519346069	0.000122861428895027	0.0117818426196165	227	-1.53323019125683	5.10702661596958	-9.09155198844918	2.38852541278204e-17	2.33487545735648e-15	28.7683433657619	LUSC
IRF7	3.33494603257524	0.000853159550803453	0.014062188837958	168	0.936588592896175	6.7297072243346	6.11550894091178	3.44305363534726e-09	7.35985291808125e-08	10.4182269503362	LUAD
IRF8	2.01376759346815	0.0440339395826691	0.153928165424265	527	0.731197267759563	8.83407984790875	4.27165831782732	2.70862570956967e-05	0.000222000745031999	1.79922480567479	LUAD
IRX1	-0.251323486266473	0.801564018353163	0.939907464743346	54	-0.0596402322404372	4.44563878326996	-0.594449741370056	0.552719451325828	0.741941352851867	-6.80318072962281	Non-Significant
IRX2	2.01174899187471	0.0442464033491641	0.154004184070905	95	0.0334859289617487	7.78882509505703	0.120508994005329	0.904171440895623	0.953386215640688	-6.97168141775109	VIPER Significant
IRX3	2.89781566917595	0.00375771371811217	0.0256024711770918	101	0.62899043715847	10.9459125475285	3.28593443053704	0.00115380502034915	0.00594709154272846	-1.71355745435377	LUAD
IRX4	-3.75847869810198	0.000170949589383616	0.0117818426196165	95	-1.71335976775956	3.92667680608365	-7.577848990503	5.92701954076339e-13	2.69483235506337e-11	18.8583009911556	LUSC
IRX5	3.26114212754405	0.00110964405345681	0.0155814650632932	103	0.82225225409836	4.787	3.95566622076685	9.80756016734328e-05	0.000699407826075187	0.584067159254349	LUAD
IRX6	-3.35439211688893	0.000795395620166794	0.0135217255428355	71	-0.971504234972677	5.02093536121673	-4.35492522542383	1.90505870370451e-05	0.000163411987895221	2.13298199405946	LUSC
ISL1	-0.603036763818753	0.546484232437326	0.81059042563472	34	-0.0788782786885246	3.91419011406844	-0.332105167532114	0.740072857979542	0.864853177544165	-6.92403462209457	Non-Significant
ISL2	-0.43444653509202	0.663964211516977	0.880379475862002	45	-0.124479986338798	3.37524714828897	-1.50520515513846	0.133464493028453	0.292930358791984	-5.85631230147951	Non-Significant
JDP2	2.15868559199299	0.030874567323421	0.119288101022308	87	0.130554508196721	4.76151711026616	1.15092492940317	0.250802452893644	0.454016748058751	-6.32140049292244	VIPER Significant
JMJD1C	2.29554978567297	0.0217016366971847	0.0949814180649139	210	0.467727800546448	7.07914068441065	3.71965911687862	0.000243600981996084	0.00155210893918588	-0.269358092822918	LUAD
JUN	2.16663631583413	0.0302625960243947	0.118556695848613	103	0.275404781420765	11.1151064638783	2.59341536161709	0.0100320293783713	0.0374906717660175	-3.67418779867158	LUAD
JUNB	0.573831225590618	0.566082016206626	0.822059547754188	94	-0.061044398907104	8.87039923954373	-0.535335647472205	0.592867563656655	0.772104845995879	-6.83637465062186	Non-Significant
JUND	1.491546582991	0.13581805060872	0.348722021833201	129	0.212836612021857	13.1583954372624	2.65387245671803	0.00843924923951389	0.0324201872236223	-3.52036223682108	LogFC Significant
JUP	-3.00292561381125	0.00267397781340527	0.0218104755992399	139	-1.0327968579235	5.58313688212928	-6.18982962010028	2.28492864984806e-09	5.03238705065324e-08	10.8158625946057	LUSC
KCNIP3	-1.37366440713221	0.169545891568808	0.403264528547312	114	-0.330874521857924	5.33303422053232	-2.88996027781089	0.00417235571327668	0.0178526250519596	-2.88762933969161	LogFC Significant
KCTD1	-3.62349089064538	0.000290653444889827	0.0117818426196165	125	-1.07344480874317	4.9338783269962	-7.50578268034547	9.3408639138549e-13	4.02385419041587e-11	18.4139186983213	LUSC
KLF1	-0.506040223289677	0.612828412850274	0.848814654162258	85	-0.138875478142076	3.30985551330799	-1.7874042041031	0.0750170082285897	0.190756936131447	-5.39869812172308	Non-Significant
KLF10	-0.196083514469772	0.844544799334994	0.96119792172376	95	-0.0765120901639346	3.89874904942966	-0.5313674715901	0.595610082049781	0.774085038575328	-6.83847874284864	Non-Significant
KLF11	0.115684850474554	0.907902313201176	0.975138086781005	117	0.0468488387978142	6.12723574144487	0.428058250324385	0.668957031274025	0.820134673043298	-6.88775823531629	Non-Significant
KLF12	0.614929549808126	0.538601247006161	0.809026782501026	106	-0.0749694672131149	5.27072243346008	-0.484818176987298	0.628206567832889	0.794091437787436	-6.861994506126	Non-Significant
KLF13	1.26273568767844	0.206684184048491	0.463546536081212	151	-0.0692087431693991	8.5932433460076	-0.650502729008478	0.515932153084301	0.712117497707754	-6.76850623143236	Non-Significant
KLF14	-0.186308430134225	0.852202896914635	0.962452922039955	23	-0.0445003415300546	2.57597338403042	-0.825534808515258	0.409811946759499	0.622953375528673	-6.64021335439134	Non-Significant
KLF15	3.16363478656015	0.00155812184130694	0.0174194110930602	86	0.254279234972678	5.0112319391635	1.77114270799063	0.0776884788899955	0.195614263866468	-5.42715078977217	VIPER Significant
KLF16	0.0555041897332092	0.955736792173276	0.983947164598877	39	-0.106064890710383	2.78332319391635	-1.74688412135744	0.0818180956254474	0.203392871519598	-5.46912394670636	Non-Significant
KLF17	-1.9883011833673	0.0467783900012955	0.161081236358406	55	0.00578271857923496	2.85536121673004	0.0841251336956254	0.933020573952727	0.968823538708588	-6.97538626262985	VIPER Significant
KLF2	2.90816879747503	0.00363552046060501	0.0254788462667813	223	0.959621379781421	10.5487338403042	6.93130591158114	3.17937736902461e-11	1.01261973948784e-09	14.97243737756	LUAD
KLF3	-1.36662813396146	0.171741894166601	0.406690849089532	138	-0.261404234972678	3.11293536121673	-2.8230169547578	0.00511892499773094	0.0212303245685745	-3.07219923689211	LogFC Significant
KLF4	-0.245762340099129	0.805866211301719	0.940606778083775	194	-0.474204576502732	7.08410266159696	-2.36473780913831	0.0187652165495939	0.0631652640108204	-4.22545619041613	Non-Significant
KLF5	-3.00561200277692	0.00265046962735126	0.0217284692800624	153	-1.07251830601093	4.49567300380228	-5.68584973856468	3.43689768342125e-08	5.92218247605657e-07	8.19128093905087	LUSC
KLF6	1.27633261567498	0.201837965292548	0.455759271092797	133	0.393992349726776	9.15194676806084	2.90979223546979	0.00392431525339038	0.0169194904970602	-2.83217102863386	LogFC Significant
KLF7	-0.0661728567315346	0.947240206586792	0.982929393557581	28	0.0247650956284153	3.24114448669202	0.343180541737382	0.731735231630556	0.859241036077811	-6.92031449086615	Non-Significant
KLF8	-2.5275869344997	0.0114849386436629	0.0594492817612677	149	-0.148157923497268	5.26620912547529	-1.44634317327728	0.149264858351098	0.317067750927831	-5.94205415251751	VIPER Significant
KLF9	2.22251842045045	0.0262482905743109	0.107318960196233	128	0.560652663934426	10.0840494296578	3.91318338012709	0.000115904575441098	0.000807298078764306	0.426991271362435	LUAD
L3MBTL2	-0.104054726508051	0.917125918764357	0.975138086781005	116	-0.104764344262295	8.59322813688213	-1.57163404062718	0.11723081639475	0.265698094300782	-5.75551255526356	Non-Significant
L3MBTL3	0.785165660244189	0.432356446384312	0.727009357511732	60	0.144769945355191	5.49943346007605	1.16008347596166	0.247060831733936	0.449774235323381	-6.31092139744943	Non-Significant
L3MBTL4	-0.669770957077501	0.503003810364505	0.780573681405281	26	0.0142881147540983	2.81086692015209	0.213747131889198	0.830908919657394	0.914968203371272	-6.95617454610974	Non-Significant
LBH	2.1626713334038	0.0305664674513568	0.119052866368163	140	0.430301639344262	4.11601140684411	3.00446580415682	0.00291568899825442	0.0131252482429391	-2.56253410306228	LUAD
LBX1	0.362438056210133	0.717024705112873	0.901865185948046	51	0.0529904371584699	2.7381216730038	0.979250114707291	0.328351182413019	0.542612071014908	-6.50259142998877	Non-Significant
LBX2	-0.58742317418906	0.55691953354529	0.816507860093057	56	0.210543715846995	3.509	1.75579666589548	0.0802805422968061	0.200295500443273	-5.45376881440878	Non-Significant
LCOR	0.743540810209368	0.457154323340012	0.748787253746571	109	0.100209972677595	7.90575285171103	0.769384954323636	0.442351301943513	0.651077176870299	-6.68466987723195	Non-Significant
LCORL	0.894459239801312	0.371076228851035	0.670840098486591	37	0.0555180327868851	3.19103041825095	0.918528088183401	0.359179261547217	0.574831566745423	-6.55973967423279	Non-Significant
LDB1	-2.37327697726666	0.017631037044487	0.0813546423624185	47	-0.150219330601093	3.41643726235741	-1.93987066695998	0.0534583257356651	0.146122077918992	-5.11960849827153	VIPER Significant
LDB2	2.31775146573513	0.0204628322103718	0.0916641953267151	277	0.839156420765027	8.9845247148289	5.53322583209045	7.55723474135694e-08	1.21566252016663e-06	7.43057095610574	LUAD
LEF1	-2.21196171361834	0.0269693104689441	0.10916149475525	101	-0.500687021857924	6.81268821292776	-2.96352046034708	0.00331847796957878	0.0146529597072297	-2.68014015478582	LUSC
LEO1	-0.482513698605367	0.629441069555712	0.863676573774406	69	-0.00133565573770503	3.82904562737643	-0.0140772766533218	0.988778941048433	0.994941513735034	-6.97880930321761	Non-Significant
LHX1	0.590901838221147	0.554586194262724	0.814233367031181	49	0.0825402322404372	3.36339543726236	0.94474239777573	0.345652558567967	0.561363142926564	-6.5355137536273	Non-Significant
LHX2	-3.1063710358463	0.00189398902996662	0.0187443060120688	40	-1.11536898907104	3.67158174904943	-5.31560906559267	2.26127019544633e-07	3.22878894873393e-06	6.37437853584178	LUSC
LHX3	-0.608163016931267	0.543079360443608	0.81059042563472	26	-0.00833135245901653	3.21066539923954	-0.0962979768911419	0.923356836332614	0.96417573345233	-6.97429338451798	Non-Significant
LHX4	-0.180478195889087	0.856777170485835	0.964077448423947	34	-0.0211908469945355	3.35273003802281	-0.249202292964134	0.803397702985157	0.900124897222925	-6.94800825511554	Non-Significant
LHX5	-1.07882691809943	0.280664892686415	0.572315406172424	57	-0.136357718579235	3.13735741444867	-2.06318525676505	0.0400708731034678	0.116286973144295	-4.8776632947528	Non-Significant
LHX6	1.57514930317828	0.115221985988197	0.310139178951563	80	0.0997074453551912	5.87514068441065	0.572133853370265	0.56771720889335	0.753084581483997	-6.81611875214973	Non-Significant
LHX8	-2.07149741999842	0.0383123353089434	0.137804947714797	27	-0.113689480874317	2.66311787072243	-1.46952741803621	0.14287814594342	0.307771078675987	-5.90868413568039	VIPER Significant
LHX9	-0.760098481067046	0.447195720531328	0.739980623625097	29	-0.0063976092896175	2.63388593155894	-0.103244342240565	0.917847279413802	0.960935817244723	-6.97360365755224	Non-Significant
LIMD1	2.32773298512927	0.0199262864936583	0.0901427246141686	19	0.0970562158469945	2.77052091254753	1.60479003754751	0.109733253646667	0.253454527720648	-5.70360337801048	VIPER Significant
LIME1	0.866043580162484	0.386466263332853	0.688239842748999	152	0.238027390710382	8.732536121673	1.80982544761527	0.0714577777037007	0.183637095866254	-5.35905166865517	Non-Significant
LIN9	-3.21392708126436	0.00130932919602415	0.0162658973198385	191	-0.713250478142077	5.47457034220532	-5.47356642994795	1.02390846753448e-07	1.58874588588867e-06	7.13765969476859	LUSC
LMO1	-3.33207296278957	0.000862016529385663	0.014062188837958	48	-0.388774112021858	2.7861216730038	-4.10168263975086	5.46436167590524e-05	0.000416938506018636	1.13538053604078	LUSC
LMO2	2.28711878767103	0.0221888905568046	0.0965631699622269	199	0.555378825136612	6.90416730038023	3.5954141401144	0.00038630147270331	0.00231835613464636	-0.699666097846551	LUAD
LMO3	3.64535240534589	0.000267025633962897	0.0117818426196165	280	2.63770744535519	8.97912547528517	8.44332775606913	2.06196470164229e-15	1.45574707935946e-13	24.3974449639516	LUAD
LMO4	-2.70422053454648	0.00684648332928527	0.0396310773361854	138	-0.517644125683061	9.8789391634981	-4.52747583090145	9.03390994408737e-06	8.4538238269118e-05	2.84227931800812	LUSC
LMX1A	0.406344635424263	0.684489393299895	0.894077155707122	33	0.0423418715846994	2.7545247148289	0.694864882755411	0.487749897897546	0.689085681209784	-6.73885756118133	Non-Significant
LMX1B	-1.52368619222184	0.127587120322871	0.334501946950385	27	-0.118813524590164	2.83545247148289	-1.96156256790327	0.0508621923583012	0.140512334888976	-5.07809720148178	Non-Significant
LPIN1	2.94787798720983	0.00319963323380379	0.0239231836694126	81	0.158350068306011	9.36374524714829	1.50478910463249	0.133571417216648	0.293089108173904	-5.85693014452459	VIPER Significant
LPIN2	3.99755338311756	6.40005604621225e-05	0.0117818426196165	128	1.44713797814208	7.23919391634981	11.3888522082963	1.02244445417277e-24	3.09362479133991e-22	45.4408240429452	LUAD
LPIN3	-0.834983299383025	0.403727111570311	0.704124498041093	105	-0.0856609289617487	4.03104562737643	-0.8895619380568	0.374509451412839	0.589270153357924	-6.58572094110607	Non-Significant
LRP5	-0.276208773173603	0.782387719236107	0.933202486385755	169	0.0267781420765027	4.94983269961977	0.186138263110206	0.852479004442079	0.926438037238631	-6.96166766148249	Non-Significant
LRP5L	-0.254521599476357	0.79909261942966	0.938570603911928	172	-0.208649590163934	7.73194296577947	-1.45440097356131	0.147020730068837	0.313822026995009	-5.93051543668662	Non-Significant
LRRFIP1	0.473331729560731	0.635976528354896	0.867630344887034	97	0.129027049180327	10.5861292775665	1.19089735828766	0.234761455543237	0.434573718433133	-6.27506108090817	Non-Significant
LYAR	-3.11018992094889	0.00186967085661451	0.0187443060120688	143	-0.614097199453552	8.02821292775665	-6.434496759132	5.78233596413487e-10	1.43059328298652e-08	12.149924412926	LUSC
LYL1	2.40457141150071	0.0161914424249456	0.0769093515184918	341	0.682275683060109	8.51458935361217	5.57708035329502	6.03581944488536e-08	9.8908050942106e-07	7.64748465620177	LUAD
MAEL	-1.23700677245052	0.216084568356427	0.478682227762084	36	0.113439549180328	3.25887072243346	0.612136461193156	0.540973300368088	0.732236312590994	-6.79257588410913	Non-Significant
MAF	-2.57560463526386	0.0100064991716584	0.0538683205407611	117	-0.617932650273224	7.5647566539924	-4.13119912568988	4.84518716611096e-05	0.000374529431307409	1.24896374579036	LUSC
MAF1	-2.10416797118242	0.035363797360772	0.130393910359924	96	-0.150378415300547	7.63311406844106	-1.51452906641409	0.131085697978378	0.288831738172384	-5.84242208059069	VIPER Significant
MAFA	2.10960751187063	0.034892176777471	0.129542219530151	107	0.63122131147541	7.70371482889734	3.79235428360343	0.000184937165194211	0.0012117460661449	-0.0114897768244893	LUAD
MAFB	0.660587426373089	0.508876934709351	0.78438994054191	230	-0.191110040983607	9.12798479087452	-1.24705205132357	0.213481469452029	0.407040137103733	-6.20731924352186	Non-Significant
MAFF	-0.45784250850084	0.647065593510491	0.86912667221664	53	-0.171345696721312	5.34461216730038	-1.2621733821135	0.207998127315403	0.399311156722433	-6.18855063911088	Non-Significant
MAFG	-2.97517796099728	0.00292818621338768	0.0231814741893191	119	-0.564250068306011	5.81272243346008	-4.49569840500891	1.03821292388512e-05	9.56058683821171e-05	2.70987595421138	LUSC
MAFK	-1.35805620864501	0.17444584922383	0.411284739410927	49	0.0665420765027321	3.14690114068441	0.893359746324771	0.37247661499092	0.587420305696776	-6.58236161288645	Non-Significant
MAGEA1	-3.39096366060457	0.000696473352135811	0.0134125166064609	60	-1.23167069672131	4.00114448669202	-4.46306136417931	1.1967033884007e-05	0.000108239905051929	2.57472306318156	LUSC
MAGEA10	-3.13785072119073	0.0017019152955307	0.0185710513594641	58	-1.50874139344262	3.89391634980989	-4.58552831441061	6.99298461043647e-06	6.7579352417815e-05	3.08621556581037	LUSC
