TF	NES	p_value	FDR	regulon_size	logFC	AveExpr	t	P.Value	adj.P.Val	B	category
IKZF3	0.332009166679695	0.739882337245418	0.94045611939153	61	0.242540964880677	3.25214558897714	1.58510594424827	0.114730584416512	0.244756656127893	-6.11864443940914	Non-Significant
IKZF4	3.58877783847669	0.000332231801446596	0.0184093164893283	31	0.584260061849216	4.1495915572068	7.35854710533411	6.73986306983161e-12	1.71998331078963e-10	16.1923831321429	LUAD
IKZF5	2.87043008949579	0.00409913829095711	0.0313449231618331	17	0.212521519451752	5.10483326620442	3.87559669607229	0.000149752759237056	0.000930873970257642	-0.353329490047139	LUAD
IL4	0.26234394553044	0.793056284454283	0.967001452816928	5	0.786907286546139	-4.23209260442688	3.5389181665694	0.000513508697172656	0.00276132342431869	-0.678233899841654	LogFC Significant
ILF2	-0.493163288936827	0.621897214942577	0.882333763967306	91	-0.0893414900435865	8.02604493616261	-1.23598369967299	0.218105444846942	0.337921172201087	-7.19226479976406	Non-Significant
ING1	0.0281667595328589	0.977529148749677	0.999804859561379	5	0.0628098343539655	4.05395086369345	0.72138483376607	0.471626362788626	0.601166781815636	-7.19942917060121	Non-Significant
ING2	1.08206931913377	0.279221727471202	0.58070025930605	40	-0.00652869051538623	3.59105360117043	-0.0791843812362858	0.936975586396992	0.958466975362295	-7.40367746696308	Non-Significant
ING3	0.75447977086409	0.450561187791921	0.752433438299227	16	0.128096894680172	4.25846526721946	2.29722314298713	0.0227788352366139	0.0701648795308919	-4.87700332809094	Non-Significant
ING4	0.529291269894788	0.596603410750626	0.87105832281832	10	-0.0561584662489023	4.90257691511732	-0.826992049699387	0.409357136334904	0.542504550864337	-7.21649295513946	Non-Significant
ING5	0.213618085027212	0.83084489511255	0.979584900177126	11	0.121887639944046	4.11897929259587	1.59050540008832	0.113508747857845	0.242719928709262	-6.20843821838515	Non-Significant
INO80	-0.371990948338949	0.709899588721068	0.924394678206888	11	0.0166326787508131	5.65738785450901	0.356230624783561	0.722092905278304	0.805622003463972	-7.58589659612914	Non-Significant
INSM1	-1.00353397392341	0.315603293360798	0.624440856269778	6	-0.329285847112154	-2.90722271224936	-0.892313115903967	0.373438882447139	0.507797845443993	-6.34493181626937	Non-Significant
INSM2	0.121228813870431	0.903509802253093	0.997055212840934	6	0.871686699127947	-5.23891266589517	3.18639582985035	0.00170357068010962	0.00787284512106602	-1.851465218538	LogFC Significant
IRF1	-0.0487785549809984	0.961095772472745	0.999804859561379	64	-0.135708540837741	6.70904231110618	-1.01817742356719	0.30998593385406	0.441797676173473	-7.26251655421721	Non-Significant
IRF2	1.43867866915542	0.150241585663071	0.400312129439137	25	0.0428632469082366	5.68670536383778	0.695149179413933	0.487875103914025	0.615831432485031	-7.41101196767218	Non-Significant
IRF2BP1	-0.509096358447627	0.610684684204119	0.873889277451561	43	-0.188587777232148	2.06996011463252	-1.52541650570061	0.128943416769098	0.267790984642573	-6.07730673420774	Non-Significant
IRF2BP2	0.452578028782438	0.650852622709858	0.896151758280811	41	0.207297050700538	7.48435918005879	3.12514433525562	0.00207793810146197	0.00936065494254548	-3.10982996129809	LogFC Significant
IRF2BPL	1.0564729801231	0.290752179037336	0.59482803226681	14	0.18565320314676	4.60558054005678	2.45778246507263	0.0149446700351285	0.0496847301324677	-4.54587535816378	LogFC Significant
IRF3	-0.647960464452552	0.517010521555643	0.809566748094535	37	-0.151051499769644	5.25204978598803	-1.47512723683818	0.14195822863545	0.287658745712945	-6.51565447345901	Non-Significant
IRF4	-0.543476925266057	0.586801473999215	0.862889061201798	116	-0.360186740436811	4.83635567036285	-1.82533827699715	0.069638648010203	0.171140357512179	-5.89575887208505	Non-Significant
IRF5	0.21124414661129	0.832696763907105	0.980039947015407	101	-0.0205925124700841	4.10437054946111	-0.158367298910985	0.874348255833024	0.916191977737654	-7.45310542744378	Non-Significant
IRF6	-3.7432007227059	0.000181690974328083	0.0184093164893283	144	-2.02547118408821	6.7116274443777	-16.9203548626077	8.36145999720604e-39	9.67002848676878e-36	77.5543421334468	LUSC
IRF7	0.178311839392247	0.858478081323781	0.989548990740305	86	0.213412071956502	2.91374559367977	1.1381139908703	0.256613930764037	0.381413029584613	-6.68352811928359	Non-Significant
IRF8	1.0060870723122	0.314373686820458	0.624087684607017	135	0.245022793342644	5.21172863675579	2.13512939034793	0.0341284025876314	0.0969431399378084	-5.33807139414083	Non-Significant
IRF9	0.151509673904098	0.879573680258116	0.992174915013226	28	-0.22518872851935	3.47881942828603	-1.72329396179202	0.0865849585100477	0.19906755517744	-5.91868808247405	Non-Significant
IRX1	-0.120994460716514	0.903695422668885	0.997055212840934	16	-0.476891658034568	-3.22653110151856	-1.1950522216216	0.23366839304743	0.354642383936158	-6.00939517824921	Non-Significant
IRX2	2.43368249593626	0.0149460989593505	0.0811532778630682	34	0.424338747933254	3.63466738250853	1.54528884997522	0.124065795050277	0.259835043294579	-6.22341797772825	VIPER Significant
IRX3	2.95787569240661	0.00309767014773405	0.0273779649557296	77	0.920466755132618	3.59489644039721	5.20254356467036	5.40707489466298e-07	5.88704903280088e-06	5.20650555087446	LUAD
IRX4	-3.53664435448995	0.000405244969743063	0.0184093164893283	41	-4.65727058739302	-4.45522669995081	-13.6292080761343	2.26551028157542e-29	7.58439185448992e-27	55.6825066586897	LUSC
IRX5	2.13497350298663	0.0327631745503103	0.138570984571733	11	0.828927610562702	2.61781827533711	3.95962027267507	0.00010869452087901	0.000702026582620043	0.221657414031187	LUAD
IRX6	-3.32293018024162	0.0008907720689228	0.0184093164893283	25	-1.8847898413859	-0.199335043622165	-5.31175562434862	3.2366813509031e-07	3.68048641836995e-06	6.05957116069248	LUSC
ISL1	0.409239006292425	0.682364271661203	0.910272126007541	7	-0.30578379524815	-3.43511977076586	-0.663834131703374	0.507661847905383	0.633504103443178	-6.48139669205691	Non-Significant
ISL2	-2.38039094281436	0.0172942793298495	0.0893167279528731	55	-1.21034373332283	-3.74093779487145	-4.38280112727857	2.00599211334407e-05	0.000155914028837065	2.3394642303724	LUSC
ISX	-0.0186916334238388	0.985087102650942	0.999804859561379	3	0.778930179200659	-5.09391128253085	1.97651774286558	0.0496524881128394	0.130980638160184	-4.79588333165839	Non-Significant
JADE1	3.2654473896156	0.00109291305741041	0.0184093164893283	58	0.878890956744885	5.17734843985033	9.64096975633707	6.12883372918322e-18	4.10357675188444e-16	29.8445404536145	LUAD
JADE2	0.868387926937105	0.385182001876297	0.692775865505355	29	-0.0148787820543051	5.58299245133067	-0.145313985702877	0.884628626509952	0.922669760772842	-7.62986857169234	Non-Significant
JADE3	2.12581880561276	0.0335183495557628	0.140581136237009	18	0.255216384780392	4.55344898714275	3.07881558543345	0.00241016191980281	0.0106304498094033	-2.8886506305371	LUAD
JDP2	0.554368119270626	0.579326939823771	0.857627355744014	51	0.299746822325231	3.95083083436762	2.77155189327491	0.00617668758709	0.0237434752921686	-3.67997822385315	LogFC Significant
JMJD1C	2.97560381466846	0.00292412358954571	0.0263433376295845	95	0.370092406167602	6.99635660891465	5.11767126641688	8.01685338363959e-07	8.43385572213943e-06	4.44067420638101	LUAD
JUN	1.20317698257856	0.228907840054408	0.516714438954276	21	0.165918417830857	6.75593880043432	1.57092087089635	0.117990260373731	0.249950143182118	-6.55721520221533	Non-Significant
JUNB	-0.275553566965041	0.782890977471675	0.960212438181072	84	-0.164131166599337	4.52311578477119	-0.907462236070078	0.365398521821258	0.499776077341053	-7.10232253087445	Non-Significant
JUND	1.38877693575836	0.16490059078619	0.419879958034798	6	0.359270766689283	4.86682065597381	3.89859419172137	0.000137247379885814	0.000861899317890849	-0.243615868763414	LogFC Significant
JUP	-3.02581299415456	0.00247965613076789	0.0243710558099949	123	-1.18541035714008	7.39577521091431	-8.70372559524052	2.21003359430852e-15	9.85624622962169e-14	23.7734840065087	LUSC
KANK2	2.159495049454	0.0308117809878825	0.134275201745458	170	0.593549333062329	5.95997164701557	6.22889348791967	3.33535070579007e-09	5.44681181048889e-08	9.90972369217002	LUAD
KANSL3	-0.99363255020614	0.320401791238382	0.627375437229932	9	-0.1516247284003	6.413390053629	-3.25674391196093	0.00135120639964062	0.00645125622556881	-2.57420784910338	LogFC Significant
KAT2A	-0.726093246278526	0.467781609032806	0.767788605021983	79	-0.182922456428779	6.11539984315195	-1.80678424788643	0.0724975254470899	0.176076555151798	-6.08290564407031	Non-Significant
KAT2B	2.09917194677199	0.0358017460037718	0.147388745331101	108	0.36444483297384	5.46788150539982	4.25232467849461	3.42277458638072e-05	0.000250858861590911	1.00886093182262	LUAD
KAT5	-0.350814127030287	0.725727798138041	0.928063110413319	26	-0.016007232029096	4.39458580447737	-0.250262671057614	0.802675007266139	0.864296424303711	-7.46786640953217	Non-Significant
KAT6A	-0.663938280782622	0.506729814080775	0.800343630394276	30	-0.2044777392812	6.75469322162299	-2.23061267128198	0.0269654700484406	0.0804647222708583	-5.32416254918498	Non-Significant
KAT6B	-0.231919282054433	0.816600707876211	0.975146000650467	16	-0.168421578589121	5.71672412623952	-2.60520170369084	0.00996473371382657	0.035531177896558	-4.31545706301396	LogFC Significant
KAT7	0.596161302052722	0.551067474826743	0.836806165477647	28	0.0816775321868481	5.86696144640129	1.4606035789829	0.14590036829703	0.293706870910858	-6.61125724951326	Non-Significant
KAT8	3.32597293454174	0.000881104838586053	0.0184093164893283	134	0.332409387160611	5.16925302836459	5.29246534650629	3.54559325017422e-07	4.00490695068513e-06	5.44766079503957	LUAD
KCNIP3	1.84221726153879	0.0654433765082006	0.226954013970532	7	0.267218447885335	0.939185346027543	1.45151601153436	0.148409646843769	0.297356903937159	-6.05953869977826	Non-Significant
KCTD1	-3.39537536665069	0.000685345688230582	0.0184093164893283	116	-1.8611803909267	4.04861052256751	-14.0474856470556	1.38919635821373e-30	6.0419355456465e-28	58.842789270278	LUSC
KDM1A	-0.817045631340546	0.413902351396763	0.72494452111737	13	-0.318504399676359	6.75979982408401	-5.09962033825545	8.71236545325805e-07	9.07548471759446e-06	4.38937392470862	LogFC Significant
KDM1B	-1.20921609379116	0.226579836293996	0.513299039163913	13	-0.125429549058331	5.546976890689	-1.79333875965555	0.0746292548639726	0.179436035863169	-6.03718046513276	Non-Significant
KDM2A	-0.312130192097427	0.754941581972142	0.945499705864169	15	0.0095530324577589	7.72289696786086	0.164346047194606	0.869646609889191	0.912749569763038	-7.9014067411238	Non-Significant
KDM2B	-2.57069525981815	0.010149459329978	0.0602240144053872	25	-0.438363148161756	4.70404037657884	-6.09935626187025	6.54066672645553e-09	1.01720161076533e-07	9.38826473725116	LUSC
KDM3A	-3.32496941152458	0.000884282361428738	0.0184093164893283	59	-0.618770003258663	7.22074553424637	-8.61850692012376	3.73507856805481e-15	1.59181916259662e-13	23.2741488895093	LUSC
KDM3B	1.79601836772257	0.0724915958753522	0.24245451600244	76	0.224420596648137	7.09218163772189	4.04846321556425	7.70314034712789e-05	0.000516108616214252	0.037395459337465	LogFC Significant
KDM7A	-0.601924320395362	0.547224514567157	0.836239703419619	7	0.0866937997074596	6.39695550528875	1.04913089562857	0.295550935814302	0.425924806566031	-7.19084136776562	Non-Significant
KLF1	0.958515180595037	0.337803040319097	0.648181765043998	6	0.220053485026634	-4.80722108377844	0.945224839562704	0.345835036955454	0.479235688586908	-6.23336755493724	Non-Significant
KLF10	-0.385065771285734	0.700188686895708	0.92019780462069	13	-0.0663339775615077	7.11377253155544	-0.802257663141392	0.423481763060732	0.556297415780995	-7.51138522124366	Non-Significant
KLF11	0.71142150531074	0.476823076481499	0.775222874864608	14	0.0257052584228553	5.30650758614896	0.335778886299525	0.737436038280062	0.817221356416203	-7.55045362320075	Non-Significant
KLF12	-1.49988838099489	0.133643318208587	0.366033938945924	30	-0.416967734524552	4.81703446053587	-4.02323997277226	8.49907673319357e-05	0.000564379510172632	0.216671148125428	LogFC Significant
KLF13	-0.157519479627594	0.874835457008206	0.991209871137463	8	-0.240194709026511	6.81993948945609	-2.74634330983217	0.0066504078297281	0.025320812033187	-4.08814645646309	LogFC Significant
KLF15	2.03862639471232	0.0414873288791324	0.163748612412921	32	0.747478909440823	0.489338110231254	3.12541232421041	0.00207614602927383	0.00935342634434319	-2.31095124933882	LUAD
KLF16	-1.16136120830146	0.245495037462255	0.540788958620252	62	-0.359579011644068	2.61775172094617	-3.63731591845629	0.000361325689103808	0.00202828670885123	-0.910882773352968	LogFC Significant
KLF17	-0.0972660902040413	0.92251508437758	0.999804859561379	14	-0.400664403746049	-2.67568620975308	-1.89626843797629	0.0595567189832497	0.151272996015855	-4.99165917637399	Non-Significant
KLF2	1.88978313028371	0.0587869706545767	0.209774465444129	75	0.621546199074031	2.46581994892057	4.80173221085184	3.33968940117275e-06	3.07034209337085e-05	3.56416634579197	LogFC Significant
KLF3	-1.23914060323965	0.215293432539315	0.498300122086964	6	-0.0357916323668798	6.91234698476892	-0.567985065099251	0.570766257184688	0.685815903960701	-7.64584254403072	Non-Significant
KLF4	-2.83356426555193	0.00460320511081908	0.0332362399700846	20	-0.696543769496797	5.13946931742066	-4.74758952378791	4.23789589822904e-06	3.81343184221543e-05	3.05125549917846	LUSC
KLF5	-3.34770160064714	0.000814846970977354	0.0184093164893283	54	-1.01801766454465	7.02597527925476	-7.16072009798545	2.07849489949159e-11	4.85389130130927e-10	14.7743626330836	LUSC
KLF6	1.50278855462096	0.132893578287418	0.365420724379359	44	0.0650108857389325	7.90598128008537	0.727584632891544	0.467831013428599	0.597721425864409	-7.67433365968119	Non-Significant
KLF7	1.03748252217942	0.299511036992246	0.604134210158053	27	0.056054788633021	6.00292463332825	0.631067349154662	0.528812064280037	0.650277438992628	-7.49250899873053	Non-Significant
KLF8	-0.907436562567852	0.364175981924729	0.675643247407572	10	-0.27299356755819	4.50029726841559	-1.93785889468967	0.0542347461397378	0.140382994662328	-5.64861034473322	Non-Significant
KLF9	1.00708995649734	0.313891547199531	0.623746902397486	58	0.291048907146038	6.05291304008822	2.87848896337207	0.00448931258591387	0.0181102870022842	-3.63519314507042	LogFC Significant
KMT2A	0.441416971108506	0.658911158189131	0.899288394566551	26	0.0741610137233215	6.8282909377063	1.05319664946933	0.293689173937294	0.423865996510668	-7.24167235166553	Non-Significant
KMT2B	-0.714387677799388	0.474987489362697	0.77518266947982	36	-0.145591790721815	-6.59889998965826	-1.55707247158937	0.121242832724006	0.255194091425032	-6.46609564625592	Non-Significant
KMT2C	3.11146046023259	0.00186164402990918	0.0208189515869451	28	0.2959655616426	7.11152170661262	4.393738235768	1.91711489545117e-05	0.000149623172653264	1.36390556481114	LUAD
KMT2D	-0.0967689445896091	0.922909886785956	0.999804859561379	8	-0.0455021307670592	6.349994674966	-0.564095770315684	0.573404357987546	0.687869215065225	-7.57605436695708	Non-Significant
KMT2E	3.17912186392694	0.00147721971068642	0.0193969568546995	61	0.218990301336487	7.2377506844687	3.88517886619533	0.000144416136012469	0.000901688281856503	-0.578384054355982	LUAD
KMT5A	-3.415300208054	0.000637117496579475	0.0184093164893283	98	-0.784000561902722	5.10945239072508	-12.655212989157	1.51870447617582e-26	3.61125214834966e-24	49.5357706003334	LUSC
L3MBTL1	-0.366333289115862	0.714116392329552	0.926184526914183	30	-0.277528197070928	3.27589923484917	-2.22525538630075	0.0273296094367301	0.0813366771433763	-4.92493382408286	Non-Significant
L3MBTL2	-0.477726248786768	0.632845059275384	0.887049657008965	35	-0.0764119547682971	4.80531171477299	-1.13247593776194	0.258969047680403	0.384150506071158	-6.9065262815978	Non-Significant
L3MBTL3	0.072760237003304	0.941996913324507	0.999804859561379	8	-0.146343868028113	4.15314202943704	-1.45940498465497	0.146229439450768	0.294204936576458	-6.41014550601565	Non-Significant
L3MBTL4	0.526548207356318	0.598507366712802	0.871305289656535	8	0.240630078917902	3.16808812752244	1.48526642375793	0.139255424539247	0.283378050592024	-6.26067471674635	Non-Significant
LBH	1.25730282309095	0.208644002125877	0.489108285030206	61	0.190192038775356	5.80818727301328	1.69394156280289	0.0920385974222198	0.207321792645552	-6.23988262256576	Non-Significant
LBHD1	0.192844688801351	0.847080603722852	0.987732418082237	57	0.2097164933633	3.65752578022303	3.47585768550198	0.000640798295232745	0.00335933737585292	-1.5597463591373	LogFC Significant
LBX1	-0.294485750549377	0.768386750354486	0.951719470691838	13	-0.456702236212056	-5.84239537818467	-2.15062606012228	0.0328647681929781	0.0941748279236336	-4.7760563089192	Non-Significant
LBX2	0.211218380315875	0.832716868867745	0.980039947015407	6	0.677431231958449	-1.7039728307431	4.27960165643861	3.06398778269053e-05	0.000227213760288532	1.81855978222504	LogFC Significant
LCOR	0.457387038018674	0.647392879348563	0.893891611416676	7	0.197936405602491	5.6533052934545	2.34804302950619	0.0199790416530097	0.062989684854712	-4.92533191809847	Non-Significant
LCORL	1.20335791993171	0.228837844395499	0.516714438954276	14	0.385070326961295	3.78765086733255	5.1039862039883	8.53895974630755e-07	8.92041686821199e-06	4.7443302067577	LogFC Significant
LDB1	-0.745617205353604	0.455898686477158	0.755014707611668	94	-0.289888164156573	6.19505635118924	-3.79305739947425	0.000204137654002724	0.00122612708470049	-0.77531932458118	LogFC Significant
LDB2	1.75769612332101	0.0787992278281852	0.256576416056441	83	0.334266146407862	4.550942586196	3.28452035097538	0.00123177077767398	0.00594573020230677	-2.26778488323329	LogFC Significant
LEF1	-2.08940087755031	0.0366716523061098	0.150047554955142	57	-0.704115050982466	4.17617353753903	-6.02714452920603	9.48535248246834e-09	1.42633465254989e-07	9.07980232485349	LUSC
LEO1	-1.34832022010204	0.17755541140038	0.443667688437018	41	-0.163932724592184	4.77783395515862	-2.99429701183871	0.0031454600832554	0.013352789004466	-3.15884166528927	LogFC Significant
LEUTX	-0.143130308634678	0.886187268542323	0.994729796302909	4	-0.140123762176478	-6.66163381429362	-1.71803857293486	0.0875415882017068	0.200290609915862	-6.23975976265834	Non-Significant
LHX2	-3.200161040671	0.00137350820332704	0.0186591139165801	27	-2.65308685221167	-2.7501703386764	-7.49590244589867	3.05611059618594e-12	8.25960174597262e-11	17.4023623558297	LUSC
LHX3	-0.169473291639298	0.865424378661382	0.989548990740305	6	-0.34684073399223	-6.20028301504207	-1.553410471227	0.122114646798982	0.256614739500847	-6.13343614567688	Non-Significant
LHX4	-0.158448803689468	0.874103159674949	0.991209871137463	19	0.0566486043160382	1.6637829452047	0.485316190788606	0.628053348492899	0.734102291868664	-7.06982999939817	Non-Significant
LHX5	-3.23728327726367	0.0012067355923149	0.0184093164893283	40	-2.79814951209483	-3.94536165597239	-7.7944946606275	5.34627400618709e-13	1.63099819591628e-11	19.1060609643366	LUSC
LHX6	-1.94334791145336	0.0519741362800122	0.193005618829103	10	-0.377919291366562	1.83362136212024	-2.87702843434335	0.00450919459827657	0.0181746436695367	-3.16174101920188	LogFC Significant
LHX8	-0.0101513556496743	0.991900529164585	0.999804859561379	2	-0.30193822324253	-4.36461531744778	-0.732726464661484	0.46469631258106	0.595061394881309	-6.39505543307368	Non-Significant
LHX9	0.40714261302067	0.683903247268029	0.910511347754453	6	1.2490013528239	-0.137243380374604	3.09010278526586	0.00232498307065117	0.0103083635560822	-2.35323893768382	LogFC Significant
LIMD1	2.66466320695363	0.00770654609790412	0.0493162452654006	29	0.553241228650392	5.62375417214249	7.08604100497322	3.1666757517974e-11	7.16812554741826e-10	14.5197437243908	LUAD
LIME1	-0.552259416546259	0.58077063134798	0.858549079012577	17	-0.0718274459112549	-6.74117212711633	-1.65690274536412	0.0993139640320802	0.219058967218744	-6.38150664589397	Non-Significant
LIN37	-0.0391744091212274	0.96875133653323	0.999804859561379	30	-0.131381757835037	1.13634945758531	-1.47001216721251	0.143337086393378	0.289783511252023	-6.05468922323223	Non-Significant
LIN54	-1.38467701174939	0.166151251375406	0.421994771192402	30	-0.0788646345618777	4.8625590419234	-1.37793141503711	0.169967243571841	0.329371840921096	-6.60701620399637	Non-Significant
LIN9	-2.04488973349624	0.0408657303053025	0.16240032291035	114	-0.474708181580308	3.90223301809536	-5.67946654564039	5.46425957477523e-08	7.22218994083149e-07	7.40049119549456	LUSC
LMO1	-1.39533629904912	0.162914450790384	0.418001445259107	14	-1.12834564371833	-4.58681720155518	-3.63771311582212	0.000360808120747251	0.00202627546985373	-0.353095469545491	LogFC Significant
LMO2	1.47802898273393	0.139400020856223	0.376924147914067	43	0.156630370665657	3.86725485159404	1.60272707913098	0.110781295643574	0.238289597587137	-6.16045842544648	Non-Significant
LMO3	3.62145746950125	0.000292947970438134	0.0184093164893283	265	2.9302957312666	5.7883088181023	11.865029560972	2.94499013859563e-24	4.88139310073542e-22	44.2424016880863	LUAD
LMO4	-3.18566287153758	0.00144422785183836	0.019375689142682	24	-0.784634099955744	5.79343262974033	-7.71144455678114	8.71017524137221e-13	2.57390230738947e-11	18.0428396226078	LUSC
LMX1A	-0.84027470283754	0.400754381811194	0.712961898007777	6	-0.659639384289285	-4.83022201758632	-1.84333033290499	0.0669561421349554	0.166104243792869	-5.01053823473369	Non-Significant
LMX1B	-1.37036725049044	0.170572289791955	0.429423220792027	9	-0.870116830508028	-1.791436005719	-2.05692202314909	0.0411635719972001	0.112627676344205	-4.75501392488145	Non-Significant
LPIN1	0.422105882613917	0.672947734343839	0.905176535509247	19	0.296577262537302	5.87268518033634	2.86054520768006	0.00473922298389647	0.0189516778592185	-3.66259195310467	LogFC Significant
LPIN2	3.61649633066964	0.000298617548777749	0.0184093164893283	188	1.429306920625	6.70642877239197	12.399259685983	8.38502872892082e-26	1.80796852499943e-23	47.7025837892099	LUAD
LPIN3	-0.71973615888672	0.4716874586259	0.772531017033706	71	-0.494894885122017	4.91095740057649	-4.02096604137903	8.57456213218109e-05	0.000568724151014295	0.197658366427051	LogFC Significant
LRP5	0.623875596760257	0.532709287820098	0.823240737869674	123	0.464453947592358	5.08483346767488	2.89432392004006	0.00427883731993708	0.0173866418479852	-3.4757518228884	LogFC Significant
LRP5L	-0.0648100698788822	0.948325223704844	0.999804859561379	52	-0.154462211435246	2.21546108851575	-1.06631912660568	0.287734439323618	0.417034227104778	-6.68320964737643	Non-Significant
LRRFIP1	2.99200986558646	0.00277147306553867	0.0255407770122348	83	0.345443228883356	7.57837134499117	5.95221294548621	1.39098030307468e-08	2.03804847976557e-07	8.31652757554379	LUAD
LYAR	-2.34867952889846	0.0188401143517566	0.0941537058026842	49	-0.311985158812227	4.12591450107695	-4.20268530598579	4.18140092101899e-05	0.000300190134406	0.968318571071135	LUSC
LYL1	0.556166628219985	0.578096950381147	0.857627355744014	95	0.147397106352119	0.160065112774649	0.951856697471501	0.342470079346073	0.475742744058428	-6.56961688715	Non-Significant
MAEL	1.41100123982091	0.158244248446025	0.411804009233244	11	0.380458601265617	-2.69488929975671	1.1850512469984	0.237588807347108	0.359434654853875	-6.06211475911232	Non-Significant
MAF	-1.8043919859581	0.071169878501585	0.23949796634788	61	-0.771316258754735	6.34540576799769	-7.25097960380247	1.24575583391734e-11	3.03453955790893e-10	15.3583054050768	LogFC Significant
MAF1	0.617331601100763	0.537016027111085	0.82798557058033	109	0.116904575795601	5.88127196412906	1.45636050544036	0.147067868879973	0.295471240359535	-6.61915307244898	Non-Significant
MAFA	-1.08534153332914	0.277770417061013	0.580083958290619	13	-1.9046318203325	-4.52574677241264	-6.27810497474619	2.57672942151096e-09	4.28215066436991e-08	10.9112419616826	LogFC Significant
MAFB	-1.45690084295273	0.145143753333709	0.389831284020616	73	-0.62944122420346	5.57773806236122	-5.42576226480327	1.88011676583052e-07	2.23845628792822e-06	6.01797431365312	LogFC Significant
MAFF	-0.988934954745602	0.322694967031591	0.630636370395394	15	-0.126324276314987	4.85603496386018	-1.27882140725329	0.202637209218833	0.337921172201087	-6.73698221167542	Non-Significant
MAFG	-1.75065453436272	0.0800054354556174	0.258225389976587	119	-0.430397332120149	5.19328861809273	-4.17729116816165	4.62926348223427e-05	0.000328952460854022	0.752297669866108	LogFC Significant
MAFK	0.815168774427863	0.414975708952203	0.72494452111737	76	0.516955182428675	1.80044397343449	3.13813168582075	0.00199271639563148	0.00902541249987128	-2.41122099004161	LogFC Significant
MAGEA1	-0.702609781773954	0.482298964863826	0.780419438866389	10	-1.40629561273929	-4.09406463792059	-2.41755686050651	0.0166416177549595	0.0542176426838382	-3.82043530571832	Non-Significant
MAGEA10	-2.5617639571735	0.0104142070959079	0.0609974987046035	23	-2.13696606141739	-4.23035844016842	-3.96724582527644	0.000105552477516624	0.000684047805770624	0.792799516617189	LUSC
MAGEA11	-3.30858771419416	0.000937678072621413	0.0184093164893283	100	-4.90495220421306	-3.75839456490981	-9.27826176833896	6.125272758986e-17	3.46708153074262e-15	27.9157131973748	LUSC
MAGEA12	-0.792052958856	0.428329797398456	0.734854451728008	16	-0.659805679476798	-3.99364691229183	-1.11669642241876	0.265640570219984	0.3915586019412	-6.05347604753597	Non-Significant
MAGEA13P	0.0251360418832598	0.979946451991347	0.999804859561379	2	-0.0348613241152771	-6.74117212711633	-0.91448053829901	0.361710801338211	0.495704824456552	-7.33006227141086	Non-Significant
MAGEA2B	-1.12458871495225	0.260763357987759	0.559519189232685	16	-0.570017993829958	-6.10975836911682	-2.4522283297326	0.0151694365318027	0.0502939762416806	-4.29780273424121	Non-Significant
MAGEA3	-1.67817639705135	0.0933126680572082	0.288179006304494	17	-2.00964773451284	-2.66126245024024	-2.82915600500811	0.00520712099805068	0.0205084798070284	-2.87577063314102	LogFC Significant
MAGEA4	-3.46020021733673	0.000539773882510499	0.0184093164893283	98	-6.5927939528869	-2.37416737766942	-10.0201965161684	5.37493748890274e-19	4.18850029188828e-17	32.5601208865907	LUSC
MAGEA5	-0.438112348088274	0.661304843634864	0.899883307631763	7	-0.637485307668106	-5.16058036435213	-2.227024595043	0.0272088843398443	0.081053230799515	-4.30038146785447	Non-Significant
MAGEA6	-1.08396999568281	0.278378102486919	0.58070025930605	24	-2.32401749281061	-2.89721060850442	-3.24706123946774	0.00139531341066558	0.00663321358512037	-1.66301184469947	LogFC Significant
MAGEA8	-0.439246917446729	0.660482632570009	0.899599734802134	2	-0.244994726868556	-4.43906667286863	-0.699059914598558	0.485433875406499	0.61356332830764	-6.41914207249373	Non-Significant
MAGEB1	-0.51052399683831	0.609684407185829	0.873889277451561	8	-0.226483935573861	-5.97066353328897	-0.849195252815122	0.396921875137934	0.53063985663438	-6.78670880756074	Non-Significant
MAGEB10	-0.82791102351219	0.407720891552282	0.720414486480682	4	-0.135897609807722	-6.65091208700348	-1.77827044500338	0.0770793697428437	0.183489607539864	-6.13040093492979	Non-Significant
MAGEB16	0.313883222740484	0.753609733216911	0.945499705864169	5	-0.297476126501754	-6.28682697576356	-1.19042411357611	0.235476840074413	0.356968191532045	-6.70420140929514	Non-Significant
MAGEB17	-1.65222228329053	0.098489245472214	0.29934174607213	13	-0.910031558931607	-4.75817243163245	-3.03477149224005	0.00277082934898443	0.0119843962815488	-2.22962643260674	LogFC Significant
MAGEB18	-0.038272035221309	0.96947078710567	0.999804859561379	4	-0.235626389873514	-6.64702607403639	-2.39918824797518	0.0174717341184834	0.0564809518044053	-4.85882714509434	Non-Significant
MAGEB2	-1.59600012265225	0.110488765955831	0.32593151132396	10	-1.01806905197313	-4.72899688311725	-2.24426032521343	0.0260568546990155	0.0783183170829357	-4.21222204602901	Non-Significant
MAGEB3	-1.53012340074458	0.125986186970578	0.353994754718728	9	-0.256408663503698	-6.58027084234112	-2.29609750168864	0.0228445597294579	0.0703460373006473	-5.05571523705217	Non-Significant
MAGEB4	0.00516232180448975	0.995881081428875	0.999804859561379	5	-0.168018656977673	-6.68561322693822	-1.80444628996835	0.0728645466731877	0.176510774160327	-6.10205586538747	Non-Significant
