cohort	TR_Source	n	skewness	skew_fdr	is_skewed	mean_NES	Cohort
DEPMAP_LUAD	ZNF678	76	0.362167300185835	0.407982724803925	FALSE	0.751588480175706	CellLines
DEPMAP_LUAD	ZNF75D	76	0.411366896911505	0.341419807190136	FALSE	-0.0153124871287335	CellLines
PDMR_LUAD	ABHD14B	22	-0.612000263698138	0.980406517648372	FALSE	3.83411957772496	PDX
PDMR_LUAD	CREB3L2	22	-0.300333528418523	0.980406517648372	FALSE	1.80368249437254	PDX
PDMR_LUAD	CREBRF	22	0.0984923058310854	0.980406517648372	FALSE	1.6952670193717	PDX
PDMR_LUAD	CRY2	22	0.0169495441387268	0.980406517648372	FALSE	1.19677696752484	PDX
PDMR_LUAD	CSRNP1	22	-0.565605475680168	0.980406517648372	FALSE	1.45358366021724	PDX
PDMR_LUAD	E2F5	22	-0.614574983361134	0.980406517648372	FALSE	1.74103075558624	PDX
PDMR_LUAD	ELF3	22	-0.667700991778217	0.980406517648372	FALSE	2.23246810365467	PDX
PDMR_LUAD	ETV1	22	0.358159494054718	0.980406517648372	FALSE	-0.609556862953565	PDX
PDMR_LUAD	FOXA3	22	0.845937573225231	0.980406517648372	FALSE	-0.883004761734181	PDX
PDMR_LUAD	FOXD2	22	-0.616996358810546	0.980406517648372	FALSE	0.683739642553749	PDX
PDMR_LUAD	MAGED2	22	0.154511143557709	0.980406517648372	FALSE	3.78239113560362	PDX
PDMR_LUAD	MXD4	22	-0.553453581837734	0.980406517648372	FALSE	1.05093573969678	PDX
PDMR_LUAD	NCOA7	22	-0.0604958687952478	0.980406517648372	FALSE	1.18697896731189	PDX
PDMR_LUAD	NFATC4	22	0.174666303401514	0.980406517648372	FALSE	0.422542422136536	PDX
PDMR_LUAD	NR3C2	22	0.50309358212272	0.980406517648372	FALSE	0.652152315519307	PDX
PDMR_LUAD	PHC2	22	-0.0899364054301042	0.980406517648372	FALSE	4.70689738737984	PDX
PDMR_LUAD	WWC2	22	0.0396162986595661	0.980406517648372	FALSE	1.99590260615829	PDX
PDMR_LUAD	XBP1	22	0.0901796272155662	0.980406517648372	FALSE	-0.213656309228	PDX
PDMR_LUAD	ZBTB18	22	0.0128256537007537	0.980406517648372	FALSE	0.546057468912367	PDX
PDMR_LUAD	ZNF117	22	0.419443811857621	0.980406517648372	FALSE	0.863372847433591	PDX
PDMR_LUAD	ZNF141	22	-0.369385109601878	0.980406517648372	FALSE	1.08909578848341	PDX
PDMR_LUAD	ZNF19	22	-0.495672096894467	0.980406517648372	FALSE	0.590844433404935	PDX
PDMR_LUAD	ZNF254	22	-0.580341341022443	0.980406517648372	FALSE	0.642404052056453	PDX
PDMR_LUAD	ZNF281	22	-0.437241545293894	0.980406517648372	FALSE	2.3359619382885	PDX
PDMR_LUAD	ZNF33A	22	0.424381132481098	0.980406517648372	FALSE	-0.758809088255929	PDX
PDMR_LUAD	ZNF33B	22	-0.285972671212305	0.980406517648372	FALSE	0.842689381423336	PDX
PDMR_LUAD	ZNF341	22	0.0132800497805	0.980406517648372	FALSE	1.29861993355598	PDX
PDMR_LUAD	ZNF444	22	0.253639101058624	0.980406517648372	FALSE	0.822998651529021	PDX
PDMR_LUAD	ZNF540	22	0.170066384925735	0.980406517648372	FALSE	-3.35980761403697	PDX
PDMR_LUAD	ZNF678	22	0.267611839608289	0.980406517648372	FALSE	1.31467195361702	PDX
PDMR_LUAD	ZNF75D	22	0.138558715875168	0.980406517648372	FALSE	0.284103652222219	PDX
