analysis_definition	system	activity_cohort	TF	n_samples	half_sample_threshold	n_promoter_accessible	fraction_promoter_accessible	system_promoter_accessible	mean_LUAD_NES	mean_NES_nonnegative
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXA1	19	10	10	0.5263157894736842	TRUE	0.0546542218966666	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXA2	19	10	4	0.21052631578947367	FALSE	0.772890269490167	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXA3	19	10	13	0.6842105263157895	TRUE	-1.28378634564309	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXD2	19	10	11	0.5789473684210527	TRUE	0.491369277783987	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXP1	19	10	6	0.3157894736842105	FALSE	-0.128172778161279	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	FOXP4	19	10	11	0.5789473684210527	TRUE	2.10672142157845	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	GATA5	19	10	0	0.0	FALSE	-0.996618303260594	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	GATA6	19	10	11	0.5789473684210527	TRUE	-1.74348306453651	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	GCM1	19	10	0	0.0	FALSE	-2.95825682915399	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	GLIS3	19	10	4	0.21052631578947367	FALSE	0.801627487895999	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	HNF1A	19	10	0	0.0	FALSE	-2.02878131948787	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	HNF1B	19	10	0	0.0	FALSE	-0.35719705216558	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	HNF4G	19	10	9	0.47368421052631576	FALSE	0.4370301516164	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	HOPX	19	10	2	0.10526315789473684	FALSE	0.690541716132616	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	HOXD1	19	10	4	0.21052631578947367	FALSE	0.262711821578026	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	IKZF4	19	10	5	0.2631578947368421	FALSE	0.770157960452382	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	IL4	19	10	2	0.10526315789473684	FALSE	-1.75173617743472	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	INSM2	19	10	16	0.8421052631578947	TRUE	-1.68337183080497	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	IRF7	19	10	0	0.0	FALSE	2.42809889884718	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	IRX3	19	10	11	0.5789473684210527	TRUE	-0.329390320562868	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	JADE1	19	10	16	0.8421052631578947	TRUE	-0.431788932926503	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	KANK2	19	10	3	0.15789473684210525	FALSE	0.597345897821461	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	KAT2B	19	10	3	0.15789473684210525	FALSE	-1.43866593955059	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	KLF2	19	10	7	0.3684210526315789	FALSE	-0.561858578655021	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	KLF9	19	10	12	0.631578947368421	TRUE	1.100566078923	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	LHX9	19	10	6	0.3157894736842105	FALSE	-2.25751563159904	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	LIMD1	19	10	7	0.3684210526315789	FALSE	0.705358539695324	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	LMO3	19	10	0	0.0	FALSE	-1.18358592989121	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	LPIN2	19	10	9	0.47368421052631576	FALSE	0.643680497980781	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	LYL1	19	10	1	0.05263157894736842	FALSE	-0.448883737171652	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MAGEC3	19	10	1	0.05263157894736842	FALSE	-2.11364848809192	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MAGED2	19	10	11	0.5789473684210527	TRUE	3.30062502363593	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MAGEE2	19	10	0	0.0	FALSE	-2.21226341344936	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MDFIC	19	10	6	0.3157894736842105	FALSE	2.2395473800079	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MEF2C	19	10	8	0.42105263157894735	FALSE	-2.23637358138697	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MEF2D	19	10	9	0.47368421052631576	FALSE	2.04437920363765	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MEIS3P1	19	10	0	0.0	FALSE	1.5206460672112	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MEIS3P2	19	10	0	0.0	FALSE	-1.16703929048586	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MESP1	19	10	10	0.5263157894736842	TRUE	2.38304130797947	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MITF	19	10	16	0.8421052631578947	TRUE	0.882400746787378	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MLLT3	19	10	10	0.5263157894736842	TRUE	0.972893593984811	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MLLT6	19	10	0	0.0	FALSE	1.36491333657041	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MSANTD1	19	10	0	0.0	FALSE	0.390826288457109	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MXD4	19	10	18	0.9473684210526315	TRUE	1.07575753297262	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MYRF	19	10	1	0.05263157894736842	FALSE	-0.38331232039485	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	MYRFL	19	10	2	0.10526315789473684	FALSE	-1.20851210529557	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NANOGP1	19	10	1	0.05263157894736842	FALSE	-0.907860193410112	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NCOA7	19	10	15	0.7894736842105263	TRUE	0.309978622677632	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NEUROG3	19	10	0	0.0	FALSE	-1.7603702284908	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NFATC2	19	10	2	0.10526315789473684	FALSE	-0.675900855356539	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NFATC4	19	10	15	0.7894736842105263	TRUE	0.701897721320685	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NFE2	19	10	7	0.3684210526315789	FALSE	-0.239170293539346	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NKX2-1	19	10	5	0.2631578947368421	FALSE	-1.23710357432156	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NOTO	19	10	0	0.0	FALSE	-2.52205312085404	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NR0B2	19	10	1	0.05263157894736842	FALSE	-3.24119483145576	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NR1H4	19	10	0	0.0	FALSE	-2.43405844962051	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NR2F1	19	10	5	0.2631578947368421	FALSE	-1.56982602118186	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NR2F6	19	10	1	0.05263157894736842	FALSE	3.17040731681519	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	NR3C2	19	10	17	0.8947368421052632	TRUE	-0.916591594901468	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	OLIG1	19	10	0	0.0	FALSE	-1.43004126473576	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ONECUT1	19	10	2	0.10526315789473684	FALSE	-0.0772457904720571	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	PHC2	19	10	17	0.8947368421052632	TRUE	4.85150123893731	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	POU1F1	19	10	0	0.0	FALSE	-1.35065498291823	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	PPARGC1A	19	10	3	0.15789473684210525	FALSE	-2.48437851006787	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	PRDM16	19	10	0	0.0	FALSE	-1.12133150777431	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	PRDM8	19	10	7	0.3684210526315789	FALSE	-0.575196595286238	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	RARA	19	10	5	0.2631578947368421	FALSE	3.10866369635539	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	RORB	19	10	2	0.10526315789473684	FALSE	-2.86583104846524	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	RORC	19	10	3	0.15789473684210525	FALSE	1.11471343182994	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SAMD11	19	10	0	0.0	FALSE	-1.50028695768961	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SMAD6	19	10	6	0.3157894736842105	FALSE	-0.540892292363866	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SMAD7	19	10	1	0.05263157894736842	FALSE	-0.113344860040879	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SP110	19	10	10	0.5263157894736842	TRUE	0.0593620381206579	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SP5	19	10	2	0.10526315789473684	FALSE	0.0502701029850682	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	SPDEF	19	10	0	0.0	FALSE	0.533052933772459	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TBX15	19	10	0	0.0	FALSE	-0.957657448475063	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TBX4	19	10	1	0.05263157894736842	FALSE	-1.35378715913303	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TBXT	19	10	0	0.0	FALSE	-1.3958969706648	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TCF21	19	10	0	0.0	FALSE	-4.32286966990729	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TFCP2L1	19	10	3	0.15789473684210525	FALSE	-1.19508799270748	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TOX3	19	10	0	0.0	FALSE	-2.37526633052805	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	TP53INP1	19	10	14	0.7368421052631579	TRUE	-4.46292295324534	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	VDR	19	10	7	0.3684210526315789	FALSE	1.35150438376577	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	VENTX	19	10	0	0.0	FALSE	-2.1101352261386	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	VSX1	19	10	0	0.0	FALSE	-0.261687611928183	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	WTIP	19	10	0	0.0	FALSE	0.262820543880877	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	WWC1	19	10	16	0.8421052631578947	TRUE	2.32114119631038	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	WWC2	19	10	14	0.7368421052631579	TRUE	1.33430110739544	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	XBP1	19	10	11	0.5789473684210527	TRUE	-1.20496321668969	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZBTB10	19	10	8	0.42105263157894735	FALSE	1.03861439538647	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZBTB16	19	10	1	0.05263157894736842	FALSE	-1.54149554920658	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZBTB18	19	10	19	1.0	TRUE	-0.560873011016648	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZBTB42	19	10	2	0.10526315789473684	FALSE	1.62133455897376	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZBTB46	19	10	0	0.0	FALSE	-0.409706235008041	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZFHX2	19	10	2	0.10526315789473684	FALSE	-1.69950891742694	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZFP2	19	10	9	0.47368421052631576	FALSE	-0.623669110452485	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZFP57	19	10	0	0.0	FALSE	-0.722073549606284	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZMYND15	19	10	1	0.05263157894736842	FALSE	-0.390884769792244	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF117	19	10	17	0.8947368421052632	TRUE	0.429404984322279	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF141	19	10	13	0.6842105263157895	TRUE	0.428460074229542	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF19	19	10	13	0.6842105263157895	TRUE	-0.20900756373465	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF214	19	10	8	0.42105263157894735	FALSE	-1.72846306491518	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF239	19	10	12	0.631578947368421	TRUE	1.08889142797665	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF254	19	10	15	0.7894736842105263	TRUE	0.221966312242056	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF281	19	10	10	0.5263157894736842	TRUE	1.62373105429904	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF33A	19	10	17	0.8947368421052632	TRUE	0.0248920508587967	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF33B	19	10	18	0.9473684210526315	TRUE	1.2911014542342	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF341	19	10	13	0.6842105263157895	TRUE	1.41134177088559	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF382	19	10	2	0.10526315789473684	FALSE	-1.43835221474165	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF396	19	10	6	0.3157894736842105	FALSE	-0.522387553492389	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF429	19	10	10	0.5263157894736842	TRUE	0.841319349896268	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF441	19	10	9	0.47368421052631576	FALSE	-0.0623034759545546	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF444	19	10	18	0.9473684210526315	TRUE	1.29541118578761	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF467	19	10	0	0.0	FALSE	0.627789978111287	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF483	19	10	7	0.3684210526315789	FALSE	0.130993705257276	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF486	19	10	5	0.2631578947368421	FALSE	0.195217943124201	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF493	19	10	9	0.47368421052631576	FALSE	-0.838808607300301	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF540	19	10	12	0.631578947368421	TRUE	-3.18667413215119	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF541	19	10	1	0.05263157894736842	FALSE	-1.73328745710034	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF597	19	10	7	0.3684210526315789	FALSE	0.366795037035642	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF608	19	10	6	0.3157894736842105	FALSE	-0.776556299678321	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF620	19	10	9	0.47368421052631576	FALSE	-0.124496650736502	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF662	19	10	0	0.0	FALSE	-2.1020557797002	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF671	19	10	6	0.3157894736842105	FALSE	-0.440927860869992	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF678	19	10	14	0.7368421052631579	TRUE	0.751588480175706	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF681	19	10	8	0.42105263157894735	FALSE	0.693055692619942	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF69	19	10	4	0.21052631578947367	FALSE	0.576722915672796	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF710	19	10	0	0.0	FALSE	1.7274148367625	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF717	19	10	5	0.2631578947368421	FALSE	0.20168200313353	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF737	19	10	6	0.3157894736842105	FALSE		FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF75D	19	10	14	0.7368421052631579	TRUE	-0.0153124871287335	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF763	19	10	4	0.21052631578947367	FALSE	-0.365238860838627	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF792	19	10	1	0.05263157894736842	FALSE	-0.177636464606226	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF835	19	10	3	0.15789473684210525	FALSE	-0.776387353105142	FALSE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF852	19	10	3	0.15789473684210525	FALSE	0.766299647143556	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZNF860	19	10	10	0.5263157894736842	TRUE	0.700923713836305	TRUE
SENS_anchor_promoter_tcga_cpm0.5_both	cell_line	DepMap_22Q2	ZSCAN16	19	10	5	0.2631578947368421	FALSE	0.544182216601197	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ABHD14B	22	11	22	1.0	TRUE	7.10698272703473	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ABRA	22	11	0	0.0	FALSE	0.206699213130157	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	APBB1	22	11	22	1.0	TRUE	5.0153538926171	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ARX	22	11	15	0.6818181818181818	TRUE	0.95303801457753	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ASCL5	22	11	21	0.9545454545454546	TRUE	3.07181774747895	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ATOH8	22	11	21	0.9545454545454546	TRUE	2.53261058157945	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	BATF3	22	11	22	1.0	TRUE	3.94560987563308	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	BCLAF3	22	11	22	1.0	TRUE	3.68348095820866	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	CIITA	22	11	21	0.9545454545454546	TRUE	5.42767678164645	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	CREB3L2	22	11	22	1.0	TRUE	4.45765773984776	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	CREBRF	22	11	22	1.0	TRUE	5.416577110246	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	CRY2	22	11	22	1.0	TRUE	5.38384025110411	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	CSRNP1	22	11	22	1.0	TRUE	6.11739335691758	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	DMRTC2	22	11	1	0.045454545454545456	FALSE	0.520576545946646	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	DRGX	22	11	20	0.9090909090909091	TRUE	3.90867861386881	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	E2F5	22	11	22	1.0	TRUE	2.91040354712077	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ELF3	22	11	22	1.0	TRUE	4.00945264575307	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ELF5	22	11	20	0.9090909090909091	TRUE	2.56962158847614	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	EPAS1	22	11	22	1.0	TRUE	5.22667080485923	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ESR1	22	11	18	0.8181818181818182	TRUE	0.530483568592893	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	ETV1	22	11	22	1.0	TRUE	1.99272053365005	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXA1	22	11	22	1.0	TRUE	0.937325721431246	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXA2	22	11	22	1.0	TRUE	0.575309830146304	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXA3	22	11	22	1.0	TRUE	1.31925548460377	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXD2	22	11	22	1.0	TRUE	3.80933362119302	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXP1	22	11	22	1.0	TRUE	2.54973236279028	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	FOXP4	22	11	22	1.0	TRUE	4.98516499160216	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	GATA5	22	11	0	0.0	FALSE	0.752933072354766	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	GATA6	22	11	22	1.0	TRUE	0.833904903216028	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	GCM1	22	11	0	0.0	FALSE	0.186097921178939	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	GLIS3	22	11	22	1.0	TRUE	2.05440998226087	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	HNF1A	22	11	13	0.5909090909090909	TRUE	0.709980926982564	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	HNF1B	22	11	22	1.0	TRUE	6.67481166513423	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	HNF4G	22	11	22	1.0	TRUE	2.71229115490242	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	HOPX	22	11	22	1.0	TRUE	3.39761612610054	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	HOXD1	22	11	22	1.0	TRUE	1.96770718380507	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	IKZF4	22	11	22	1.0	TRUE	4.86310338509703	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	IL4	22	11	20	0.9090909090909091	TRUE	0.449644369127624	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	INSM2	22	11	22	1.0	TRUE	0.183607788583441	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	IRF7	22	11	22	1.0	TRUE	5.87120412758395	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	IRX3	22	11	22	1.0	TRUE	2.00546893432855	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	JADE1	22	11	22	1.0	TRUE	1.19689953909206	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	KANK2	22	11	22	1.0	TRUE	8.00255624599019	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	KAT2B	22	11	22	1.0	TRUE	4.56452160687931	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	KLF2	22	11	22	1.0	TRUE	2.9763096269425	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	KLF9	22	11	22	1.0	TRUE	1.59365052905298	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	LHX9	22	11	19	0.8636363636363636	TRUE	2.67224672451943	TRUE
SENS_anchor_promoter_tcga_cpm2_both	patient	TCGA	LIMD1	22	11	22	1.0	TRUE	6.70643310902033	TRUE
