analysis_definition	TF	patient_promoter_accessible	PDX_promoter_accessible	cell_line_promoter_accessible	triple_system_promoter_accessible	all_three_system_mean_NES_negative	retained_by_anchor_activity_rule	HC_TF_promoter_activity_definition	exclusion_reason
SENS_anchor_promoter_tcga_cpm0.5_both	JADE1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	KANK2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	KAT2B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	KLF2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	KLF9	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	LHX9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	LIMD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	LMO3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	LPIN2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	LYL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MAGEC3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MAGED2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	MAGEE2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MDFIC	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MEF2C	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MEF2D	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MEIS3P1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MEIS3P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MESP1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MITF	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MLLT3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MLLT6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MSANTD1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MXD4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	MYRF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	MYRFL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NANOGP1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NCOA7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	NEUROG3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NFATC2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NFATC4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	NFE2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NKX2-1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NOTO	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NR0B2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NR1H4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NR2F1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NR2F6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	NR3C2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	OLIG1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ONECUT1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	PHC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	POU1F1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	PPARGC1A	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	PRDM8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	RARA	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	RORB	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	RORC	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SAMD11	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SMAD6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SMAD7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SP110	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SP5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	SPDEF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TBX15	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TBX4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TBXT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TCF21	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TFCP2L1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TOX3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	TP53INP1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	mean_NES_negative_in_patient_PDX_and_cell_line
SENS_anchor_promoter_tcga_cpm0.5_both	VDR	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	VENTX	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	VSX1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	WTIP	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	WWC1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	WWC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	XBP1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZBTB10	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZBTB16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZBTB18	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZBTB42	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZBTB46	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZFHX2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZFP2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZFP57	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZMYND15	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF117	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF141	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF19	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF214	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF239	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF254	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF281	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF33A	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF33B	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF341	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF382	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF396	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF429	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF441	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF444	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF467	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF483	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF486	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF493	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF540	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF541	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF597	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF608	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF620	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF662	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF671	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF678	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF681	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF69	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF710	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF717	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF737	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF75D	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF763	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF792	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF835	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF852	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZNF860	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm0.5_both	ZSCAN16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ABHD14B	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ABRA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	APBB1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ARX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ASCL5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ATOH8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	BATF3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	BCLAF3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	CIITA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	CREB3L2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	CREBRF	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	CRY2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	CSRNP1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	DMRTC2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	DRGX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	E2F5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ELF3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ELF5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	EPAS1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ESR1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ETV1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	FOXA1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	FOXA2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	FOXA3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	FOXD2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	FOXP1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	FOXP4	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	GATA5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	GATA6	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	GCM1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	GLIS3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	HNF1A	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	HNF1B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	HNF4G	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	HOPX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	HOXD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	IKZF4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	IL4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	INSM2	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	IRF7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	IRX3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	JADE1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	KANK2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	KAT2B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	KLF2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	KLF9	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	LHX9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	LIMD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	LMO3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	LPIN2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	LYL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MAGEC3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MAGED2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	MAGEE2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MDFIC	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MEF2C	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MEF2D	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MEIS3P1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MEIS3P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MESP1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MITF	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MLLT3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MLLT6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MSANTD1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MXD4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
