TF	NES	p_value	FDR	regulon_size
MAGEF1	-3.11783629053884	0.00182183969834603	0.0221956914311769	83
MAGEH1	0.106759772633079	0.914979561808871	0.999927879915109	13
MAGEL2	-0.286336256488265	0.774620591411899	0.960147004663638	15
MAML1	0.370393856016409	0.711089050994038	0.934906704079895	22
MAML2	1.29744392997583	0.194478485597206	0.499497995674808	36
MAML3	2.17991081058912	0.0292640734329936	0.133550589666934	16
MAMLD1	1.10513019902327	0.269103176760051	0.608486910025567	9
MAMSTR	-1.89154457755563	0.0585516862205886	0.219760347534471	50
MAX	-0.439916695980768	0.659997443009294	0.906687616916173	42
MAZ	-1.02228397063646	0.306646517619686	0.654451086696974	58
MBTD1	0.123223043478743	0.901930478565112	0.999927879915109	38
MBTPS2	0.364469875875194	0.715507164686641	0.935798155660609	18
MCRS1	-0.0840510375077111	0.933015853231626	0.999927879915109	83
MDFIC	2.77984823214982	0.00543843088086451	0.0376564455475032	171
MDM2	-0.0285217474302824	0.977246023142473	0.999927879915109	26
MDM4	-0.234988551933707	0.814217618699328	0.970876833274079	20
MECOM	2.23711040188728	0.0252791252868837	0.120285506104413	73
MECP2	-0.404251412692496	0.686027850514988	0.91977763756208	30
MED1	0.595665898710311	0.551398443720742	0.85494942205379	30
MED10	-1.74392737057553	0.0811717552409306	0.277671012817357	45
MED12	-1.27968228810139	0.200656896272216	0.509379327072831	33
MED12L	-3.12104277473898	0.00180211855670827	0.0221956914311769	24
MED13	0.855531471359423	0.392256989402881	0.743665248879089	43
MED13L	-0.519444571025056	0.603450756663094	0.888541345426718	40
MED14	0.110269862523369	0.91219535770171	0.999927879915109	3
MED16	-0.0304970028296271	0.97567068366637	0.999927879915109	139
MED17	-0.110647471387476	0.911895901852473	0.999927879915109	37
MED18	2.33733921027847	0.0194215532706037	0.0984810074933644	55
MED19	-0.455328069064572	0.64887323556997	0.902600240934727	19
MED20	-0.482524022020544	0.629433737829004	0.896484184774363	27
MED21	-1.31862637158422	0.187294052803812	0.486676104989468	34
MED23	-0.343379992004669	0.731312609592177	0.944000333641141	71
MED25	0.647053138474757	0.517597552706436	0.832801190572535	30
MED26	-0.856607951367142	0.3916615898461	0.743665248879089	25
MED27	-1.98473332280651	0.0471741493115511	0.187947801225386	67
MED29	0.643983979618271	0.519585822578029	0.833995469014135	83
MED30	-2.83006904139241	0.00465379603674381	0.0337833750874641	36
MED31	0.663366712883125	0.507095719399128	0.822494510947859	15
MED4	0.0849004058726935	0.932340569114239	0.999927879915109	48
MED6	-0.744369736259424	0.456652822713013	0.783056249366123	14
MED7	1.41896883177217	0.155908103106039	0.437239484688444	54
MED8	1.26057163957555	0.207463221910287	0.517498322479325	38
MEF2A	-0.406024916844573	0.684724292568498	0.91977763756208	13
MEF2B	-1.25034928383148	0.211171982441332	0.523275088703832	90
MEF2C	2.64586305322241	0.00814827967299336	0.0521074700107346	130
MEF2D	0.986593315546834	0.323842048479202	0.670386426130141	92
MEIS1	-1.12710364553512	0.259698662204321	0.598021690030134	71
MEIS2	-1.1157032777146	0.264549167091566	0.602883146244533	9
MEIS3	-0.892274534393894	0.372245800306343	0.722891264037851	99
MEIS3P1	3.08486909223743	0.00203641762651233	0.0233220751070407	87
MEIS3P2	2.6387072646594	0.00832228099141284	0.0530512388277999	54
MEN1	-0.477356348974541	0.633108391905961	0.898758998692632	53
MEOX1	0.25568697291473	0.798192554991581	0.967654585810038	36
MEOX2	1.04820593719008	0.294543735703687	0.642175701729646	114
MESP1	0.764167749821141	0.444767282582255	0.775447482761567	70
MESP2	1.50541649469597	0.132217030973061	0.391004121051408	35
MGA	-0.0123374827056821	0.990156362752977	0.999927879915109	51
MIER1	1.48483811939379	0.137586711392212	0.400397270254438	108
MIER2	-0.608938069328353	0.542565489379456	0.85181509200465	88
MIER3	2.44369648565882	0.0145376510176218	0.0797584788070619	58
MITF	2.3983030549932	0.0164712313663503	0.0877300599035316	76
MIXL1	-0.754639139938672	0.450465532463946	0.778476589391311	40
MKX	0.296137642890451	0.767124967671761	0.955453869928816	6
MLF1	-1.97992122207601	0.0477123813559755	0.189715765866928	41
MLF2	-2.31342979860187	0.020699020322121	0.102771868947684	80
MLIP	-3.32566359160369	0.000882083201716675	0.0193395427209346	59
MLLT1	-0.379399282312345	0.704391383424459	0.93321223704442	48
MLLT10	0.540266249415394	0.589013430449939	0.882886835895205	8
MLLT11	-3.31997297512588	0.000900261625582543	0.0193395427209346	59
MLLT3	1.16641583161625	0.243446360677726	0.57782540454004	16
MLX	2.59379153096346	0.00949240244017846	0.0572259968924417	12
MLXIP	-0.411959050718977	0.680369437692018	0.919649350068973	68
MLXIPL	-0.977542932794642	0.328300433848519	0.672282374542719	29
MNAT1	-2.19231704384056	0.0283566219175094	0.13016337650872	32
MNT	-0.67814019683509	0.497682806161191	0.814463793619944	41
MPND	-0.117790686531911	0.90623350924326	0.999927879915109	109
MRGBP	-2.85546158298978	0.0042974321576188	0.0324407660620246	78
MRTFA	-0.93384417322492	0.350384279666219	0.701156159397448	81
MRTFB	1.84343366200379	0.0652657190521782	0.238279207012316	60
MSANTD1	3.60584893260441	0.000311134107456377	0.0193395427209346	12
MSC	-2.63716390505307	0.0083602425505336	0.0531245792451629	27
MSGN1	-2.19217899156044	0.0283665847898709	0.13016337650872	9
MSX1	-0.977259411522177	0.328440741746219	0.672282374542719	2
MSX2	-2.86092821736794	0.00422402679822007	0.0323734572932286	10
MT-RNR1	0.87481079909473	0.381676860330235	0.731494513920474	16
MTA1	-0.594428132400115	0.552225797013827	0.85494942205379	87
MTA2	-3.5163330680305	0.000437551710325703	0.0193395427209346	150
MTA3	-0.197565291869753	0.843385192572585	0.988049863877334	62
MTDH	-0.458894637316787	0.646309829954204	0.902600240934727	89
MTF1	0.700361370233367	0.483701654438838	0.802762273414172	23
MTF2	-1.51718039506535	0.129221144691942	0.385719594361917	37
MXD1	-3.05582044425643	0.0022444562239284	0.0241209277109546	84
MXD3	-1.27817923155675	0.201186237238625	0.510078237847423	73
MXD4	1.46039018698108	0.144182868184291	0.412996888314379	197
MXI1	-2.11007845285338	0.0348515989109531	0.150823298735332	12
MYB	0.0665561464162918	0.946935058381346	0.999927879915109	5
MYBL1	3.11444480279339	0.00184291434706528	0.0221956914311769	21
MYBL2	-2.5743149041808	0.0100438811655834	0.0593680983156129	150
MYC	-3.23153889371322	0.00123125566323913	0.0217004484370714	57
MYCBP	1.11822168466736	0.263472325116323	0.602883146244533	27
MYCL	-1.57518000988926	0.115214900009295	0.354290228512502	22
MYCLP1	-0.907051517113858	0.364379554822754	0.715941082695399	9
MYCN	-1.66822128800542	0.0952718064605435	0.311445693932391	13
MYF5	-0.807859455807668	0.419171493596441	0.767831636487575	5
MYF6	-0.607767884968111	0.543341431963062	0.852113585466798	17
MYNN	-2.94537639108594	0.00322562004145875	0.0286594913418105	76
MYOCD	1.14862657535606	0.250709993949716	0.588801950702958	96
MYOD1	-2.05720627727796	0.0396663879879077	0.166981356561255	6
MYOG	0.0416924715175157	0.966743855603143	0.999927879915109	2
MYPOP	-1.22557486424252	0.220358701588381	0.537700572876951	9
MYRF	3.13389309237804	0.00172503692325718	0.0221956914311769	48
MYRFL	2.3658274902694	0.0179898247533208	0.0938099134240728	14
MYSM1	0.627506937506194	0.530326990068693	0.845827320141331	40
MYT1	0.838428788407775	0.401789926657298	0.754718590016702	24
MYT1L	0.176668181450039	0.859769035216804	0.997351948420187	7
MZF1	0.0294294270891354	0.976522103541051	0.999927879915109	175
N4BP2L2	1.49689230880729	0.134421281810751	0.394276166377446	75
NAB1	-3.48174450750262	0.000498158751575966	0.0193395427209346	43
NAB2	-2.13640455741134	0.0326464529113598	0.144392241070508	14
NACC1	-0.174563638260432	0.861422522274389	0.997541190730665	125
NACC2	1.7874683216695	0.0738618277027263	0.261152288391112	26
NANOG	2.32206037461247	0.0202296849463372	0.101325778544784	14
NANOGP1	1.05249871573254	0.292570799436642	0.640656668777292	9
NANOGP8	1.49981148858039	0.133663240533639	0.392966013164785	4
NCOA1	-1.86894554268432	0.0616303912201652	0.227828373921272	18
NCOA2	2.90364728709431	0.00368843433527601	0.0303540005952222	77
NCOA3	-1.77517220523733	0.0758694576026169	0.265607209171668	30
NCOA6	-3.08428584217065	0.00204041451315149	0.0233220751070407	11
NCOA7	2.73671326185953	0.0062056357174315	0.0423840697979675	43
NCOR1	1.42299686128036	0.154737065133062	0.434562275226837	21
NCOR1P1	-9.03891221019136e-05	0.999927879915109	0.999927879915109	8
NCOR2	0.467440704668798	0.640184605939279	0.900834399948193	68
NDN	0.49903010169888	0.617758178090661	0.893719325400208	17
NELFA	0.024583061871531	0.980387529885983	0.999927879915109	48
NELFB	-0.0982946108244253	0.921698357399295	0.999927879915109	179
NELFCD	-2.83506423383955	0.00458164726298343	0.0336994421394532	27
NELFE	-0.762088854821239	0.446006974222848	0.775447482761567	101
NEUROD1	1.40773887912848	0.159208404779925	0.444632095685798	13
NEUROD2	-3.43292415259533	0.000597109111215796	0.0193395427209346	48
NEUROD4	0.154328373797381	0.877350826253217	0.999927879915109	5
NEUROD6	0.243668494361219	0.807487575834709	0.969911984135431	10
NEUROG1	-1.33819682947964	0.180832282385886	0.477777925040604	9
NEUROG2	-0.0460537941263269	0.963267373848152	0.999927879915109	4
NEUROG3	-0.289053824035243	0.772540188998437	0.95985577905212	8
NFAT5	0.121407987312359	0.903367890720306	0.999927879915109	29
NFATC1	-1.92542363043097	0.0541763816674393	0.209204181515804	11
NFATC2	1.33416913658354	0.182148431882655	0.479363107759334	69
NFATC2IP	-0.424925877543674	0.670890709656772	0.913940668243418	60
NFATC3	0.451917300880987	0.651328560315946	0.902600240934727	34
NFATC4	0.264646172753455	0.791282047171108	0.967654585810038	75
NFE2	3.11395819800568	0.0018459564088678	0.0221956914311769	84
NFE2L1	-2.99050609404538	0.00278515571869254	0.0264506647464722	30
NFE2L2	-3.5301330027458	0.000415350810139063	0.0193395427209346	75
NFE2L3	-0.0141413501237022	0.988717211119829	0.999927879915109	14
NFE4	1.69107625735995	0.0908222391631109	0.301938834833654	11
NFIA	-0.874628599601514	0.38177602120949	0.731494513920474	16
NFIB	1.90360725320597	0.0569613534781764	0.216216252900148	14
NFIC	0.536843250385043	0.591375893565264	0.882886835895205	90
NFIL3	-3.27341319363264	0.00106257022850694	0.0203203906556375	32
NFIX	-0.378632122570718	0.704961064804857	0.93321223704442	44
NFKB1	1.11012167711842	0.266946597369754	0.606367384070662	17
NFKB2	0.329264648007411	0.741955662451296	0.950726207977377	22
NFX1	-0.473100400276939	0.636141551228144	0.898787015199749	44
NFXL1	0.20038872566146	0.841176576287302	0.986613647888378	16
NFYA	1.21040388960091	0.226123950113378	0.547716395449534	18
NFYB	-1.65237465454429	0.0984581990512236	0.318687040643277	48
NFYC	-0.23876239353722	0.811289832517614	0.970876833274079	21
NHLH1	-0.0762520322501628	0.939218587398467	0.999927879915109	5
NHLH2	-0.0341218454219977	0.972779988498905	0.999927879915109	6
NKAP	0.143372186100393	0.885996248292406	0.999927879915109	35
NKRF	-1.59210950763187	0.111360101174697	0.34561218417124	43
NKX1-2	-1.25070195420176	0.211043237234054	0.523275088703832	18
NKX2-1	3.60449187952817	0.000312764227260443	0.0193395427209346	265
NKX2-2	-0.13524157006992	0.892420880829089	0.999927879915109	5
NKX2-3	-0.339329838190736	0.734361267042909	0.944044445724815	4
NKX2-4	0.0382007829290768	0.969527596665928	0.999927879915109	4
NKX2-5	-3.35127726660141	0.000804397189394678	0.0193395427209346	56
NKX2-6	-0.0745411930902594	0.940579764972574	0.999927879915109	4
NKX2-8	-0.543614714840126	0.586706631718077	0.881157005602018	13
NKX3-1	-1.29730689234415	0.194525613853436	0.499497995674808	9
NKX3-2	-1.55468785817938	0.120020427714008	0.365707160621743	23
NKX6-1	-1.69980317883605	0.0891679534089487	0.298415417408615	14
NKX6-2	-0.787081025341979	0.431234436193288	0.767831636487575	3
NKX6-3	-0.929898624682387	0.352423575160069	0.702679601891833	14
NLRC5	-0.0280678671653518	0.977608022258657	0.999927879915109	94
NOBOX	0.0195149266705429	0.98443032954971	0.999927879915109	3
NOC2L	-0.476404504492912	0.633786226169705	0.898758998692632	79
NONO	-2.7062784968591	0.00680419572945579	0.0455240218564572	23
NOTO	2.86421611113855	0.00418042690777893	0.0323440857858591	13
NPAS1	-0.668169204737195	0.504025590509525	0.818837690730685	23
NPAS2	-1.10874363655006	0.267540791536961	0.607030406108721	17
NPAS3	1.2887416900734	0.197487903622346	0.504523804673882	14
NPAS4	-0.0487841130761132	0.961091343027797	0.999927879915109	23
NPAT	-0.315457996443704	0.752413938093396	0.952760818326182	60
NPM1	0.0896075148182807	0.928599112472599	0.999927879915109	28
NR0B1	-0.128594532838784	0.897678492551752	0.999927879915109	14
NR0B2	2.84085683728853	0.00449925054349715	0.0333376202632556	102
NR1D1	-1.35567901719378	0.175201318408767	0.469698594612556	24
NR1D2	0.0861510857602934	0.93134631397944	0.999927879915109	8
NR1H2	0.0149695500552887	0.988056473196087	0.999927879915109	91
NR1H3	0.537249499933784	0.591095283268989	0.882886835895205	106
NR1H4	2.70616767215011	0.00680646699393073	0.0455240218564572	18
NR1I2	2.21426825183929	0.0268103312298681	0.125198011882733	13
NR1I3	-0.0150878381419533	0.987962103615902	0.999927879915109	6
NR2C1	-0.621632865050851	0.534183305427468	0.849279554472174	15
NR2C2	-0.0349024426635752	0.972157532837606	0.999927879915109	13
NR2E1	1.3430543188362	0.179254385812748	0.474901737800807	8
NR2F1	2.97674773403838	0.0029132361080295	0.0269575027876647	60
NR2F2	1.47039688639617	0.141454294163638	0.408690967885733	23
NR2F6	1.13034703523145	0.258330022532959	0.597493442674585	100
NR3C1	2.68206332993351	0.00731696067356248	0.0483304507648469	125
NR3C2	3.31335728704764	0.000921831382206405	0.0193395427209346	127
NR4A1	1.78660212034696	0.0740018187721826	0.261152288391112	23
NR4A2	1.31004948979823	0.190179094055044	0.492112913482639	16
NR4A3	0.126113090615026	0.899642405393966	0.999927879915109	20
NR5A1	-0.0327786952392836	0.973851067818063	0.999927879915109	8
NR5A2	1.73995372011114	0.081867144669598	0.27909885653065	29
NR6A1	-0.00586339646719657	0.995321713291102	0.999927879915109	6
NRF1	-2.56316511812267	0.0103722707342451	0.0608991802174389	33
NRIP1	-0.178861528964435	0.858046431037475	0.996797875474514	22
NRL	0.753947720747479	0.450880614273952	0.778476589391311	31
NSD1	-0.00353727986933924	0.99717766489069	0.999927879915109	14
NSD2	-1.39972640369596	0.161595263921921	0.448181339717152	39
NSD3	-2.31868743371122	0.020411990384447	0.101773398175624	47
NSMCE3	-1.39232868723941	0.163822888314532	0.451863131504917	5
NUP107	-2.15210116060493	0.0313893877691041	0.14100646675696	61
NUP35	-0.779487837198283	0.435692399559041	0.767831636487575	56
NUP85	-1.98860483947374	0.0467448368159657	0.186979347263863	53
NUPR2	-2.43036436124297	0.0150836506788281	0.0818075392070145	4
OLIG1	1.04007581916406	0.298304676921316	0.646165902112193	8
OLIG2	-0.0712845113161868	0.943171322046911	0.999927879915109	3
OLIG3	-0.075464659083055	0.939845015294422	0.999927879915109	7
ONECUT1	3.185947318831	0.00144280867132471	0.0217633093901877	12
ONECUT2	0.000142915155226522	0.999885970204528	0.999927879915109	5
ONECUT3	-3.45840353492615	0.000543386824967379	0.0193395427209346	50
OSR1	0.788690933244222	0.430292668436978	0.767831636487575	61
OSR2	-1.52200481019957	0.128007875424877	0.383069767292329	32
OTX1	-2.92372804913665	0.00345866771768346	0.0292924939129739	35
OTX2	-3.21097120978754	0.00132287187475592	0.0217633093901877	41
OVOL1	-2.36127643693049	0.0182121491699433	0.0944961124890079	35
OVOL2	2.70530991929612	0.00682406901334343	0.0455240218564572	41
OVOL3	-0.132445437792029	0.894631977046651	0.999927879915109	8
PASD1	-0.136025516704614	0.891801109030673	0.999927879915109	6
PATZ1	0.281180303777638	0.778572110804983	0.962667979369708	40
PAX1	-0.671048688980653	0.502189512863984	0.818503686551039	3
PAX2	-0.0359555113236486	0.971317832817395	0.999927879915109	7
PAX3	-2.30459204244684	0.0211894320616885	0.104030267921444	10
PAX4	0.013627904336621	0.98912684209483	0.999927879915109	4
PAX5	-0.0478463806286363	0.961838672464085	0.999927879915109	58
PAX6	-3.68864450465254	0.000225451966920252	0.0193395427209346	81
PAX7	-0.0112123936816057	0.991053991637569	0.999927879915109	2
PAX8	-0.398201075032883	0.690481973586936	0.921982733285851	12
PAX9	-3.00414138033185	0.00266331531838964	0.0262939152328268	37
PAXBP1	-0.137094265845429	0.89095628486729	0.999927879915109	23
PAXIP1	-0.813781870698394	0.415769922679969	0.764529308371224	32
PBX1	0.000978664470935918	0.999219138853083	0.999927879915109	3
PBX2	0.795047623287166	0.426585800304739	0.767831636487575	23
PBX3	-0.449282251093229	0.653228059785378	0.903887371239169	10
PBX4	0.174749763496126	0.861276263727935	0.997541190730665	65
PCBP1	-2.20768168402987	0.0272664705071469	0.126154545572237	25
PCGF1	1.37842841888515	0.168071054170253	0.459165546631112	14
PCGF3	0.129313256725028	0.897109782157154	0.999927879915109	35
PCGF5	1.26758229947448	0.204947156307516	0.514905462772459	68
PCGF6	-1.875654156585	0.0607027847145745	0.226143212814222	70
PDX1	-0.375933841790081	0.706966080693305	0.933939401336945	8
PEG3	0.989759182828407	0.322291839838958	0.667865855930472	46
PER1	0.34315491405276	0.731481920915227	0.944000333641141	37
PER2	1.19055475033941	0.233828424384417	0.562308354687318	10
PER3	2.24581549697725	0.0247158282688021	0.118165198008939	43
PERM1	-0.261973370493706	0.793341972656354	0.967654585810038	29
PFDN5	0.930494664948767	0.352115025139272	0.702679601891833	44
PGBD1	-1.95250599795477	0.050878159544159	0.199537781962249	8
PGR	1.34912849411386	0.177295697381442	0.473417234497256	80
PHC1	-0.142220476535847	0.886905858252598	0.999927879915109	35
PHC2	2.97117290464913	0.00296664705946333	0.0270773967972835	72
PHC3	-2.38948749053007	0.0168718984248924	0.089154663255747	28
PHF1	0.433215194332402	0.664858441406869	0.910044819594406	41
PHF10	-0.911054545024672	0.362266634822357	0.715271782422118	38
PHF12	1.24916898598251	0.211603272922067	0.523275088703832	52
PHF14	0.407388825862108	0.683722432643407	0.91977763756208	17
PHF19	-1.30052934273517	0.193419606150454	0.499211528470581	40
PHF2	-0.23170520416764	0.816766989036669	0.971604332929876	43
PHF20	0.729667218576985	0.465593623556642	0.788955270971929	45
PHF20L1	-1.27494305965406	0.202329396672873	0.511684418789835	36
PHF21A	-2.36800624764194	0.0178842338942133	0.0935196397384905	35
PHF6	-1.96138762630501	0.0498338223210046	0.196593939529621	47
PHF8	-0.19790837424732	0.843116752069006	0.988049863877334	13
PHIP	-1.07356416990966	0.283018063651139	0.631096902401236	28
PHOX2A	-1.0199765797699	0.3077395682479	0.654455415327584	8
PHOX2B	0.299983302750816	0.764189891908774	0.955453869928816	6
PIAS1	0.569746622615417	0.568849563364398	0.868631120331339	75
PIAS3	-0.196373393647305	0.844317919606223	0.988565820740115	10
PIAS4	-0.803397985241822	0.421744739176006	0.767831636487575	46
PITX1	-3.30198594416661	0.000960028808307471	0.0194720994654687	108
PITX2	0.573138159293345	0.566551151852089	0.86643923299238	11
PITX3	-0.829244493483306	0.406966072618477	0.758059252150187	6
PKNOX1	-0.646148659905207	0.518183084730927	0.833075767926101	8
PKNOX2	0.831989814385976	0.40541469380229	0.757276935027905	105
PLAC8	0.797843037732771	0.424961582542601	0.767831636487575	17
PLAG1	-1.42344350152549	0.154607629429102	0.434562275226837	8
PLAGL1	-0.37336296979666	0.708878315922812	0.934620918170063	46
PLAGL2	-2.22272044956126	0.0262346560943221	0.123660069101875	16
PML	-1.14586994252894	0.251848969716539	0.59063665106908	105
POGZ	0.705031485592561	0.480790642325488	0.80118473841459	9
POU1F1	0.872387297652488	0.382997127757048	0.733020911337671	4
POU2AF1	-0.880296082276146	0.378698934407148	0.729077143134758	143
POU2F1	-2.30787439476683	0.0210061235899204	0.103637091323244	44
POU2F2	-0.881555018889742	0.378017488819518	0.729077143134758	94
POU2F3	0.0893162462809868	0.92883058300603	0.999927879915109	9
POU3F1	-3.35786161271301	0.00078547927328541	0.0193395427209346	25
POU3F2	2.25569038923192	0.0240900278875153	0.115507896911746	5
POU3F3	-1.2636356615809	0.206360827555264	0.515404700364098	4
POU3F4	-0.0744921274527519	0.940618805146774	0.999927879915109	3
POU4F1	0.725750438579598	0.467991774893079	0.790351121938858	9
POU4F2	-0.373472560887946	0.708796763640078	0.934620918170063	8
POU4F3	-0.301346137719123	0.763150562188535	0.955453869928816	7
POU5F1	-1.27117603480658	0.203666030298986	0.512482943408978	7
POU5F1B	-0.610361066466334	0.5416226528808	0.85181509200465	10
POU5F2	-0.0353773181021657	0.971778870920578	0.999927879915109	2
POU6F1	0.491827865288264	0.622841035919032	0.893719325400208	69
POU6F2	-1.95613673965261	0.0504490482035355	0.198242052431897	27
PPARA	-0.322110591781344	0.747368914489369	0.952456755876521	11
PPARD	0.223797873962839	0.822914584346139	0.97625865389392	55
PPARG	-0.00323130556867209	0.99742179566217	0.999927879915109	2
PPARGC1A	1.57438213650784	0.115399131098153	0.354314151750905	21
PPARGC1B	-3.51100639479767	0.000446413659462778	0.0193395427209346	116
PPP1R13L	-1.18450166184823	0.236214538834062	0.566012880642955	21
PPRC1	-1.21646156709109	0.223809143030038	0.543420506897602	8
PRDM1	-2.21526268180034	0.0267420397207584	0.125170199905088	99
PRDM10	-0.0903678153751516	0.927994931631932	0.999927879915109	6
PRDM14	-0.244223606236731	0.807057645377373	0.969911984135431	5
PRDM15	-2.36493613097357	0.0180331805685718	0.0938099134240728	62
PRDM16	3.14379508982864	0.00166772174517845	0.0221956914311769	102
PRDM2	0.445651292143671	0.655849153657246	0.904914748391496	32
PRDM5	1.46724012054297	0.142310746398317	0.409985622335466	8
PRDM8	2.2353230399905	0.0253961485306136	0.120556657800171	25
PRMT5	-0.980433846802444	0.326872009165188	0.672282374542719	16
PROP1	-1.05023975508169	0.293607895803754	0.640831146493411	9
PROX1	0.761638732405593	0.44627565124695	0.775447482761567	23
PROX2	-0.151232773980469	0.879792097715747	0.999927879915109	21
PRRX1	-0.743567044801084	0.45713844666169	0.783220137283851	145
PRRX2	-1.5169570297824	0.129277533369308	0.385719594361917	48
PSIP1	-2.18341868198812	0.0290049914013985	0.132669755658333	30
PSPC1	-0.160921752705852	0.872155029403917	0.999927879915109	30
PTF1A	0.83223521434955	0.405276190743274	0.757276935027905	2
PTMA	-0.822742869629982	0.410654231096492	0.759994189900236	8
PTMS	-1.99784940394658	0.0457329893758715	0.185307747132137	87
PTOV1	-0.426100470717702	0.670034637214526	0.913394128667188	65
PURA	0.89445431236929	0.371078864159262	0.722775636101443	18
PURB	-1.23395574830447	0.217219394201852	0.532792047444129	29
PURG	0.0308673177834076	0.975375354127392	0.999927879915109	5
RAI1	-0.402973455978001	0.686967751802494	0.920234319959578	26
RARA	3.00092907095344	0.00269157252688184	0.0262939152328268	86
RARB	-3.73713400746028	0.000186129734951776	0.0193395427209346	83
RARG	-3.27602107851464	0.00105280703037756	0.0203203906556375	73
RAX	-0.506940689459771	0.612196434633114	0.893719325400208	8
RAX2	-0.0570508689878387	0.95450467350251	0.999927879915109	7
RBAK	-0.762302295802926	0.445879604003196	0.775447482761567	31
RBBP4	1.34800262923144	0.177657536958814	0.473753431890169	52
RBBP7	-2.02001632534275	0.0433816941818833	0.178871543977868	53
RCOR1	-1.91881687491527	0.0550075134643096	0.211657822522809	29
RCOR2	-2.32755983441009	0.0199354883217759	0.100326968797308	45
RCOR3	0.151813138129841	0.879334319518734	0.999927879915109	40
REL	0.474477513055076	0.635159429760293	0.898787015199749	30
RELA	-0.936986281117222	0.348765614804022	0.700179343905049	37
RELB	-0.936446031105236	0.349043587275376	0.700179343905049	28
REPIN1	1.34409934753582	0.178916263075192	0.474901737800807	60
REST	0.0600314725053691	0.952130568449244	0.999927879915109	85
RFPL1	-3.59109130995914	0.000329296234340446	0.0193395427209346	38
RFPL2	0.407109877899723	0.683927288762989	0.91977763756208	4
RFPL3	-0.497988462154648	0.618492174470809	0.893719325400208	9
RFPL4A	-0.182895303753787	0.854880167807813	0.994553520833191	10
RFPL4AL1	-0.0610096373183824	0.951351533884808	0.999927879915109	2
RFX1	0.90683983168794	0.364491502853403	0.715941082695399	52
RFX2	-2.11752068374258	0.0342156817675636	0.148712313829584	27
RFX3	-0.748959925143559	0.45388135996516	0.780781164987677	13
RFX4	-1.6461944258261	0.0997237365318955	0.320299056800722	9
RFX5	2.59172615801154	0.00954957514219301	0.0572259968924417	50
RFX6	-0.0388490114267384	0.969010768836741	0.999927879915109	4
RFX7	-2.80658074170072	0.00500703625565335	0.035222139631492	45
RFX8	-1.19626996667586	0.231591224915256	0.559609121094866	26
RFXANK	-1.03259200501739	0.30179487121435	0.649894513042687	71
RFXAP	0.306656068354211	0.759105171959148	0.954466615713194	3
RHOXF1	0.668847976087368	0.503592459131732	0.818796484159124	4
RHOXF2	0.1673489270966	0.867095508641967	0.997652743542806	4
RHOXF2B	0.10839190431724	0.913684822719783	0.999927879915109	10
RING1	-0.107199916285076	0.914630381842847	0.999927879915109	65
RIPPLY1	0.95496329737325	0.339596257949375	0.68949371684767	8
RIPPLY2	-2.93985681704315	0.00328363947993563	0.0288397127994866	17
RIPPLY3	-1.9745829182271	0.0483154991219938	0.191356059638981	8
RLF	-1.87138674760816	0.061291494439252	0.22707254766424	43
RNF10	0.256979984301927	0.797194224533644	0.967654585810038	35
RNF111	0.0038967169818976	0.996890877550689	0.999927879915109	28
RNF4	0.937978715744739	0.348255348339432	0.69999673620178	13
RNF6	-1.76295406222145	0.0779082378017619	0.269723692251617	60
RORA	-3.1386549790957	0.00169725157556686	0.0221956914311769	24
RORB	1.95743760058725	0.0502960413960257	0.198028335535725	36
RORC	3.56179301144633	0.000368330730355606	0.0193395427209346	146
RPS6KA1	2.14507774682872	0.0319466313381997	0.142236886312872	121
RPS6KA4	-0.761941713249968	0.446094792548005	0.775447482761567	49
RPS6KA5	-2.22298346315009	0.0262169150836229	0.123660069101875	19
RREB1	-0.194877103171854	0.84548915954868	0.988861858364195	22
RRP8	-0.0869809109251894	0.930686685466917	0.999927879915109	4
RSF1	-0.414305364242206	0.678650485817825	0.91952103611484	42
RUNX1	2.53530014330623	0.0112351017134364	0.0650146519901451	55
RUNX1T1	0.780681282624727	0.43498997192567	0.767831636487575	94
RUNX2	-0.558554629625096	0.576465711408243	0.874938131903063	39
RUNX3	-2.84689644198781	0.0044147721257481	0.0330778448824708	57
RUVBL1	-2.85600712755377	0.00429005503349218	0.0324407660620246	91
RUVBL2	-1.34451336762331	0.178782436686283	0.474901737800807	106
RXRA	-0.820557455004103	0.411898389921193	0.761594813040291	30
RXRB	1.00417079281192	0.31529629753849	0.660182445732314	21
RXRG	1.58801488920282	0.11228297232855	0.347938593265014	27
RYBP	1.12943071571358	0.258716181587914	0.597493442674585	28
SAFB	-2.0957218982411	0.036106868131035	0.153677591888005	56
SAFB2	-0.106637455236237	0.915076603008763	0.999927879915109	73
SALL1	-2.67695412085895	0.00742948076040517	0.0485941282309237	11
SALL2	2.41805949468282	0.0156035253658089	0.0837750773650917	24
SALL3	-0.0539720125248232	0.956957462499861	0.999927879915109	5
SALL4	-1.63052876748546	0.102989790302621	0.325162734162994	9
SAMD1	-1.24418854655995	0.213430178092669	0.526496065860048	60
SAMD11	1.44670437794926	0.147979737790793	0.417923085068795	52
SAMD13	1.84494112694692	0.0650461031821124	0.238279207012316	23
SAMD7	-0.61135785071713	0.540962700072114	0.85181509200465	8
SAP130	-0.321251151098223	0.74802007172175	0.952456755876521	9
SAP18	0.183269067098441	0.854586904189051	0.994553520833191	85
