dataset	source_drug_id	drug_name	canonical_drug	pubchem_cid	inchikey	target	pathway_or_moa
PRISM	Gossypol	Gossypol	CID:3503	3503	QBKSWRVVCFFDOT-UHFFFAOYSA-N	BCL2	BCL inhibitor, MCL1 inhibitor
PRISM	GS-39783	GS-39783	CID:6604928	6604928	GSGVDKOCBKBMGG-UHFFFAOYSA-N	GABBR1	GABA receptor modulator
PRISM	Entospletinib	Entospletinib	CID:59473233	59473233	XSMSNFMDVXXHGJ-UHFFFAOYSA-N	SYK	syk inhibitor
PRISM	GSK-3 inhibitor IX	GSK-3 inhibitor IX	CID:448949	448949	SAQUSDSPQYQNBG-UHFFFAOYSA-N	GSK3A, GSK3B	glycogen synthase kinase inhibitor, lipoxygenase inhibitor
PRISM	GSK-J4	GSK-J4	CID:71729975	71729975		KDM6A, KDM6B	histone lysine demethylase inhibitor
PRISM	GSK1070916	GSK1070916	CID:46885626	46885626	QTBWCSQGBMPECM-UHFFFAOYSA-N	AURKA, AURKB, AURKC, CYP2D6, CYP3A4	Aurora kinase inhibitor
PRISM	GSK1292263	GSK1292263	CID:24996872	24996872	AYJRTVVIBJSSKN-UHFFFAOYSA-N	GRPR	glucose dependent insulinotropic receptor agonist
PRISM	GSK-1838705A	GSK-1838705A	CID:25182616	25182616		ALK, IGF1R, INSR, RPS6KA1	insulin growth factor receptor inhibitor
PRISM	GSK-1904529A	GSK-1904529A	CID:25124816	25124816	MOSKATHMXWSZTQ-UHFFFAOYSA-N	IGF1R, INSR	IGF-1 inhibitor, insulin growth factor receptor inhibitor, insulin receptor ligand
PRISM	Afuresertib	Afuresertib	CID:46843057	46843057	AFJRDFWMXUECEW-LBPRGKRZSA-N	AKT1, AKT2, AKT3	AKT inhibitor
PRISM	Omipalisib	Omipalisib	CID:25167777	25167777	CGBJSGAELGCMKE-UHFFFAOYSA-N	MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG	mTOR inhibitor, PI3K inhibitor
PRISM	GSK256066	GSK256066	CID:9827968	9827968	JFHROPTYMMSOLG-UHFFFAOYSA-N	PDE4A	phosphodiesterase inhibitor
PRISM	GSK2656157	GSK2656157	CID:53469059	53469059	PRWSIEBRGXYXAJ-UHFFFAOYSA-N		PERK inhibitor
PRISM	GSK2830371	GSK2830371	CID:70983932	70983932	IVDUVEGCMXCMSO-FQEVSTJZSA-N	PPM1D	protein phosphatase inhibitor
PRISM	GSK429286A	GSK429286A	CID:11373846	11373846		ROCK1	rho associated kinase inhibitor
PRISM	Gsk-461364	Gsk-461364	CID:15983966	15983966	ZHJGWYRLJUCMRT-QGZVFWFLSA-N	PLK1	PLK inhibitor
PRISM	GSK-650394	GSK-650394	CID:25022668	25022668	WVSBGSNVCDAMCF-UHFFFAOYSA-N	SGK1, SGK2	serum/glucocorticoid regulated kinase inhibitor
PRISM	GSK923295	GSK923295	CID:46898058	46898058	WHMXDBPHBVLYRC-OFVILXPXSA-N	CENPE	centromere associated protein inhibitor
PRISM	3-Phenyl-1H-benzofuro[3,2-c]pyrazole	3-Phenyl-1H-benzofuro[3,2-c]pyrazole	CID:3385203	3385203	DZQLVVLATXPWBK-UHFFFAOYSA-N	CSF1R, FLT3, KIT, PDGFRB	FLT3 inhibitor, tyrosine kinase inhibitor
PRISM	Guanidine	Guanidine	CID:3520	3520	ZRALSGWEFCBTJO-UHFFFAOYSA-N	ALDH2, DLG4, GAMT, RNASE1	HSP inhibitor
PRISM	GW-3965	GW-3965	CID:447905	447905	NAXSRXHZFIBFMI-UHFFFAOYSA-N	NR1H2, NR1H3	LXR agonist
PRISM	GW-405833	GW-405833	CID:9911463	9911463	FSFZRNZSZYDVLI-UHFFFAOYSA-N	CNR2	cannabinoid receptor agonist
PRISM	GW 441756	GW 441756	CID:9943465	9943465		NTRK1	growth factor receptor inhibitor
PRISM	Endurobol	Endurobol	CID:9803963	9803963	YDBLKRPLXZNVNB-UHFFFAOYSA-N	PPARA, PPARD	PPAR receptor agonist
PRISM	GW-583340	GW-583340	CID:5329480	5329480	MNNXRVSQOABRRP-UHFFFAOYSA-N	EGFR, ERBB2	EGFR inhibitor
PRISM	GW-788388	GW-788388	CID:10202642	10202642	SAGZIBJAQGBRQA-UHFFFAOYSA-N	LCK, MAPK14, TGFBR1	ALK tyrosine kinase receptor inhibitor
PRISM	GW-842166	GW-842166	CID:10253143	10253143	TWQYWUXBZHPIIV-UHFFFAOYSA-N	CNR2	cannabinoid receptor agonist
PRISM	GW843682X	GW843682X	CID:9826308	9826308	JSKUWFIZUALZLX-UHFFFAOYSA-N	PLK1, PLK3	PLK inhibitor
PRISM	GZD824	GZD824	CID:51038269	51038269	TZKBVRDEOITLRB-UHFFFAOYSA-N	ABL1, BCR	Bcr-Abl kinase inhibitor
PRISM	HA14-1	HA14-1	CID:3549	3549	SXJDCULZDFWMJC-UHFFFAOYSA-N	BCL2	BCL inhibitor
PRISM	Halcinonide	Halcinonide	CID:443943	443943	MUQNGPZZQDCDFT-JNQJZLCISA-N	NR3C1	glucocorticoid receptor agonist
PRISM	Halobetasol propionate	Halobetasol propionate	CID:6918178	6918178	BDSYKGHYMJNPAB-LICBFIPMSA-N	NR3C1, PLA2G1B	glucocorticoid receptor agonist
PRISM	Halofantrine	Halofantrine	CID:37393	37393	FOHHNHSLJDZUGQ-UHFFFAOYSA-N	KCNH2, KCNN4	antimalarial agent
PRISM	halofuginone	halofuginone	CID:400772	400772	LVASCWIMLIKXLA-LSDHHAIUSA-N	COL1A1, MMP2	collagenase inhibitor
PRISM	Harringtonine	Harringtonine	CID:276389	276389	HAVJATCHLFRDHY-KSZYUSJVSA-N		protein synthesis inhibitor
PRISM	Hesperadin	Hesperadin	CID:135421442	135421442	HYHIYZMIFPJROG-UHFFFAOYSA-N	AURKB	Aurora kinase inhibitor
PRISM	Hexachlorophene	Hexachlorophene	CID:3598	3598	ACGUYXCXAPNIKK-UHFFFAOYSA-N	GLUD1, SDHD	potassium channel activator
PRISM	Hexaminolevulinate	Hexaminolevulinate	CID:6433083	6433083	RYQOILLJDKPETL-UHFFFAOYSA-N		
PRISM	Hexylresorcinol	Hexylresorcinol	CID:3610	3610	WFJIVOKAWHGMBH-UHFFFAOYSA-N	TYR	local anesthetic
PRISM	Hmn-214	Hmn-214	CID:9888590	9888590	OCKHRKSTDPOHEN-BQYQJAHWSA-N	PLK1	PLK inhibitor
PRISM	Omacetaxine mepesuccinate	Omacetaxine mepesuccinate	NAME:O			RPL3	protein synthesis inhibitor
PRISM	Homoquinolinic acid	Homoquinolinic acid	CID:3080554	3080554	HQPMJFFEXJELOQ-UHFFFAOYSA-N	GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D	glutamate receptor agonist
PRISM	Homosalate	Homosalate	CID:8362	8362	WSSJONWNBBTCMG-UHFFFAOYSA-N		HSP inducer
PRISM	Hydrocortisone	Hydrocortisone	CID:5754	5754	JYGXADMDTFJGBT-VWUMJDOOSA-N		glucocorticoid receptor agonist
PRISM	hydroxytacrine-maleate-(r,s)	hydroxytacrine-maleate-(r,s)	CID:667530	667530	HLVVITIHAZBPKB-NSHDSACASA-N	ACHE	cholinesterase inhibitor
PRISM	Hydroxyurea	Hydroxyurea	CID:3657	3657	VSNHCAURESNICA-UHFFFAOYSA-N	RRM1, RRM2, RRM2B	ribonucleotide reductase inhibitor
PRISM	Hyodeoxycholic acid	Hyodeoxycholic acid	CID:5283820	5283820	DGABKXLVXPYZII-SIBKNCMHSA-N		atherosclerosis formation inhibitor
PRISM	Hyoscyamine	Hyoscyamine	CID:3661	3661	RKUNBYITZUJHSG-UHFFFAOYSA-N	CHRM1, CHRM2, CHRM3, CHRM4	acetylcholine receptor antagonist
PRISM	Hypericin	Hypericin	CID:3663	3663	YDOIFHVUBCIUHF-UHFFFAOYSA-N		tyrosine kinase inhibitor
PRISM	Hypoestoxide	Hypoestoxide	CID:11199742	11199742	HNPAHGHFONBTLV-KSJQNFQUSA-N	IKBKB, IL1B, TNF	IKK inhibitor
PRISM	Molibresib	Molibresib	CID:46943432	46943432		BRD2, BRD3, BRD4	bromodomain inhibitor
PRISM	I-BET-151	I-BET-151	CID:52912189	52912189	VUVUVNZRUGEAHB-CYBMUJFWSA-N	BRD2, BRD3, BRD4	bromodomain inhibitor
PRISM	Ibrutinib	Ibrutinib	CID:24821094	24821094		BLK, BMX, BTK	Bruton's tyrosine kinase (BTK) inhibitor
PRISM	Ibutilide	Ibutilide	CID:60753	60753	ALOBUEHUHMBRLE-UHFFFAOYSA-N	CACNA1C, CACNA2D1, CACNB1, CACNG1, KCNH2, KCNH6, KCNH7, KCNJ11, KCNK1, KCNK6	potassium channel blocker
PRISM	ICG-001	ICG-001	CID:11238147	11238147	HQWTUOLCGKIECB-XZWHSSHBSA-N	CTNNB1	beta-catenin inhibitor
PRISM	ICI-162846	ICI-162846	CID:134778	134778	ALCSGJCIESECFD-UHFFFAOYSA-N	HRH2	histamine receptor antagonist
PRISM	Icotinib	Icotinib	CID:22024915	22024915	QQLKULDARVNMAL-UHFFFAOYSA-N	EGFR	EGFR inhibitor
PRISM	Idarubicin	Idarubicin	CID:42890	42890	XDXDZDZNSLXDNA-TZNDIEGXSA-N	TOP2A	topoisomerase inhibitor
PRISM	Idasanutlin	Idasanutlin	CID:53358942	53358942	TVTXCJFHQKSQQM-LJQIRTBHSA-N	MDM2, TP53	MDM inhibitor
PRISM	Idazoxan	Idazoxan	CID:54459	54459	HPMRFMKYPGXPEP-UHFFFAOYSA-N	ADRA2A	adrenergic receptor antagonist
PRISM	Idelalisib	Idelalisib	CID:11625818	11625818		PIK3CA, PIK3CB, PIK3CD, PIK3CG	PI3K inhibitor
PRISM	Idoxuridine	Idoxuridine	CID:5905	5905	XQFRJNBWHJMXHO-RRKCRQDMSA-N		DNA directed DNA polymerase inhibitor
PRISM	IDRA-21	IDRA-21	CID:3688	3688	VZRNTCHTJRLTMU-UHFFFAOYSA-N	GRIA1, GRIA2, GRIA3, GRIA4	glutamate receptor positive allosteric modulator
PRISM	Idronoxil	Idronoxil	CID:219100	219100	ZZUBHVMHNVYXRR-UHFFFAOYSA-N	ENOX2, SPHK1	XIAP inhibitor
PRISM	N-(1-Adamantylmethyl)-1,5-pentanediamine	N-(1-Adamantylmethyl)-1,5-pentanediamine	CID:9887868	9887868	UWWMQHVWAYFCDT-UHFFFAOYSA-N	GRIA1	glutamate receptor antagonist
PRISM	Ifosfamide	Ifosfamide	CID:3690	3690	HOMGKSMUEGBAAB-UHFFFAOYSA-N	CYP2A6, CYP2B6, CYP2C18, CYP2C19, CYP2C8, CYP2C9, CYP3A4, CYP3A5, CYP3A7, PTGS1	DNA alkylating agent
PRISM	IKK.16	IKK.16	NAME:IKK16			IKBKB	IKK inhibitor
PRISM	IMD 0354	IMD 0354	CID:5081913	5081913	CHILCFMQWMQVAL-UHFFFAOYSA-N	IKBKB	IKK inhibitor, NFkB pathway inhibitor
PRISM	Ilomastat	Ilomastat	CID:132519	132519	NITYDPDXAAFEIT-DYVFJYSZSA-N	ACAN, ADAM28, MMP1, MMP12, MMP13, MMP14, MMP2, MMP3, MMP8, MMP9	matrix metalloprotease inhibitor
PRISM	Imatinib	Imatinib	CID:5291	5291	KTUFNOKKBVMGRW-UHFFFAOYSA-N	ABL1, CSF1R, DDR1, KIT, NTRK1, PDGFRA, PDGFRB, RET	Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor
PRISM	Imidapril	Imidapril	CID:5464343	5464343	KLZWOWYOHUKJIG-BPUTZDHNSA-N	ACE	angiotensin converting enzyme inhibitor
PRISM	Imiloxan	Imiloxan	CID:133621	133621	UXABARREKCJULM-UHFFFAOYSA-N	ADRA2A, ADRA2B	adrenergic receptor antagonist
PRISM	Imiquimod	Imiquimod	CID:57469	57469	DOUYETYNHWVLEO-UHFFFAOYSA-N	TLR7, TLR8	interferon inducer, toll-like receptor agonist
PRISM	Capmatinib	Capmatinib	CID:25145656	25145656	LIOLIMKSCNQPLV-UHFFFAOYSA-N	MET	c-Met inhibitor
PRISM	Indibulin	Indibulin	CID:2929	2929	SOLIIYNRSAWTSQ-UHFFFAOYSA-N		tubulin polymerization inhibitor
PRISM	Indiplon	Indiplon	CID:6450813	6450813	CBIAWPMZSFFRGN-UHFFFAOYSA-N	GABRA1	benzodiazepine receptor agonist
PRISM	Indirubin	Indirubin	CID:10177	10177	JNLNPCNGMHKCKO-UHFFFAOYSA-N	CDK1, CDK5, GSK3A	CDK inhibitor, glycogen synthase kinase inhibitor
PRISM	Indisulam	Indisulam	CID:216468	216468	SETFNECMODOHTO-UHFFFAOYSA-N	CA1, CA12, CA14, CA2, CA6, CA7, CA9	CDK inhibitor
PRISM	Indoprofen	Indoprofen	CID:3718	3718	RJMIEHBSYVWVIN-UHFFFAOYSA-N	CXCR1, CXCR2, PTGS1, PTGS2	cyclooxygenase inhibitor, prostanoid receptor antagonist
PRISM	Ingenol mebutate	Ingenol mebutate	CID:6918670	6918670	VDJHFHXMUKFKET-WDUFCVPESA-N	PRKCA, PRKCB, PRKCD, PRKCE, PRKCG	PKC activator
PRISM	INH1	INH1	CID:959043	959043	JPMOKRWIYQGMJL-UHFFFAOYSA-N	NDC80	Hec1 inhibitor
PRISM	Inosine	Inosine	CID:135398641	135398641	UGQMRVRMYYASKQ-KQYNXXCUSA-N	PARP1, PNP	neurotrophic agent
PRISM	Iobenguane	Iobenguane	CID:60860	60860	PDWUPXJEEYOOTR-UHFFFAOYSA-N		antineoplastic agent
PRISM	Iodipamide	Iodipamide	CID:3739	3739	FFINMCNLQNTKLU-UHFFFAOYSA-N	ALB	radiopaque medium
PRISM	4-Iododexetimide	4-Iododexetimide	CID:11755220	11755220	WJLRTFJPHDSXAF-HSZRJFAPSA-N		acetylcholine receptor antagonist
PRISM	IOWH032	IOWH032	CID:135565181	135565181	DSFNLJXHXBIKDS-UHFFFAOYSA-N	CFTR	CFTR channel antagonist
PRISM	Iproniazid	Iproniazid	CID:3748	3748	NYMGNSNKLVNMIA-UHFFFAOYSA-N	MAOA, MAOB	monoamine oxidase inhibitor
PRISM	Ipsapirone	Ipsapirone	CID:56971	56971	TZJUVVIWVWFLCD-UHFFFAOYSA-N	HTR1A	serotonin receptor agonist
PRISM	Irinotecan	Irinotecan	CID:60838	60838	UWKQSNNFCGGAFS-XIFFEERXSA-N	TOP1, TOP1MT	topoisomerase inhibitor
PRISM	Isoetharine	Isoetharine	CID:3762	3762	HUYWAWARQUIQLE-UHFFFAOYSA-N	ADRB1, ADRB2	adrenergic receptor agonist
PRISM	Isofloxythepin	Isofloxythepin	CID:115193	115193	XDBMBHVYXPBOPL-UHFFFAOYSA-N		dopamine receptor antagonist
PRISM	Isoflupredone	Isoflupredone	CID:127516	127516	WAIJIHDWAKJCBX-BULBTXNYSA-N	NR3C1	
PRISM	Isometheptene-mucate	Isometheptene-mucate	CID:6604597	6604597	XVQUOJBERHHONY-VIFPVBQESA-N	ADRA1A, SLC18A2	
PRISM	Isopropyl myristate	Isopropyl myristate	CID:8042	8042	AXISYYRBXTVTFY-UHFFFAOYSA-N		
PRISM	Isoxsuprine	Isoxsuprine	CID:3783	3783	BMUKKTUHUDJSNZ-UHFFFAOYSA-N	ADRB2	adrenergic receptor agonist
PRISM	Ispinesib	Ispinesib	CID:6851740	6851740	QJZRFPJCWMNVAV-HHHXNRCGSA-N	KIF11	kinesin inhibitor
PRISM	Istradefylline	Istradefylline	CID:5311037	5311037		ADORA1, ADORA2A, ADORA2B, ADORA3	adenosine receptor antagonist
PRISM	Itraconazole	Itraconazole	CID:14179013	14179013	VHVPQPYKVGDNFY-TUJWMRSMSA-N	CYP51A1	cytochrome P450 inhibitor
PRISM	Ivermectin	Ivermectin	CID:71749648	71749648	AZSNMRSAGSSBNP-NDJJZKGWSA-N	CHRNA7, GABRB3, GLRA3, P2RX7	benzodiazepine receptor agonist
PRISM	Ixabepilone	Ixabepilone	CID:6445540	6445540	FABUFPQFXZVHFB-PVYNADRNSA-N	TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8	microtubule stabilizing agent
PRISM	Ixazomib	Ixazomib	CID:25183872	25183872	MXAYKZJJDUDWDS-LBPRGKRZSA-N		proteasome inhibitor
PRISM	Ixazomib-citrate	Ixazomib-citrate	CID:69040311	69040311	YTXSYWAKVMZICI-VBKZILBWSA-N		proteasome inhibitor
PRISM	JIB04	JIB04	CID:5825881	5825881	YHHFKWKMXWRVTJ-XLNRJJMWSA-N	KDM4E	histone lysine demethylase inhibitor
PRISM	JK-184	JK-184	CID:102041119	102041119	NFNSIXSJBWNFOO-KZMWYPEZSA-N		hedgehog pathway inhibitor
PRISM	JNJ-16259685	JNJ-16259685	CID:11313361	11313361	QOTAQTRFJWLFCR-UHFFFAOYSA-N	GRM1	glutamate receptor antagonist
PRISM	Quisinostat	Quisinostat	CID:11538455	11538455	PAWIYAYFNXQGAP-UHFFFAOYSA-N	HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9, MDM2	HDAC inhibitor
PRISM	JNJ-7706621	JNJ-7706621	CID:5330790	5330790		AURKA, AURKB, CDK1, CDK2	CDK inhibitor
PRISM	Josamycin	Josamycin	CID:5282165	5282165	XJSFLOJWULLJQS-NGVXBBESSA-N		bacterial 50S ribosomal subunit inhibitor
PRISM	JQ1-(+)	JQ1-(+)	CID:46907787	46907787	DNVXATUJJDPFDM-KRWDZBQOSA-N	BRD4, BRDT	bromodomain inhibitor
PRISM	Jtc-801	Jtc-801	CID:5311339	5311339	NQLIYKXNAXKMBL-UHFFFAOYSA-N	OPRL1	opioid receptor antagonist
PRISM	JTE-607	JTE-607	CID:9938544	9938544	JUJAUEQJEWIWCQ-FJSYBICCSA-N	IL10, IL1B, IL6, TNF	cytokine production inhibitor
PRISM	JZL-184	JZL-184	CID:25021165	25021165	SEGYOKHGGFKMCX-UHFFFAOYSA-N	MGLL	monoacylglucerol lipase inhibitor
PRISM	K-858	K-858	CID:2930014	2930014	JEFVYQYZCAVNTP-UHFFFAOYSA-N	KIF11	kinesin-like spindle protein inhibitor
PRISM	K-Ras(G12C)-inhibitor-6	K-Ras(G12C)-inhibitor-6	CID:71815954	71815954	ZPXCEHMKUTXHRZ-UHFFFAOYSA-N		K-ras inhibitor
PRISM	Strophanthidin	Strophanthidin	CID:6185	6185	ODJLBQGVINUMMR-HZXDTFASSA-N	ATP1A1	ATPase inhibitor
PRISM	5-(Tetradecyloxy)-2-furoic acid	5-(Tetradecyloxy)-2-furoic acid	CID:115175	115175	CZRCFAOMWRAFIC-UHFFFAOYSA-N	ACACA, ACACB	ACAT inhibitor
PRISM	KD025	KD025	CID:11950170	11950170	GKHIVNAUVKXIIY-UHFFFAOYSA-N	ROCK2	rho associated kinase inhibitor
PRISM	Kenpaullone	Kenpaullone	CID:3820	3820	QQUXFYAWXPMDOE-UHFFFAOYSA-N	CCNB1, CDK1, CDK5, GSK3B	CDK inhibitor, glycogen synthase kinase inhibitor
PRISM	Xolegel	Xolegel	CID:47576	47576	XMAYWYJOQHXEEK-OZXSUGGESA-N	AR, CYP19A1, CYP21A2, KCNA10	sterol demethylase inhibitor
PRISM	Ketoprofen	Ketoprofen	CID:3825	3825	DKYWVDODHFEZIM-UHFFFAOYSA-N	CXCR1, PTGS1, PTGS2, SLC5A8	cyclooxygenase inhibitor
PRISM	KF-38789	KF-38789	CID:135400439	135400439	NHFIAAAMCYVRIW-UHFFFAOYSA-N	SELP	P selectin inhibitor
PRISM	KI-16425	KI-16425	CID:10367662	10367662	LLIFMNUXGDHTRO-UHFFFAOYSA-N	LPAR1, LPAR3	lysophosphatidic acid receptor antagonist
PRISM	Ki8751	Ki8751	CID:11317348	11317348		KDR	KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor
PRISM	Kifunensine	Kifunensine	CID:130611	130611	OIURYJWYVIAOCW-PQMKYFCFSA-N	MAN1B1, MAN2A1	mannosidase inhibitor
PRISM	2'-Deoxy-5,6-dihydro-5-azacytidine	2'-Deoxy-5,6-dihydro-5-azacytidine	CID:9859433	9859433	LAOLDMMWVYDDID-KVQBGUIXSA-N		
PRISM	KPT185	KPT185	CID:53495165	53495165		XPO1	exportin antagonist
PRISM	KPT-276	KPT-276	CID:71496742	71496742	JCHAWRDHMUSLMM-UPHRSURJSA-N	XPO1	exportin antagonist
PRISM	Ku-0063794	Ku-0063794	CID:16736978	16736978		MTOR	mTOR inhibitor
PRISM	KW-2449	KW-2449	CID:11427553	11427553		ABL1, AURKA, AURKB, FLT3	Abl kinase inhibitor, Aurora kinase inhibitor, FLT3 inhibitor
PRISM	KW-2478 free base	KW-2478 free base	CID:23116322	23116322	VFUXSYAXEKYYMB-UHFFFAOYSA-N		HSP inhibitor
PRISM	KX2-391	KX2-391	CID:23635314	23635314		SRC	src inhibitor, tubulin polymerization inhibitor
PRISM	KY02111	KY02111	CID:8582409	8582409	LXFKEVQQSKQXPR-UHFFFAOYSA-N	DKK1	Wnt pathway inhibitor
PRISM	Kynurenic acid	Kynurenic acid	CID:3845	3845	HCZHHEIFKROPDY-UHFFFAOYSA-N	GPR35, GRIN1, GRIN2A, GRIN2B	glutamate receptor antagonist
PRISM	L-798,106	L-798,106	CID:15551229	15551229	ODTKFNUPVBULRJ-NTCAYCPXSA-N	PTGER3	prostanoid receptor antagonist
PRISM	Lactitol	Lactitol	CID:157355	157355	VQHSOMBJVWLPSR-JVCRWLNRSA-N		osmosis stimulant
PRISM	Lafutidine	Lafutidine	CID:5282136	5282136	KMZQAVXSMUKBPD-DJWKRKHSSA-N	HRH2	histamine receptor antagonist
PRISM	Lanatoside C	Lanatoside C	CID:656630	656630	JAYAGJDXJIDEKI-PTGWOZRBSA-N		cardiac glycoside
PRISM	Lanoconazole	Lanoconazole	CID:3002820	3002820	ZRTQSJFIDWNVJW-WYMLVPIESA-N		sterol demethylase inhibitor
PRISM	Lapatinib	Lapatinib	CID:208908	208908	BCFGMOOMADDAQU-UHFFFAOYSA-N	EGFR, ERBB2	EGFR inhibitor
PRISM	Lappaconitine	Lappaconitine	CID:90479327	90479327	NWBWCXBPKTTZNQ-QOQRDJBUSA-N		sodium channel blocker
PRISM	Lasalocid	Lasalocid	CID:5360807	5360807	BBMULGJBVDDDNI-OWKLGTHSSA-N		bacterial permeability inducer
PRISM	Latanoprost	Latanoprost	CID:5311221	5311221	GGXICVAJURFBLW-CEYXHVGTSA-N	PTGFR	prostanoid receptor agonist
PRISM	Latrepirdine	Latrepirdine	CID:197033	197033	JNODQFNWMXFMEV-UHFFFAOYSA-N	HRH1, HTR6	glutamate receptor antagonist
PRISM	LB42708	LB42708	CID:10099206	10099206	GUUIRIMAQGOLHT-UHFFFAOYSA-N		farnesyltransferase inhibitor
PRISM	LCL161	LCL161	CID:24737642	24737642	UFPFGVNKHCLJJO-SSKFGXFMSA-N	BIRC2, XIAP	XIAP inhibitor
PRISM	LDN-212854	LDN-212854	CID:60182388	60182388	BBDGBGOVJPEFBT-UHFFFAOYSA-N	ABL1, ACVR1, RIPK2	bone morphogenic protein inhibitor
PRISM	LDN-57444	LDN-57444	CID:16760696	16760696	OPQRFPHLZZPCCH-PGMHBOJBSA-N		ubiquitin C-terminal hydrolase inhibitor
PRISM	LE-135	LE-135	CID:10410894	10410894	YZZAIQOVMHVWBS-UHFFFAOYSA-N	RARB	retinoid receptor agonist
PRISM	Lenalidomide	Lenalidomide	CID:216326	216326	GOTYRUGSSMKFNF-UHFFFAOYSA-N	CDH5, CRBN, PTGS2, TNF, TNFSF11	anticancer agent
PRISM	Lenvatinib	Lenvatinib	CID:9823820	9823820		FLT4, KDR	FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor
PRISM	Lerisetron	Lerisetron	CID:65997	65997	PWWDCRQZITYKDV-UHFFFAOYSA-N	HTR3A	serotonin receptor antagonist
PRISM	Lestaurtinib	Lestaurtinib	CID:126565	126565		FLT3, NTRK1	FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor
PRISM	Letrozole	Letrozole	CID:3902	3902	HPJKCIUCZWXJDR-UHFFFAOYSA-N	CYP19A1	aromatase inhibitor
PRISM	Leucovorin	Leucovorin	CID:135403648	135403648	VVIAGPKUTFNRDU-ABLWVSNPSA-N	TYMS	folate receptor ligand
PRISM	Levobunolol	Levobunolol	CID:39468	39468	IXHBTMCLRNMKHZ-LBPRGKRZSA-N	ADRB1, ADRB2, ADRB3	adrenergic receptor antagonist
PRISM	Levocarnitine	Levocarnitine	CID:10917	10917	PHIQHXFUZVPYII-ZCFIWIBFSA-N		
PRISM	Levocetirizine	Levocetirizine	CID:1549000	1549000	ZKLPARSLTMPFCP-OAQYLSRUSA-N	HRH1	histamine receptor antagonist
PRISM	Levonorgestrel	Levonorgestrel	CID:13109	13109	WWYNJERNGUHSAO-XUDSTZEESA-N	AR, ESR1, PGR, SRD5A1///PGR	estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist///progesterone receptor agonist
PRISM	Encorafenib	Encorafenib	CID:50922675	50922675	CMJCXYNUCSMDBY-ZDUSSCGKSA-N	BRAF	RAF inhibitor
PRISM	Licochalcone a	Licochalcone a	CID:5318998	5318998	KAZSKMJFUPEHHW-DHZHZOJOSA-N	PTPN1	topoisomerase inhibitor
PRISM	Lidamidine	Lidamidine	CID:47510	47510	RRHJHSBDJDZUGL-UHFFFAOYSA-N		adrenergic receptor agonist
PRISM	Lidocaine	Lidocaine	CID:3676	3676	NNJVILVZKWQKPM-UHFFFAOYSA-N	EGFR, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A	histamine receptor agonist
PRISM	Linalool	Linalool	CID:6549	6549	CDOSHBSSFJOMGT-UHFFFAOYSA-N		anticonvulsant
PRISM	Linifanib	Linifanib	CID:11485656	11485656		CSF1, CSF1R, FLT1, FLT3, FLT4, KDR, KIT, PDGFRB, RET, TEK	PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor
PRISM	Linsitinib	Linsitinib	CID:11640390	11640390	PKCDDUHJAFVJJB-UHFFFAOYSA-N	IGF1R, INSR, INSRR	IGF-1 inhibitor
PRISM	Litronesib	Litronesib	CID:25167017	25167017	YVAFBXLHPINSIK-QHCPKHFHSA-N	KIF11	kinesin-like spindle protein inhibitor
PRISM	Lomefloxacin	Lomefloxacin	CID:3948	3948	ZEKZLJVOYLTDKK-UHFFFAOYSA-N	TOP2A	bacterial DNA gyrase inhibitor
PRISM	Lomitapide	Lomitapide	CID:9853053	9853053	MBBCVAKAJPKAKM-UHFFFAOYSA-N	MTTP	microsomal trigylceride transfer protein inhibitor
PRISM	Lonafarnib	Lonafarnib	CID:148195	148195	DHMTURDWPRKSOA-RUZDIDTESA-N	FNTA, HRAS, KRAS, NRAS	farnesyltransferase inhibitor
PRISM	Lorazepam	Lorazepam	CID:3958	3958	DIWRORZWFLOCLC-UHFFFAOYSA-N	GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, TSPO	benzodiazepine receptor agonist
PRISM	Lorlatinib	Lorlatinib	CID:71731823	71731823	IIXWYSCJSQVBQM-LLVKDONJSA-N	ALK	ALK tyrosine kinase receptor inhibitor
