TF	NES	p_value	FDR	regulon_size
GLIS3	1.82360166383801	0.0682123148666913	0.233006425421393	58
GMEB1	-0.115428681103799	0.908105346660928	0.998179367200467	13
GMEB2	-1.17535622184237	0.239852230254919	0.533666965062347	38
GON4L	1.38368750352107	0.166454161609406	0.422230316506688	33
GPATCH3	0.452085863776486	0.651207127047816	0.896151758280811	88
GPBP1	2.83269884263515	0.00461568489380468	0.0332362399700846	73
GPBP1L1	2.04377481755327	0.0409757980326213	0.16240032291035	88
GPS2	0.161797774903976	0.871465105325357	0.991209871137463	21
GRHL1	-2.78730862997976	0.0053147834920413	0.0366920963419621	20
GRHL2	-1.44660157599116	0.148008544566595	0.395937637861904	23
GRHL3	-3.44656901148695	0.000567753535791205	0.0184093164893283	105
GSC	-1.85899491900302	0.0630278585883771	0.22059750505932	21
GSC2	-0.509043086065897	0.610722023664506	0.873889277451561	9
GSX1	-0.761851081268343	0.446148889223667	0.749425684323033	9
GTF2H2	1.77042666621597	0.0766560907826851	0.253157452876437	20
GZF1	-0.352355547447872	0.72457163492029	0.928063110413319	12
HAND1	0.00187275965266213	0.99850575486049	0.999804859561379	6
HAND2	-0.0633351604248775	0.94949961798435	0.999804859561379	8
HBP1	2.86502061700793	0.00416982092857552	0.0313449231618331	51
HCFC1	-0.910725509997131	0.362440019472441	0.674205554740865	83
HCFC2	-0.0368899319448462	0.970572767428806	0.999804859561379	34
HDAC1	-2.41678856481415	0.0156581095184064	0.0836626117619108	20
HDAC10	-0.573972515491386	0.56598640014814	0.848557222311652	159
HDAC2	-2.88319932704556	0.00393658256251313	0.0308929467503472	117
HDAC3	0.173638669578409	0.862149439698439	0.989548990740305	22
HDAC4	-0.519299168472846	0.603552133151564	0.873889277451561	39
HDAC5	-0.135724986324784	0.892038694266823	0.996819875503981	65
HDAC6	0.481885605969564	0.629887211894888	0.885544722670979	39
HDAC7	0.944545805833019	0.344890806005468	0.656880622777038	54
HDAC8	1.90397818995475	0.0569130247167231	0.205275164552777	32
HDAC9	2.03027537124701	0.0423285562254782	0.166089979408175	24
HDGF	-0.516105943688285	0.605780416919782	0.873889277451561	25
HDGFL1	-2.57436550679039	0.010042412141856	0.0602240144053872	7
HDGFL2	-1.16429987794214	0.244302506015545	0.539938101853938	82
HDGFL3	-3.45412434524928	0.000552082760442674	0.0184093164893283	94
HDX	2.92064092722155	0.00349312171649194	0.029362684219382	30
HEATR1	-1.28030997761529	0.200436140001089	0.478739280080385	31
HELT	1.56010015839557	0.11873621414843	0.342712170084325	5
HES1	-1.53815985124831	0.124009534916751	0.351254710376103	17
HES2	-3.26617094821875	0.00109012418980676	0.0184093164893283	58
HES4	-0.441752982873392	0.658667964993427	0.899288394566551	52
HES5	-0.345696309851769	0.729570957795088	0.93238425840352	10
HES6	0.879716152313518	0.379013096981023	0.685037227140603	49
HES7	-0.126613247721911	0.899246511165924	0.997055212840934	3
HESX1	0.0643387894804808	0.948700467881653	0.999804859561379	4
HEXIM1	-1.0384799315296	0.299046673606553	0.603803786206598	6
HEXIM2	0.318223246917519	0.750315600122162	0.945499705864169	23
HEY1	-3.56506785678392	0.000363762062945958	0.0184093164893283	115
HEY2	-2.29698457088068	0.0216196499206248	0.104229405869094	35
HEYL	0.769407619928496	0.441651366462327	0.745611424556987	37
HHEX	1.43755488571825	0.150560389222241	0.400630227745009	37
HIC1	0.119670113241559	0.904744476360887	0.997055212840934	50
HIC2	-2.38447355889297	0.0171035770557631	0.0887883367054987	44
HIF1A	-3.10266609490426	0.0019178589340953	0.020940101079334	98
HIF1AN	-0.308284124506696	0.757866144981745	0.945499705864169	7
HIF3A	1.73760213251971	0.0822809438252794	0.263220407874182	22
HINFP	0.823389790393198	0.410286367072837	0.722445060548374	13
HIPK2	0.0140777800726744	0.988767927633496	0.999804859561379	3
HIVEP1	-0.836055074013927	0.403123920770426	0.715438124406172	11
HIVEP2	-0.265773611314707	0.790413567625968	0.964727130838742	11
HIVEP3	0.881906805560651	0.37782720649482	0.683833205268552	12
HLF	2.53463403532529	0.0112564854672612	0.0651708337283221	34
HMGA1	-2.4060073452537	0.0161279404391903	0.0852658745850877	88
HMGA2	-3.20986722424513	0.00132796298269479	0.0184093164893283	56
HMGB1	-1.70236670224364	0.0886866479584866	0.277525663159812	28
HMGB1P1	-0.598372142069614	0.549591649629433	0.836239703419619	5
HMGB2	-2.16415323323732	0.0304525911429746	0.134197957862279	75
HMGB3	1.42746174003524	0.153446845730217	0.406159042255608	16
HMGB4	3.41508440530933	0.000637622497106323	0.0184093164893283	12
HMX1	-1.76991615372778	0.0767411094085367	0.253157452876437	6
HMX2	-2.2308427516246	0.0256915469627954	0.117572478014251	18
HMX3	-1.55724677872566	0.119411905952727	0.342712170084325	3
HNF1A	0.28173830735479	0.778144178790588	0.95769480659915	29
HNF4A	1.48305672551651	0.138059340164602	0.373802175728686	9
HNF4G	3.01794707289208	0.0025449334788246	0.0244630208562613	39
HNRNPK	-1.22518200083291	0.220506654564202	0.504504630676929	63
HNRNPU	-0.397208823270621	0.691213476254545	0.913318088055428	70
HOMEZ	-3.28686438782338	0.00101309608668035	0.0184093164893283	21
HOPX	3.57186020752407	0.000354454606975536	0.0184093164893283	126
HOXA1	-3.58319416986224	0.000339418109377371	0.0184093164893283	71
HOXA10	-3.1999343833768	0.00137458878031551	0.0186591139165801	42
HOXA11	-3.1069771626889	0.00189010999626891	0.0208189515869451	24
HOXA13	-3.59447850225075	0.000325041980977237	0.0184093164893283	66
HOXA2	-0.307860916616078	0.758188166325125	0.945499705864169	10
HOXA3	-2.89879781193504	0.0037459637017014	0.0299826337717853	32
HOXA4	-3.11456681586713	0.00184215229192599	0.0208189515869451	54
HOXA5	0.711230356874589	0.476941499916702	0.775222874864608	29
HOXA6	-0.799705774898247	0.423881286281594	0.734118538051485	46
HOXA7	-3.75261314515476	0.000175000804575398	0.0184093164893283	49
HOXA9	-3.46217761209209	0.000535823424351949	0.0184093164893283	35
HOXB1	-1.30737985184672	0.19108373666331	0.465497781578354	11
HOXB13	-1.89020158703804	0.0587310045261684	0.209774465444129	30
HOXB2	0.00384050041393805	0.996935731546673	0.999804859561379	54
HOXB3	0.242491578304954	0.8083992817034	0.973103476266504	21
HOXB4	-0.47768352221589	0.632875474055066	0.887049657008965	61
HOXB5	0.612181099930969	0.540417944800707	0.830045604820046	43
HOXB6	0.847264273046627	0.396847835628407	0.707424402641942	13
HOXB7	-1.098118118539	0.272152914610862	0.573399908516828	18
HOXB8	-0.626823504584822	0.530774934433831	0.821515287579019	9
HOXB9	-0.353373776913804	0.723808242314087	0.928063110413319	11
HOXC10	-1.44346198826066	0.148890372934484	0.397238724070888	21
HOXC11	-0.485951723466646	0.627001394761472	0.883535601753671	23
HOXC13	-3.44980462049067	0.000560992408179614	0.0184093164893283	61
HOXC4	-2.320051968991	0.0203380661820282	0.100137388350703	11
HOXC5	-2.67054150841112	0.00757290077924234	0.0487626848253136	16
HOXC6	-3.07551573341138	0.00210138841276809	0.0219879652148494	25
HOXC8	-3.36911851903929	0.00075408995974683	0.0184093164893283	59
HOXC9	-0.130589541258265	0.896100016737534	0.996824437223536	3
HOXD1	3.29306321447065	0.000991021902874388	0.0184093164893283	116
HOXD10	-3.48772212580832	0.000487154083154502	0.0184093164893283	66
HOXD11	-3.54283761743363	0.000395846364420044	0.0184093164893283	116
HOXD13	-3.40504250343267	0.000661537565285268	0.0184093164893283	80
HOXD3	-0.124283786084444	0.901090584592666	0.997055212840934	9
HOXD4	0.109753033705617	0.91260523961007	0.999804859561379	6
HOXD8	-0.813655093669095	0.415842566595178	0.725197670390375	13
HOXD9	-2.6454267058466	0.00815879599934578	0.0512219411333928	30
HR	-3.53056263609269	0.000414676818089624	0.0184093164893283	167
HSF1	-0.143645535905878	0.885780381058371	0.994729796302909	80
HSF2	-2.31409588860566	0.0206624628982208	0.100754582433315	52
HSF4	0.954921486672452	0.339617402949315	0.651041376455318	85
HSF5	0.416671059765589	0.676919025275943	0.906958400331015	26
HSFY2	-0.597867607644179	0.549928275124699	0.836239703419619	19
ICE2	-1.01154763090073	0.311754396175217	0.622316200087717	33
ID1	-1.1630764306602	0.244798493852053	0.54043975181184	12
ID2	0.984968111854394	0.324639734667689	0.633044269464264	38
ID3	-0.615225324863883	0.538405925346406	0.828221672297802	73
ID4	0.903051256007297	0.366498692301444	0.676738581177345	31
IGF2	-0.637766676464451	0.523625574729232	0.815937632236518	17
IKBKB	1.31565711333049	0.188289154746461	0.462436322598582	9
IKZF1	0.423174445177799	0.67216799017263	0.905176535509247	112
IKZF2	1.64281132609254	0.100421976093114	0.302924549506104	29
IKZF3	0.332009166679695	0.739882337245418	0.94045611939153	61
IKZF4	3.58877783847669	0.000332231801446596	0.0184093164893283	31
IKZF5	2.87043008949579	0.00409913829095711	0.0313449231618331	17
IL4	0.26234394553044	0.793056284454283	0.967001452816928	5
ILF2	-0.493163288936827	0.621897214942577	0.882333763967306	91
ING1	0.0281667595328589	0.977529148749677	0.999804859561379	5
ING2	1.08206931913377	0.279221727471202	0.58070025930605	40
ING3	0.75447977086409	0.450561187791921	0.752433438299227	16
ING4	0.529291269894788	0.596603410750626	0.87105832281832	10
ING5	0.213618085027212	0.83084489511255	0.979584900177126	11
INO80	-0.371990948338949	0.709899588721068	0.924394678206888	11
INSM1	-1.00353397392341	0.315603293360798	0.624440856269778	6
INSM2	0.121228813870431	0.903509802253093	0.997055212840934	6
IRF1	-0.0487785549809984	0.961095772472745	0.999804859561379	64
IRF2	1.43867866915542	0.150241585663071	0.400312129439137	25
IRF2BP1	-0.509096358447627	0.610684684204119	0.873889277451561	43
IRF2BP2	0.452578028782438	0.650852622709858	0.896151758280811	41
IRF2BPL	1.0564729801231	0.290752179037336	0.59482803226681	14
IRF3	-0.647960464452552	0.517010521555643	0.809566748094535	37
IRF4	-0.543476925266057	0.586801473999215	0.862889061201798	116
IRF5	0.21124414661129	0.832696763907105	0.980039947015407	101
IRF6	-3.7432007227059	0.000181690974328083	0.0184093164893283	144
IRF7	0.178311839392247	0.858478081323781	0.989548990740305	86
IRF8	1.0060870723122	0.314373686820458	0.624087684607017	135
IRF9	0.151509673904098	0.879573680258116	0.992174915013226	28
IRX1	-0.120994460716514	0.903695422668885	0.997055212840934	16
IRX2	2.43368249593626	0.0149460989593505	0.0811532778630682	34
IRX3	2.95787569240661	0.00309767014773405	0.0273779649557296	77
IRX4	-3.53664435448995	0.000405244969743063	0.0184093164893283	41
IRX5	2.13497350298663	0.0327631745503103	0.138570984571733	11
IRX6	-3.32293018024162	0.0008907720689228	0.0184093164893283	25
ISL1	0.409239006292425	0.682364271661203	0.910272126007541	7
ISL2	-2.38039094281436	0.0172942793298495	0.0893167279528731	55
ISX	-0.0186916334238388	0.985087102650942	0.999804859561379	3
JADE1	3.2654473896156	0.00109291305741041	0.0184093164893283	58
JADE2	0.868387926937105	0.385182001876297	0.692775865505355	29
JADE3	2.12581880561276	0.0335183495557628	0.140581136237009	18
JDP2	0.554368119270626	0.579326939823771	0.857627355744014	51
JMJD1C	2.97560381466846	0.00292412358954571	0.0263433376295845	95
JUN	1.20317698257856	0.228907840054408	0.516714438954276	21
JUNB	-0.275553566965041	0.782890977471675	0.960212438181072	84
JUND	1.38877693575836	0.16490059078619	0.419879958034798	6
JUP	-3.02581299415456	0.00247965613076789	0.0243710558099949	123
KANK2	2.159495049454	0.0308117809878825	0.134275201745458	170
KANSL3	-0.99363255020614	0.320401791238382	0.627375437229932	9
KAT2A	-0.726093246278526	0.467781609032806	0.767788605021983	79
KAT2B	2.09917194677199	0.0358017460037718	0.147388745331101	108
KAT5	-0.350814127030287	0.725727798138041	0.928063110413319	26
KAT6A	-0.663938280782622	0.506729814080775	0.800343630394276	30
KAT6B	-0.231919282054433	0.816600707876211	0.975146000650467	16
KAT7	0.596161302052722	0.551067474826743	0.836806165477647	28
KAT8	3.32597293454174	0.000881104838586053	0.0184093164893283	134
KCNIP3	1.84221726153879	0.0654433765082006	0.226954013970532	7
KCTD1	-3.39537536665069	0.000685345688230582	0.0184093164893283	116
KDM1A	-0.817045631340546	0.413902351396763	0.72494452111737	13
KDM1B	-1.20921609379116	0.226579836293996	0.513299039163913	13
KDM2A	-0.312130192097427	0.754941581972142	0.945499705864169	15
KDM2B	-2.57069525981815	0.010149459329978	0.0602240144053872	25
KDM3A	-3.32496941152458	0.000884282361428738	0.0184093164893283	59
KDM3B	1.79601836772257	0.0724915958753522	0.24245451600244	76
KDM7A	-0.601924320395362	0.547224514567157	0.836239703419619	7
KLF1	0.958515180595037	0.337803040319097	0.648181765043998	6
KLF10	-0.385065771285734	0.700188686895708	0.92019780462069	13
KLF11	0.71142150531074	0.476823076481499	0.775222874864608	14
KLF12	-1.49988838099489	0.133643318208587	0.366033938945924	30
KLF13	-0.157519479627594	0.874835457008206	0.991209871137463	8
KLF15	2.03862639471232	0.0414873288791324	0.163748612412921	32
KLF16	-1.16136120830146	0.245495037462255	0.540788958620252	62
KLF17	-0.0972660902040413	0.92251508437758	0.999804859561379	14
KLF2	1.88978313028371	0.0587869706545767	0.209774465444129	75
KLF3	-1.23914060323965	0.215293432539315	0.498300122086964	6
KLF4	-2.83356426555193	0.00460320511081908	0.0332362399700846	20
KLF5	-3.34770160064714	0.000814846970977354	0.0184093164893283	54
KLF6	1.50278855462096	0.132893578287418	0.365420724379359	44
KLF7	1.03748252217942	0.299511036992246	0.604134210158053	27
KLF8	-0.907436562567852	0.364175981924729	0.675643247407572	10
KLF9	1.00708995649734	0.313891547199531	0.623746902397486	58
KMT2A	0.441416971108506	0.658911158189131	0.899288394566551	26
KMT2B	-0.714387677799388	0.474987489362697	0.77518266947982	36
KMT2C	3.11146046023259	0.00186164402990918	0.0208189515869451	28
KMT2D	-0.0967689445896091	0.922909886785956	0.999804859561379	8
KMT2E	3.17912186392694	0.00147721971068642	0.0193969568546995	61
KMT5A	-3.415300208054	0.000637117496579475	0.0184093164893283	98
L3MBTL1	-0.366333289115862	0.714116392329552	0.926184526914183	30
L3MBTL2	-0.477726248786768	0.632845059275384	0.887049657008965	35
L3MBTL3	0.072760237003304	0.941996913324507	0.999804859561379	8
L3MBTL4	0.526548207356318	0.598507366712802	0.871305289656535	8
LBH	1.25730282309095	0.208644002125877	0.489108285030206	61
LBHD1	0.192844688801351	0.847080603722852	0.987732418082237	57
LBX1	-0.294485750549377	0.768386750354486	0.951719470691838	13
LBX2	0.211218380315875	0.832716868867745	0.980039947015407	6
LCOR	0.457387038018674	0.647392879348563	0.893891611416676	7
LCORL	1.20335791993171	0.228837844395499	0.516714438954276	14
LDB1	-0.745617205353604	0.455898686477158	0.755014707611668	94
LDB2	1.75769612332101	0.0787992278281852	0.256576416056441	83
LEF1	-2.08940087755031	0.0366716523061098	0.150047554955142	57
LEO1	-1.34832022010204	0.17755541140038	0.443667688437018	41
LEUTX	-0.143130308634678	0.886187268542323	0.994729796302909	4
LHX2	-3.200161040671	0.00137350820332704	0.0186591139165801	27
LHX3	-0.169473291639298	0.865424378661382	0.989548990740305	6
LHX4	-0.158448803689468	0.874103159674949	0.991209871137463	19
LHX5	-3.23728327726367	0.0012067355923149	0.0184093164893283	40
LHX6	-1.94334791145336	0.0519741362800122	0.193005618829103	10
LHX8	-0.0101513556496743	0.991900529164585	0.999804859561379	2
LHX9	0.40714261302067	0.683903247268029	0.910511347754453	6
LIMD1	2.66466320695363	0.00770654609790412	0.0493162452654006	29
LIME1	-0.552259416546259	0.58077063134798	0.858549079012577	17
LIN37	-0.0391744091212274	0.96875133653323	0.999804859561379	30
LIN54	-1.38467701174939	0.166151251375406	0.421994771192402	30
LIN9	-2.04488973349624	0.0408657303053025	0.16240032291035	114
LMO1	-1.39533629904912	0.162914450790384	0.418001445259107	14
LMO2	1.47802898273393	0.139400020856223	0.376924147914067	43
LMO3	3.62145746950125	0.000292947970438134	0.0184093164893283	265
LMO4	-3.18566287153758	0.00144422785183836	0.019375689142682	24
LMX1A	-0.84027470283754	0.400754381811194	0.712961898007777	6
LMX1B	-1.37036725049044	0.170572289791955	0.429423220792027	9
LPIN1	0.422105882613917	0.672947734343839	0.905176535509247	19
LPIN2	3.61649633066964	0.000298617548777749	0.0184093164893283	188
LPIN3	-0.71973615888672	0.4716874586259	0.772531017033706	71
LRP5	0.623875596760257	0.532709287820098	0.823240737869674	123
LRP5L	-0.0648100698788822	0.948325223704844	0.999804859561379	52
LRRFIP1	2.99200986558646	0.00277147306553867	0.0255407770122348	83
LYAR	-2.34867952889846	0.0188401143517566	0.0941537058026842	49
LYL1	0.556166628219985	0.578096950381147	0.857627355744014	95
MAEL	1.41100123982091	0.158244248446025	0.411804009233244	11
MAF	-1.8043919859581	0.071169878501585	0.23949796634788	61
MAF1	0.617331601100763	0.537016027111085	0.82798557058033	109
MAFA	-1.08534153332914	0.277770417061013	0.580083958290619	13
MAFB	-1.45690084295273	0.145143753333709	0.389831284020616	73
MAFF	-0.988934954745602	0.322694967031591	0.630636370395394	15
MAFG	-1.75065453436272	0.0800054354556174	0.258225389976587	119
MAFK	0.815168774427863	0.414975708952203	0.72494452111737	76
MAGEA1	-0.702609781773954	0.482298964863826	0.780419438866389	10
MAGEA10	-2.5617639571735	0.0104142070959079	0.0609974987046035	23
MAGEA11	-3.30858771419416	0.000937678072621413	0.0184093164893283	100
MAGEA12	-0.792052958856	0.428329797398456	0.734854451728008	16
MAGEA13P	0.0251360418832598	0.979946451991347	0.999804859561379	2
MAGEA2B	-1.12458871495225	0.260763357987759	0.559519189232685	16
MAGEA3	-1.67817639705135	0.0933126680572082	0.288179006304494	17
MAGEA4	-3.46020021733673	0.000539773882510499	0.0184093164893283	98
MAGEA5	-0.438112348088274	0.661304843634864	0.899883307631763	7
MAGEA6	-1.08396999568281	0.278378102486919	0.58070025930605	24
MAGEA8	-0.439246917446729	0.660482632570009	0.899599734802134	2
MAGEB1	-0.51052399683831	0.609684407185829	0.873889277451561	8
MAGEB10	-0.82791102351219	0.407720891552282	0.720414486480682	4
MAGEB16	0.313883222740484	0.753609733216911	0.945499705864169	5
MAGEB17	-1.65222228329053	0.098489245472214	0.29934174607213	13
MAGEB18	-0.038272035221309	0.96947078710567	0.999804859561379	4
MAGEB2	-1.59600012265225	0.110488765955831	0.32593151132396	10
MAGEB3	-1.53012340074458	0.125986186970578	0.353994754718728	9
MAGEB4	0.00516232180448975	0.995881081428875	0.999804859561379	5
MAGEB5	-0.511905430998573	0.60871719699871	0.873889277451561	6
MAGEB6	-2.20852289454061	0.0272078436537716	0.123109364640602	14
MAGEB6B	-0.19911795787497	0.842170474139567	0.986446249510001	5
MAGEC1	-0.764549989776758	0.444539558445164	0.747973176646846	4
MAGEC2	-0.512618253044349	0.608218382471131	0.873889277451561	5
MAGEC3	0.0286860482204537	0.977114983696903	0.999804859561379	7
MAGED1	0.71951353068288	0.471824568392413	0.772531017033706	8
MAGED2	3.21137820003937	0.00132099955822133	0.0184093164893283	34
MAGED4B	-3.08843292085989	0.00201215113026646	0.0215021894718368	58
MAGEE1	0.421228393363073	0.673588312885179	0.905176535509247	8
MAGEE2	2.17470641174514	0.0296521241144268	0.131213914858774	4
MAGEF1	-2.6108021728528	0.00903301304580185	0.0556861289576053	78
MAGEH1	-0.945586320360051	0.344359624214751	0.656880622777038	11
MAGEL2	-0.483801939706439	0.628526438345882	0.884250430417982	19
MAML1	0.247137856778187	0.804801536741801	0.971078851239806	12
MAML2	1.64869467382935	0.0992102018698315	0.301077485734881	43
MAML3	2.99534327354633	0.00274136138653985	0.0254971991924008	22
MAMLD1	0.691236658574122	0.489416830042014	0.786351177616113	12
MAMSTR	-2.91081960631584	0.00360482076703993	0.0295595302897274	101
MAX	-0.0646578802795966	0.948446399277779	0.999804859561379	51
MAZ	-0.935090374042165	0.34974172689197	0.661611232886976	67
MBTD1	1.14949744261857	0.250350920674888	0.547285092095594	25
MBTPS2	0.301303165293044	0.763183327455833	0.947611436871922	17
MCRS1	-0.431832518378204	0.665863143284401	0.902362781882182	111
MDFIC	2.88179588607837	0.00395415787741314	0.0309101290884163	138
MDM2	0.0891033516324524	0.928999773774683	0.999804859561379	20
MDM4	-0.130781261866776	0.89594834653294	0.996824437223536	22
MECOM	2.34457882309489	0.0190485836844993	0.0949018057671603	67
MECP2	-0.196096542350823	0.844534602526743	0.986446249510001	42
MED1	0.108622675888512	0.913501774414469	0.999804859561379	44
MED10	-2.142825087453	0.0321271460554172	0.137034896869073	73
MED12	-1.11171071576443	0.266262550963013	0.566654094157514	45
MED12L	-3.29030760575967	0.0010007791371263	0.0184093164893283	50
MED13	0.677439769918309	0.498126972458491	0.796131334661185	31
MED13L	-1.24737186226908	0.212261178830921	0.494130292505587	25
MED14	0.818707743605329	0.412953177529904	0.72494452111737	12
MED16	-0.0954591587374742	0.923950128676602	0.999804859561379	228
MED17	-0.124713116872642	0.900750672716097	0.997055212840934	24
MED18	1.87802516665691	0.0603777223631316	0.213178988097595	33
MED19	-1.37923017992596	0.167823795716158	0.423565333660504	25
MED20	-0.475158469271433	0.634674026222853	0.887049657008965	23
MED21	-1.57760383810529	0.114656650094241	0.334371227305489	31
MED23	-1.01117535222307	0.311932510447153	0.622316200087717	54
MED25	0.62008391254911	0.535202543044548	0.82645803918255	31
MED26	-0.759282831356091	0.447683385522239	0.751375038858962	21
MED27	-2.5703089835	0.0101607844250589	0.0602240144053872	58
MED29	0.237830694831599	0.812012410592984	0.974511907336503	41
MED30	-2.02014443862691	0.0433684075131769	0.168524430742693	34
MED31	1.13681183828037	0.255616953383629	0.552781979922186	5
MED4	0.341804538844379	0.732497993597981	0.934935495005301	36
MED6	-0.944830320074105	0.344745509838848	0.656880622777038	14
MED7	1.21441260211192	0.224590205500136	0.511566579194753	49
MED8	1.50428817664963	0.132507182062865	0.365420724379359	18
MEF2A	-0.0766513003959987	0.938900947150087	0.999804859561379	17
MEF2B	-1.25087174914422	0.210981272447678	0.49228963571125	78
MEF2C	2.74164764112154	0.00611318805867923	0.0405326561382395	154
MEF2D	0.718519061080697	0.472437299348481	0.772904343966692	59
MEIS1	-0.699224191853095	0.484411934269363	0.781673554977631	59
MEIS2	-2.71183860940445	0.00669111620588947	0.0440736146151867	11
MEIS3	-0.783766591552867	0.433177080323716	0.737502334212158	109
MEIS3P1	1.94982215222419	0.0511973202911322	0.19047299345349	70
MEIS3P2	1.60850785830704	0.107723996523977	0.320151092890314	45
MEN1	-0.380511862538529	0.70356549258466	0.92142312555579	52
MEOX1	-0.503532979383189	0.614589599474807	0.876302700741581	27
MEOX2	1.27971232477327	0.20064632843588	0.478739280080385	97
MESP1	1.20842508340376	0.226883796305403	0.513299039163913	63
MESP2	1.82858160741166	0.0674623100953654	0.231282902698957	24
MGA	0.0145053320632622	0.988426825340471	0.999804859561379	37
MIER1	2.14740052101343	0.0317614092155828	0.136635270051618	107
MIER2	-0.748756754733546	0.454003829135184	0.754847457338743	102
MIER3	1.8409097557286	0.0656347845280632	0.226954013970532	39
MITF	1.23161130928999	0.218094314310665	0.502228059564631	110
MIXL1	-1.04359692309555	0.296671917080831	0.601426721912603	33
MKX	0.0157120356958937	0.987464125086117	0.999804859561379	5
MLF1	-2.00416557911194	0.0450523264196824	0.172072478663768	20
MLF2	-2.16306533928012	0.03053615450861	0.134197957862279	74
MLIP	-3.40761481714739	0.000655333311503406	0.0184093164893283	99
MLLT1	-0.636794679241496	0.524258592338312	0.815937632236518	64
MLLT10	0.122937077616215	0.902156924617047	0.997055212840934	12
MLLT11	-3.3101836333955	0.000932347822919157	0.0184093164893283	98
MLLT3	1.4267431689147	0.153653937628385	0.406172053546614	13
MLX	2.31732478606989	0.0204860460986256	0.100137388350703	21
MLXIP	-0.514331892350839	0.607019967782556	0.873889277451561	32
MLXIPL	-0.160869938721094	0.872195839316179	0.991209871137463	31
MNAT1	-0.893631614812072	0.371519025294476	0.677939469656162	21
MNT	-0.485137872938282	0.627578548383518	0.883535601753671	63
MPND	-0.352315682756946	0.724601528072987	0.928063110413319	105
MRGBP	-2.56966920845128	0.0101795665082641	0.0602240144053872	67
MRTFA	-0.32207112992327	0.747398808913318	0.945499705864169	76
MRTFB	2.82630724048792	0.00470880751061794	0.0335460790384094	41
MSANTD1	3.51609291942395	0.000437947682907387	0.0184093164893283	33
MSC	-2.80969664074416	0.00495882160234911	0.0348331209759418	51
MSGN1	-2.58464519112258	0.00974792526248937	0.0591648998560155	12
MSX1	-1.66029069905284	0.0968559859181798	0.295215874930301	11
MSX2	-2.47447253430721	0.0133433080140785	0.0736447961546253	11
MT-RNR1	0.782999920898108	0.433627158498727	0.737643489774718	10
MTA1	-0.820302680870335	0.412043578479683	0.724230576697885	51
MTA2	-3.44006917199089	0.000581565529679905	0.0184093164893283	103
MTA3	-0.0470803380165905	0.962449197947904	0.999804859561379	47
MTDH	-0.750395015737426	0.453016831948317	0.754847457338743	68
MTF1	0.887468795335711	0.374826559193367	0.680855838534787	25
MTF2	-1.31277624842027	0.189258355727119	0.46424912900584	20
MXD1	-3.3099149766984	0.000933243146415091	0.0184093164893283	111
MXD3	-1.32626581552675	0.184751665682246	0.456538863906066	72
MXD4	1.67868678475459	0.0932131028275561	0.288179006304494	151
MXI1	-1.14412334365467	0.252572487919972	0.549153818432061	18
MYB	-2.27730785213544	0.0227678483741318	0.10839006489012	21
MYBL1	-1.40883081291652	0.158885201616881	0.412937089325115	20
MYBL2	-2.52575844965895	0.0115448828897273	0.0662676277870349	130
MYC	-3.08632069769139	0.00202650125677822	0.0215409578035314	110
MYCBP	1.05446960332481	0.291667970133346	0.595783730651263	32
MYCL	-2.42810304471828	0.015178030185145	0.0821904653422002	28
MYCLP1	-0.00231628937783922	0.998151870119667	0.999804859561379	2
MYCN	0.107440377275307	0.914439623441752	0.999804859561379	12
MYF5	-1.2469610545343	0.212411778010886	0.494130292505587	2
MYF6	-0.405929682805767	0.684794267516439	0.911093830093063	11
MYNN	-3.02390246572182	0.00249536873005351	0.0243710558099949	115
MYOCD	1.59947834422791	0.109714356689501	0.32509755544131	94
MYOD1	-2.86512362052203	0.00416846477473757	0.0313449231618331	14
MYOG	-0.363222182107282	0.716438918625022	0.926648564566493	8
MYPOP	-2.248901156203	0.0245187854358566	0.113432173839469	29
MYRF	3.12362521937842	0.0017863783551586	0.0208189515869451	41
MYRFL	1.31784900841786	0.187554198280176	0.462176963595746	9
MYSM1	1.50181523210635	0.133144833372668	0.365420724379359	30
MYT1	-0.221581960076609	0.824639327186746	0.97913735716204	10
MYT1L	-0.0165267942526922	0.986814126282722	0.999804859561379	5
MZF1	0.0736729251306976	0.941270642842509	0.999804859561379	79
N4BP2L2	1.42931949656741	0.152912424798049	0.405425730268713	53
NAB1	-3.30294278820989	0.000956759056787374	0.0184093164893283	66
NAB2	-1.75162976213089	0.0798374914927067	0.258225389976587	11
NACC1	-0.175257941689731	0.860876957894307	0.989548990740305	91
NACC2	0.641694775540977	0.521071382093228	0.813389593337447	43
NANOG	0.558879724220195	0.576243807952276	0.856901413897944	11
NANOGP1	1.01467059837865	0.310262873864386	0.620217028451296	8
NANOGP8	0.978941729907742	0.327608771738694	0.635909200408732	4
NCOA1	-1.56034198738984	0.118679086135315	0.342712170084325	21
NCOA2	3.39438970608168	0.000687817391264316	0.0184093164893283	109
NCOA3	-1.0049840212816	0.314904544023073	0.624440856269778	23
NCOA6	-1.35338047082369	0.175934113127614	0.440221898153281	15
NCOA7	3.43936119172896	0.000583088716636846	0.0184093164893283	59
NCOR1	1.23122034031634	0.218240465903396	0.502228059564631	21
NCOR1P1	0.99560756648897	0.319440856941456	0.626599360556205	1
NCOR2	0.0791825904514978	0.936887391915721	0.999804859561379	44
NDN	-0.111917495365555	0.910888824459171	0.999804859561379	39
