TF	NES	p_value	FDR	regulon_size
ZNF536	-0.825909765038141	0.408855280817968	0.706044252585318	48
ZNF540	3.22016973247875	0.00128114718555401	0.0160640938593085	114
ZNF541	3.32016899518112	0.000899629716677717	0.0143851682419259	55
ZNF543	-2.51609582442371	0.011866291524299	0.0610240506454114	93
ZNF544	-1.47148544929876	0.141159879730131	0.356489397834049	77
ZNF546	-0.681616459447514	0.495481504475357	0.77314263741807	24
ZNF547	0.0943669891759956	0.924817637577897	0.976207837720345	24
ZNF548	0.619676069433769	0.535471073845079	0.808086991224132	42
ZNF549	-0.104515182975646	0.91676051999316	0.975138086781005	51
ZNF550	-0.432594471051139	0.665309406851903	0.880716960709692	91
ZNF551	-0.949574499577553	0.342328500785704	0.642114435271675	42
ZNF552	2.19516315920773	0.0281518959313703	0.111983526919121	93
ZNF554	-0.561512386185655	0.574448288932708	0.824652432556732	42
ZNF555	-0.600915500712888	0.547896268405297	0.81059042563472	57
ZNF556	-0.327651131792436	0.743175456509675	0.912721188032795	98
ZNF557	-0.112283239147835	0.910598830980462	0.975138086781005	76
ZNF558	-1.12394774702165	0.261035193880763	0.543428010699067	98
ZNF559	1.13343198477444	0.257032888644884	0.53883913159381	58
ZNF560	-0.460062514810838	0.645471349228594	0.86912667221664	41
ZNF561	-0.0369139233677436	0.970553638072043	0.988300205224684	88
ZNF562	-0.653517474092615	0.513422727905174	0.787443215163207	94
ZNF563	0.202777695243935	0.839308792365078	0.958616477842716	64
ZNF564	1.78291152508102	0.0746007066942359	0.223525308555085	83
ZNF565	1.07419802541068	0.282733937209523	0.57435887873381	93
ZNF566	0.288090202034662	0.773277692481254	0.928508158629907	108
ZNF567	-0.606168738533181	0.544402709412019	0.81059042563472	67
ZNF568	-0.459804582817198	0.645656493463627	0.86912667221664	38
ZNF569	-0.130016440177008	0.896553419716097	0.975138086781005	23
ZNF570	-0.469946042954133	0.638393567700419	0.868110049500293	61
ZNF571	1.89824069311703	0.0576643825258796	0.188319113098942	99
ZNF572	0.00837755540939588	0.993315756068863	0.995022480393481	25
ZNF573	1.73027308451763	0.083581496038443	0.243233239757123	156
ZNF574	-2.54804274800606	0.0108329195706947	0.0569875084907879	109
ZNF575	-0.557252196019082	0.577355132051135	0.824933611859023	40
ZNF576	-1.47708259620295	0.139653498142044	0.354623269653146	167
ZNF577	0.119635525879292	0.90477187624028	0.975138086781005	94
ZNF578	0.00274232775792535	0.997811941763789	0.997811941763789	35
ZNF580	-1.91177623053333	0.0559049017974611	0.184634798369938	119
ZNF581	-3.08366459154637	0.00204467972477098	0.0195393950029889	81
ZNF582	-1.56544687554396	0.117478164544787	0.315161521162511	50
ZNF584	-1.09577919178339	0.273175416739137	0.561295544572145	93
ZNF585A	1.0589947441045	0.289602173374501	0.57935293656428	104
ZNF585B	0.725852834328238	0.467928993431383	0.754950374017666	53
ZNF586	0.0931918764473285	0.925751127960657	0.976207837720345	68
ZNF587	-0.601363855716507	0.547597667020403	0.81059042563472	34
ZNF589	0.127380784514432	0.898639024079177	0.975138086781005	70
ZNF594	-1.39091237403602	0.164252000038403	0.393561013133966	48
ZNF595	-0.594921142281902	0.551896184126657	0.811435653050425	17
ZNF596	2.03869071028688	0.0414809054884627	0.146913062682385	35
ZNF597	2.67436270973418	0.00748714252154116	0.0427269794073815	148
ZNF599	0.401387398920332	0.688134925414212	0.894077155707122	23
ZNF600	0.0692876447680764	0.944760660149157	0.982929393557581	100
ZNF605	0.397382536739047	0.691085391277566	0.895080161581503	100
ZNF606	1.79829441454756	0.0721303644031979	0.21979346888899	82
ZNF607	-0.361602751375347	0.717648908318588	0.90194784975449	46
ZNF608	2.89654246492231	0.00377299575241353	0.0256024711770918	151
ZNF609	-0.562568689402378	0.573728617767578	0.824652432556732	84
ZNF610	0.190821403837881	0.848665518970401	0.962452922039955	62
ZNF611	0.728997837522324	0.466002985272801	0.752594821215573	62
ZNF613	3.18357475455068	0.0014546854602551	0.0169028701923986	73
ZNF614	0.173320715230183	0.862399341701901	0.965193996430056	40
ZNF615	2.72653876421686	0.00640024343328484	0.0374818593171591	76
ZNF616	-0.0423156204789191	0.966247093098092	0.988291844401872	62
ZNF619	-1.5840736517212	0.113176959520971	0.306165476761087	30
ZNF620	0.988335010205181	0.322988604616059	0.620984043398732	32
ZNF621	1.2148115156452	0.22443798774297	0.48982074352013	91
ZNF623	-0.291360011986179	0.770775994272253	0.928508158629907	107
ZNF624	0.34271024241674	0.731816456540408	0.907782695141947	47
ZNF625	2.49241413539264	0.0126878003900655	0.0644267545058778	54
ZNF626	2.98435631657439	0.00284175632564168	0.0227199825045115	105
ZNF627	1.12085475711437	0.262349691686879	0.544690300237608	188
ZNF628	-2.09067439051642	0.0365572621880089	0.133574611840802	43
ZNF629	0.647964369973289	0.517007995466974	0.790689311249208	122
ZNF630	0.982895180127589	0.325659030265226	0.623890075775018	101
ZNF639	-0.153321556414112	0.878144702092362	0.969719277426941	80
ZNF641	1.04786658023302	0.294700081652432	0.584693650944321	85
ZNF644	0.785270543816219	0.432294962456121	0.727009357511732	79
ZNF646	-0.801651863442168	0.422754367926261	0.719439730454069	84
ZNF648	-0.533122806641693	0.593948572549517	0.837752790102594	29
ZNF649	2.22867513432333	0.0258355278810207	0.10643973859145	101
ZNF652	0.210352939325711	0.83339221983861	0.955915081704088	197
ZNF653	0.0624646835475343	0.950192785442374	0.982929393557581	171
ZNF654	0.310509429865499	0.756173589639109	0.923628941469694	88
ZNF655	-0.68742856916108	0.491812699513137	0.769648749722593	194
ZNF658	-1.07222720541525	0.28361799372262	0.575430979726171	60
ZNF658B	0.105010998653573	0.916367081312467	0.975138086781005	137
ZNF660	0.742463077722303	0.457806814274287	0.749096256385992	167
ZNF662	3.11279758352798	0.00185323074863955	0.0187443060120688	69
ZNF664	-0.381448461562819	0.702870507121407	0.898884771744188	69
ZNF665	-0.778359960322254	0.436356836302962	0.731033496503406	30
ZNF667	1.57532706574432	0.115180969680283	0.310139178951563	73
ZNF668	-1.57986227372498	0.114138410546622	0.308250055238787	68
ZNF669	-0.0384592307675746	0.969321536552672	0.988291844401872	84
ZNF670	-0.786882333595585	0.431350750163614	0.727009357511732	85
ZNF671	3.08099892233787	0.00206307395515759	0.0195558731672294	91
ZNF672	1.50026571723787	0.133545586138163	0.345081794581013	109
ZNF675	-0.0216592731889093	0.982719751431807	0.993796116820518	27
ZNF676	-0.179196303264877	0.857783566313806	0.964077448423947	39
ZNF677	-0.334145498831157	0.738269768125039	0.91015700421522	24
ZNF678	0.849407717651235	0.395654460211745	0.695301363701815	30
ZNF679	0.152998968944353	0.878399088381116	0.969719277426941	24
ZNF680	0.670168472598224	0.502750399304465	0.780573681405281	74
ZNF681	-0.110038385264006	0.912378932704154	0.975138086781005	63
ZNF682	0.480974386671305	0.630534702828257	0.864442737748417	130
ZNF683	1.58670545102077	0.11257937119133	0.30505987327852	99
ZNF684	1.13908525338296	0.254667597540452	0.534835071557647	93
ZNF688	2.62950409337651	0.00855095024428977	0.047784721953384	118
ZNF689	-0.147381061579702	0.882831252951934	0.970699299316569	69
ZNF69	0.273873657790512	0.784181715904832	0.933330730498678	98
ZNF691	1.45775201890363	0.144908907943609	0.362833932292913	73
ZNF692	-0.12088156717842	0.903784842356655	0.975138086781005	268
ZNF695	-2.98104771984389	0.00287264025658255	0.0228537636176395	103
ZNF696	-1.73572195208203	0.082613010059082	0.241265843120104	109
ZNF699	0.0387589048510133	0.969082609375105	0.988291844401872	47
ZNF7	-1.41908737429301	0.155873544383099	0.380265519907409	63
ZNF70	-0.693543192894203	0.487968729493763	0.768098926054997	47
ZNF700	-0.0252995024780401	0.979816070770267	0.992705677302334	84
ZNF701	3.31364325094811	0.000920889210511112	0.0145807458330926	94
ZNF703	-3.46376181125843	0.000532677950693573	0.0133014479900131	41
ZNF704	-0.168575574129711	0.866130494588545	0.9673587474139	80
ZNF705A	0.150677036286325	0.880230488780046	0.969719277426941	32
ZNF707	-1.71379535337854	0.0865663170951813	0.249651075194139	75
ZNF708	-0.0272751479902237	0.978240278523443	0.992659926537704	29
ZNF709	-0.921316702930403	0.356885103136377	0.6600407178618	28
ZNF71	0.600625236572655	0.548089625258895	0.81059042563472	61
ZNF710	0.628594678206504	0.529614445273247	0.803879068718322	52
ZNF713	-0.120756953139359	0.903883546929188	0.975138086781005	96
ZNF714	-0.026150090663994	0.979137624132856	0.992659926537704	24
ZNF717	1.38125112401184	0.167201760491041	0.398275579930724	114
ZNF718	0.255735888185485	0.798154781630815	0.938151362688331	62
ZNF721	1.9417609314019	0.0521660485324059	0.175640636985761	70
ZNF74	-3.2223598807223	0.00127139334065484	0.0160640938593085	65
ZNF740	-2.85344607597545	0.00432478669970329	0.0279381220800833	67
ZNF749	-0.370598785559094	0.71093638673729	0.899845433777605	49
ZNF75A	0.688563739549709	0.491097846242557	0.769275481747555	75
ZNF76	1.52641910374023	0.126905522977696	0.333399105995897	160
ZNF765	-1.66544439467968	0.0958241285830375	0.268676246705214	101
ZNF77	-3.16962099581311	0.00152637892250333	0.0172384752436565	133
ZNF79	-0.908162385887195	0.363792433714444	0.666786850654781	83
ZNF8	0.964276171584257	0.33490748409197	0.637824984444022	33
ZNF80	1.49729917102912	0.134315430494188	0.34552534278024	148
ZNF805	-1.12504765258943	0.260568841873259	0.543428010699067	46
ZNF808	0.546006481069606	0.585061482176059	0.829208998245836	35
ZNF81	-1.5262001301448	0.126960031075837	0.333399105995897	42
ZNF83	2.86020354902019	0.00423369173254305	0.0276818305589353	82
ZNF85	1.08937565721803	0.275988261601756	0.564918938513101	39
ZNF90	1.07495556310714	0.282394623760647	0.57435887873381	53
ZNF91	2.96700078622564	0.00300720190094746	0.0236908832684398	74
ZNF92	-1.64491318877515	0.099987714708162	0.278414067678761	22
ZNF93	-0.358525893064302	0.719949794151403	0.902031743641982	84
ZNF99	-1.19797716111853	0.230925908385742	0.500756924837841	47
ZSCAN1	-1.51124270883344	0.130726624668635	0.339426847009398	102
ZSCAN2	1.14079860553665	0.253953741058065	0.534030327876009	98
ZSCAN4	2.90708586590604	0.00364813042996409	0.0254788462667813	28
ZXDA	-0.417757635710086	0.676124327889431	0.890112916473151	87
ZXDB	-0.0165329423985524	0.9868092214422	0.993935063931376	91
ZXDC	-1.06528823010295	0.286745517347294	0.578152423490564	88
